FELIZ DESERTO-AL,,,,AL,,,,,"13.555,13",,,,,,"18.579,00",,,,,,"32.134,13",,,,,"240.769,53",,,,,,,,,,,,,
FLEXEIRAS-AL,,,,AL,,,,,"423,17",,,,,,-,,,,,,"423,17",,,,,"3.170,70",,,,,,,,,,,,,
IBATEGUARA-AL,,,,AL,,,,,"442,41",,,,,,-,,,,,,"442,41",,,,,"3.314,82",,,,,,,,,,,,,
IGREJA NOVA-AL,,,,AL,,,,,"480,88",,,,,,-,,,,,,"480,88",,,,,"3.603,06",,,,,,,,,,,,,
JACUIPE-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
JAPARATINGA-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
JOAQUIM GOMES-AL,,,,AL,,,,,"480,88",,,,,,-,,,,,,"480,88",,,,,"3.603,06",,,,,,,,,,,,,
JUNDIA-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
JUNQUEIRO-AL,,,,AL,,,,,"500,11",,,,,,-,,,,,,"500,11",,,,,"3.747,19",,,,,,,,,,,,,
MACEIO-AL,,,,AL,,,,,"28.188,92",,,,,,"18.074,78",,,,,,"46.263,70",,,,,"312.111,51",,,,,,,,,,,,,
MARAGOGI-AL,,,,AL,,,,,"461,64",,,,,,-,,,,,,"461,64",,,,,"3.458,94",,,,,,,,,,,,,
MARECHAL DEODORO-AL,,,,AL,,,,,"62.309,98",,,,,,"34.934,02",,,,,,"97.244,00",,,,,"636.497,15",,,,,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,AL,,,,,"500,11",,,,,,-,,,,,,"500,11",,,,,"3.747,19",,,,,,,,,,,,,
MESSIAS-AL,,,,AL,,,,,"403,94",,,,,,-,,,,,,"403,94",,,,,"3.026,57",,,,,,,,,,,,,
MURICI-AL,,,,AL,,,,,"500,11",,,,,,-,,,,,,"500,11",,,,,"3.747,19",,,,,,,,,,,,,
NOVO LINO-AL,,,,AL,,,,,"403,94",,,,,,-,,,,,,"403,94",,,,,"3.026,57",,,,,,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,,"423,17",,,,,,-,,,,,,"423,17",,,,,"3.170,70",,,,,,,,,,,,,
PENEDO-AL,,,,AL,,,,,"615,52",,,,,,-,,,,,,"615,52",,,,,"4.611,91",,,,,,,,,,,,,
PIACABUCU-AL,,,,AL,,,,,"442,41",,,,,,-,,,,,,"442,41",,,,,"3.314,82",,,,,,,,,,,,,
PILAR-AL,,,,AL,,,,,"90.179,45",,,,,,"42.314,45",,,,,,"132.493,90",,,,,"1.040.137,23",,,,,,,,,,,,,
PINDOBA-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,,"519,35",,,,,,-,,,,,,"519,35",,,,,"3.891,33",,,,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,,"403,94",,,,,,-,,,,,,"403,94",,,,,"3.026,57",,,,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,,"461,64",,,,,,-,,,,,,"461,64",,,,,"3.458,94",,,,,,,,,,,,,
RIO LARGO-AL,,,,AL,,,,,"9.278,37",,,,,,"5.575,14",,,,,,"14.853,51",,,,,"37.851,75",,,,,,,,,,,,,
ROTEIRO-AL,,,,AL,,,,,"602,44",,,,,,"140,44",,,,,,"742,88",,,,,"6.783,45",,,,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,,"24.422,01",,,,,,-,,,,,,"24.422,01",,,,,"171.798,70",,,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,,"423,17",,,,,,-,,,,,,"423,17",,,,,"3.170,70",,,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,,"500,11",,,,,,-,,,,,,"500,11",,,,,"3.747,19",,,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"538,58",,,,,,-,,,,,,"538,58",,,,,"4.035,43",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"70.031,48",,,,,,"24.895,56",,,,,,"94.927,04",,,,,"706.319,49",,,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"384,70",,,,,,-,,,,,,"384,70",,,,,"2.882,44",,,,,,,,,,,,,
SATUBA-AL,,,,AL,,,,,"6.099,67",,,,,,"3.673,77",,,,,,"9.773,44",,,,,"55.741,11",,,,,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"557,82",,,,,,-,,,,,,"557,82",,,,,"4.179,56",,,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"615,52",,,,,,-,,,,,,"615,52",,,,,"4.611,91",,,,,,,,,,,,,
VICOSA-AL,,,,AL,,,,,"519,35",,,,,,-,,,,,,"519,35",,,,,"3.891,33",,,,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,,-,,,,,,"15.757,32",,,,,,"15.757,32",,,,,"158.679,40",,,,,,,,,,,,,
COARI-AM,,,,AM,,,,,"938.494,89",,,,,,"854.735,19",,,,,,"1.793.230,08",,,,,"12.416.355,82",,,,,,,,,,,,,
IRANDUBA-AM,,,,AM,,,,,-,,,,,,"15.757,32",,,,,,"15.757,32",,,,,"158.679,40",,,,,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"24.037,31",,,,,,"47.271,98",,,,,,"71.309,29",,,,,"407.386,95",,,,,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"136.851,69",,,,,,"70.668,54",,,,,,"207.520,23",,,,,"1.564.385,87",,,,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,60",,,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"48,64",,,,,,-,,,,,,"48,64",,,,,"363,81",,,,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
APORA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"57.935,09",,,,,,"20.254,99",,,,,,"78.190,08",,,,,"551.652,40",,,,,,,,,,,,,
ARACI-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"47,07",,,,,,-,,,,,,"47,07",,,,,"352,08",,,,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,40",,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,60",,,,,,,,,,,,,
CAEM-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"24.283,69",,,,,,"77,78",,,,,,"24.361,47",,,,,"170.721,45",,,,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"304.756,52",,,,,,"153.980,55",,,,,,"458.737,07",,,,,"3.153.999,49",,,,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,60",,,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"24.037,31",,,,,,-,,,,,,"24.037,31",,,,,"168.916,26",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"56.059,90",,,,,,"20.634,33",,,,,,"76.694,23",,,,,"538.423,98",,,,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
CATU-BA,,,,BA,,,,,"99.601,49",,,,,,"168.024,19",,,,,,"267.625,68",,,,,"1.807.936,18",,,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,6",,,,,,,,,,,,,
CIPO-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
CONDE-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"47,07",,,,,,-,,,,,,"47,07",,,,,"352,08",,,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,6",,,,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"152.205,81",,,,,,"82.639,38",,,,,,"234.845,19",,,,,"1.790.140,23",,,,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"197.096,44",,,,,,"111.595,83",,,,,,"308.692,27",,,,,"2.298.253,84",,,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"62,76",,,,,,-,,,,,,"62,76",,,,,"469,44",,,,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
IACU-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ICHU-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"51,78",,,,,,-,,,,,,"51,78",,,,,"387,29",,,,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
IRARA-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"51,78",,,,,,-,,,,,,"51,78",,,,,"387,29",,,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,6",,,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"34.356,04",,,,,,"6.572,98",,,,,,"40.929,02",,,,,"282.593,38",,,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"1.052,92",,,,,,"1.462,02",,,,,,"2.514,94",,,,,"18.811,44",,,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"45,50",,,,,,-,,,,,,"45,50",,,,,"340,33",,,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"56,48",,,,,,-,,,,,,"56,48",,,,,"422,49",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"48,64",,,,,,-,,,,,,"48,64",,,,,"363,81",,,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"62,76",,,,,,-,,,,,,"62,76",,,,,"469,44",,,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"45,50",,,,,,-,,,,,,"45,50",,,,,"340,33",,,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
LAJE-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"58,05",,,,,,-,,,,,,"58,05",,,,,"434,22",,,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"37,66",,,,,,-,,,,,,"37,66",,,,,"281,65",,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"209.696,41",,,,,,"413.892,03",,,,,,"623.588,44",,,,,"3.600.398,70",,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"43,93",,,,,,-,,,,,,"43,93",,,,,"328,6",,,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"45,50",,,,,,-,,,,,,"45,50",,,,,"340,33",,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
MATA DE SÃO JOAO-BA,,,,BA,,,,,"87.823,70",,,,,,"37.637,92",,,,,,"125.461,62",,,,,"975.259,56",,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"45,50",,,,,,-,,,,,,"45,50",,,,,"340,33",,,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"50,21",,,,,,-,,,,,,"50,21",,,,,"375,56",,,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"42,36",,,,,,-,,,,,,"42,36",,,,,"316,87",,,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"56,48",,,,,,-,,,,,,"56,48",,,,,"422,49",,,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"34,52",,,,,,-,,,,,,"34,52",,,,,"258,19",,,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"32,95",,,,,,-,,,,,,"32,95",,,,,"246,46",,,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"39,22",,,,,,-,,,,,,"39,22",,,,,"293,4",,,,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"31,38",,,,,,-,,,,,,"31,38",,,,,"234,69",,,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POCOES-BA,,,,BA,,,,,"47,07",,,,,,-,,,,,,"47,07",,,,,"352,08",,,,,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"299.660,22",,,,,,"196.684,30",,,,,,"496.344,52",,,,,"3.524.736,98",,,,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"36,09",,,,,,-,,,,,,"36,09",,,,,"269,93",,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"40,79",,,,,,-,,,,,,"40,79",,,,,"305,13",,,,,,,,,,,,,
