ANADIA,AL,-,-,434.14,"4,165.40"
ATALAIA,AL,-,-,542.68,"5,206.76"
BARRA DE SANTO ANTONIO,AL,-,-,361.78,"3,471.14"
BARRA DE SAO MIGUEL,AL,-,-,361.78,"3,471.14"
BOCA DA MATA,AL,-,-,470.32,"4,512.52"
BRANQUINHA,AL,-,-,361.78,"3,471.14"
CAJUEIRO,AL,-,-,434.14,"4,165.40"
CAMPESTRE,AL,-,-,361.78,"3,471.14"
CAMPO ALEGRE,AL,-,-,542.68,"5,206.76"
CAPELA,AL,-,-,470.32,"4,512.52"
CHA PRETA,AL,-,-,361.78,"3,471.14"
COLONIA LEOPOLDINA,AL,-,-,434.14,"4,165.40"
COQUEIRO SECO,AL,-,-,361.78,"36,771.51"
CORURIPE,AL,-,-,"60,271.89","575,189.41"
FELIZ DESERTO,AL,-,-,"30,219.25","289,948.41"
FLEXEIRAS,AL,-,-,397.96,"3,818.27"
IBATEGUARA,AL,-,-,416.05,"3,991.82"
IGREJA NOVA,AL,-,-,452.23,"4,338.95"
JACUIPE,AL,-,-,361.78,"3,471.14"
JAPARATINGA,AL,-,-,361.78,"3,471.14"
JOAQUIM GOMES,AL,-,-,452.23,"4,338.95"
JUNDIA,AL,-,-,361.78,"3,471.14"
JUNQUEIRO,AL,-,-,470.32,"4,512.52"
MACEIO,AL,-,-,"40,356.95","426,899.89"
MARAGOGI,AL,-,-,434.14,"4,165.40"
MARECHAL DEODORO,AL,-,-,"67,402.75","689,131.09"
MATRIZ DE CAMARAGIBE,AL,-,-,470.32,"4,512.52"
MESSIAS,AL,-,-,379.87,"3,644.71"
MURICI,AL,-,-,470.32,"4,512.52"
NOVO LINO,AL,-,-,379.87,"3,644.71"
PARIPUEIRA,AL,-,-,361.78,"3,471.14"
PASSO DE CAMARAGIBE,AL,-,-,397.96,"3,818.27"
PENEDO,AL,-,-,578.86,"5,553.89"
PIACABUCU,AL,-,-,416.05,"3,991.82"
PILAR,AL,-,-,"141,464.33","1,238,852.88"
