PLANALTINO-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,23",,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
POCOES-BA,,,,BA,,,,,"32,05",,,,,,,,,-,,,,,,"32,05",,,,,,,,"73,90",,,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"118.515,58",,,,,,,,,"100.458,03",,,,,,"218.973,61",,,,,,,,"873.686,48",,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"24,57",,,,,,,,,-,,,,,,"24,57",,,,,,,,"56,58",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"22,44",,,,,,,,,-,,,,,,"22,44",,,,,,,,"51,59",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"29,92",,,,,,,,,-,,,,,,"29,92",,,,,,,,"68,91",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"33,12",,,,,,,,,-,,,,,,"33,12",,,,,,,,"76,58",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"29,92",,,,,,,,,-,,,,,,"29,92",,,,,,,,"68,91",,,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"29,92",,,,,,,,,-,,,,,,"29,92",,,,,,,,"68,91",,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"520,67",,,,,,,,,"1.005,11",,,,,,"1.525,78",,,,,,,,"4.751,24",,,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"1.041,34",,,,,,,,,"12.664,60",,,,,,"13.705,94",,,,,,,,"72.040,13",,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"25,64",,,,,,,,,-,,,,,,"25,64",,,,,,,,"59,23",,,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"25,64",,,,,,,,,-,,,,,,"25,64",,,,,,,,"59,23",,,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"22,44",,,,,,,,,-,,,,,,"22,44",,,,,,,,"51,59",,,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,60",,,,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"29,92",,,,,,,,,-,,,,,,"29,92",,,,,,,,"68,91",,,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,60",,,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"859,11",,,,,,,,,"1.005,11",,,,,,"1.864,22",,,,,,,,"5.531,27",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"36,33",,,,,,,,,-,,,,,,"36,33",,,,,,,,"83,91",,,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"32,05",,,,,,,,,-,,,,,,"32,05",,,,,,,,"73,90",,,,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,60",,,,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"75.816,62",,,,,,,,,"132.591,83",,,,,,"208.408,45",,,,,,,,"766.615,41",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"28,85",,,,,,,,,-,,,,,,"28,85",,,,,,,,"66,61",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"24,57",,,,,,,,,-,,,,,,"24,57",,,,,,,,"56,58",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"22,44",,,,,,,,,-,,,,,,"22,44",,,,,,,,"51,59",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"36.770,51",,,,,,,,,"17.071,58",,,,,,"53.842,09",,,,,,,,"193.919,56",,,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"24,57",,,,,,,,,-,,,,,,"24,57",,,,,,,,"56,58",,,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"24,57",,,,,,,,,-,,,,,,"24,57",,,,,,,,"56,58",,,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"520,67",,,,,,,,,"1.005,11",,,,,,"1.525,78",,,,,,,,"4.751,24",,,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"25,64",,,,,,,,,-,,,,,,"25,64",,,,,,,,"59,23",,,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"37,40",,,,,,,,,-,,,,,,"37,40",,,,,,,,"85,85",,,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"10.908,29",,,,,,,,,"926,44",,,,,,"11.834,73",,,,,,,,"49.713,78",,,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,60",,,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"9.184,65",,,,,,,,,"333,92",,,,,,"9.518,57",,,,,,,,"33.407,97",,,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"27,78",,,,,,,,,-,,,,,,"27,78",,,,,,,,"63,91",,,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"33,12",,,,,,,,,-,,,,,,"33,12",,,,,,,,"76,58",,,,,,,,,,,
UAUA-BA,,,,BA,,,,,"28,85",,,,,,,,,-,,,,,,"28,85",,,,,,,,"66,61",,,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"28,85",,,,,,,,,-,,,,,,"28,85",,,,,,,,"66,61",,,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"25,64",,,,,,,,,-,,,,,,"25,64",,,,,,,,"59,23",,,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"22,44",,,,,,,,,-,,,,,,"22,44",,,,,,,,"51,59",,,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"23,51",,,,,,,,,-,,,,,,"23,51",,,,,,,,"54,24",,,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"21,37",,,,,,,,,-,,,,,,"21,37",,,,,,,,"49,60",,,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"28,85",,,,,,,,,-,,,,,,"28,85",,,,,,,,"66,61",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"42,74",,,,,,,,,-,,,,,,"42,74",,,,,,,,"98,54",,,,,,,,,,,
ACARAPE-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"360,56",,,,,,,,,-,,,,,,"360,56",,,,,,,,"1.421,77",,,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
ALTO SANTO-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"7.386,88",,,,,,,,,"15.965,69",,,,,,"23.352,57",,,,,,,,"82.710,69",,,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"505,93",,,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"25.648,37",,,,,,,,,"3.487,27",,,,,,"29.135,64",,,,,,,,"105.801,24",,,,,,,,,,,
ARACOIABA-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
ARATUBA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
BANABUIU-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
BARREIRA-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
BATURITE-CE,,,,CE,,,,,"325,67",,,,,,,,,-,,,,,,"325,67",,,,,,,,"1.284,18",,,,,,,,,,,
BEBERIBE-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
BOA VIAGEM-CE,,,,CE,,,,,"360,56",,,,,,,,,-,,,,,,"360,56",,,,,,,,"1.421,77",,,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"372,20",,,,,,,,,-,,,,,,"372,20",,,,,,,,"1.467,65",,,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"395,46",,,,,,,,,-,,,,,,"395,46",,,,,,,,"1.559,38",,,,,,,,,,,
CAPISTRANO-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"290,78",,,,,,,,,-,,,,,,"290,78",,,,,,,,"1.146,60",,,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
CASCAVEL-CE,,,,CE,,,,,"372,20",,,,,,,,,-,,,,,,"372,20",,,,,,,,"1.467,65",,,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"632,42",,,,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
CHORO-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
CHOROZINHO-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
COREAU-CE,,,,CE,,,,,"290,78",,,,,,,,,-,,,,,,"290,78",,,,,,,,"1.146,60",,,,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"395,46",,,,,,,,,-,,,,,,"395,46",,,,,,,,"1.559,38",,,,,,,,,,,
CROATA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
CRUZ-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
ERERE-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
EUSEBIO-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"426,88",,,,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"69.630,29",,,,,,,,,"2.681,95",,,,,,"72.312,24",,,,,,,,"270.348,23",,,,,,,,,,,
FORTIM-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"1.363,45",,,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
GRACA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
GRANJA-CE,,,,CE,,,,,"360,56",,,,,,,,,-,,,,,,"360,56",,,,,,,,"1.421,77",,,,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
GUAIUBA-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"379,45",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"325,67",,,,,,,,,-,,,,,,"325,67",,,,,,,,"1.284,18",,,,,,,,,,,
GUARAMIRANGA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
HORIZONTE-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
IBARETAMA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
IBICUITINGA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"27.581,91",,,,,,,,,"5.419,55",,,,,,"33.001,46",,,,,,,,"128.016,89",,,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPU-CE,,,,CE,,,,,"337,30",,,,,,,,,-,,,,,,"337,30",,,,,,,,"1.330,05",,,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"337,30",,,,,,,,,-,,,,,,"337,30",,,,,,,,"1.330,05",,,,,,,,,,,
IRACEMA-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
ITAICABA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
ITAITINGA-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"426,88",,,,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"9.497,42",,,,,,,,,"14.985,70",,,,,,"24.483,12",,,,,,,,"88.182,92",,,,,,,,,,,
ITAPIUNA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"7.123,07",,,,,,,,,"12.955,28",,,,,,"20.078,35",,,,,,,,"71.537,81",,,,,,,,,,,
ITATIRA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
JAGUARETAMA-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
JAGUARIBARA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
JAGUARIBE-CE,,,,CE,,,,,"337,30",,,,,,,,,-,,,,,,"337,30",,,,,,,,"1.330,05",,,,,,,,,,,
JAGUARUANA-CE,,,,CE,,,,,"325,67",,,,,,,,,-,,,,,,"325,67",,,,,,,,"1.284,18",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,CE,,,,,"360,56",,,,,,,,,-,,,,,,"360,56",,,,,,,,"1.421,77",,,,,,,,,,,
MADALENA-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
MARCO-CE,,,,CE,,,,,"290,78",,,,,,,,,-,,,,,,"290,78",,,,,,,,"1.146,60",,,,,,,,,,,
MARACANAU-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"632,42",,,,,,,,,,,
MARANGUAPE-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"569,18",,,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
MILHA-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
MOMBACA-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
MORADA NOVA-CE,,,,CE,,,,,"383,83",,,,,,,,,-,,,,,,"383,83",,,,,,,,"1.513,51",,,,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
MULUNGU-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"325,67",,,,,,,,,-,,,,,,"325,67",,,,,,,,"1.284,18",,,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
OCARA-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
PACAJUS-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
PACATUBA-CE,,,,CE,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,"490,12",,,,,,,,,,,
PACOTI-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
PALHANO-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
PALMACIA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
PARACURU-CE,,,,CE,,,,,"23.347,84",,,,,,,,,"21.386,48",,,,,,"44.734,32",,,,,,,,"162.111,17",,,,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"302,41",,,,,,,,,"950,43",,,,,,"1.252,84",,,,,,,,"4.622,66",,,,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
PEDRA BRANCA-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"325,67",,,,,,,,,-,,,,,,"325,67",,,,,,,,"1.284,18",,,,,,,,,,,
PEREIRO-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
PINDORETAMA-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
PIQUET CARNEIRO-CE,,,,CE,,,,,"255,88",,,,,,,,,-,,,,,,"255,88",,,,,,,,"1.009,00",,,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
PORANGA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTIRETAMA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
QUIXADA-CE,,,,CE,,,,,"395,46",,,,,,,,,-,,,,,,"395,46",,,,,,,,"1.559,38",,,,,,,,,,,
QUIXERAMOBIM-CE,,,,CE,,,,,"383,83",,,,,,,,,-,,,,,,"383,83",,,,,,,,"1.513,51",,,,,,,,,,,
QUIXERE-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
REDENCAO-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"302,41",,,,,,,,,-,,,,,,"302,41",,,,,,,,"1.192,45",,,,,,,,,,,
RUSSAS-CE,,,,CE,,,,,"372,20",,,,,,,,,-,,,,,,"372,20",,,,,,,,"1.467,65",,,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"348,93",,,,,,,,,-,,,,,,"348,93",,,,,,,,"1.375,91",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"337,30",,,,,,,,,-,,,,,,"337,30",,,,,,,,"1.330,05",,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
SENADOR POMPEU-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"232,62",,,,,,,,,-,,,,,,"232,62",,,,,,,,"917,27",,,,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"453,61",,,,,,,,,-,,,,,,"453,61",,,,,,,,"1.788,69",,,,,,,,,,,
SOLONOPOLE-CE,,,,CE,,,,,"279,15",,,,,,,,,-,,,,,,"279,15",,,,,,,,"1.100,74",,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"372,20",,,,,,,,,-,,,,,,"372,20",,,,,,,,"1.467,65",,,,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"7.914,52",,,,,,,,,"21.569,77",,,,,,"29.484,29",,,,,,,,"106.946,26",,,,,,,,,,,
TURURU-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"314,04",,,,,,,,,-,,,,,,"314,04",,,,,,,,"1.238,32",,,,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
