ILHEUS-BA,,,,,,,,,,BA,,,,"2.802,94",,,,,,,,-,,,,,,"2.802,94",,,,,,,,,"13.657,10",,,,,,,
INHAMBUPE-BA,,,,,,,,,,BA,,,,"2.605,49",,,,,,,,"256,68",,,,,,"2.862,17",,,,,,,,,"17.564,68",,,,,,,
IPECAETA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
IPIAU-BA,,,,,,,,,,BA,,,,"2.172,27",,,,,,,,-,,,,,,"2.172,27",,,,,,,,,"10.584,23",,,,,,,
IPIRA-BA,,,,,,,,,,BA,,,,"2.312,42",,,,,,,,-,,,,,,"2.312,42",,,,,,,,,"11.267,09",,,,,,,
IRAJUBA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
IRARA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
ITABELA-BA,,,,,,,,,,BA,,,,"1.962,05",,,,,,,,-,,,,,,"1.962,05",,,,,,,,,"9.559,96",,,,,,,
ITABERABA-BA,,,,,,,,,,BA,,,,"2.312,42",,,,,,,,-,,,,,,"2.312,42",,,,,,,,,"11.267,09",,,,,,,
ITABUNA-BA,,,,,,,,,,BA,,,,"402.864,91",,,,,,,,"3.128,36",,,,,,"405.993,27",,,,,,,,,"1.931.467,85",,,,,,,
ITACARE-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
ITAGI-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
ITAGIBA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
ITAGIMIRIM-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
ITAJUIPE-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
ITAMARAJU-BA,,,,,,,,,,BA,,,,"2.312,42",,,,,,,,-,,,,,,"2.312,42",,,,,,,,,"11.267,09",,,,,,,
ITAMARI-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
ITAMBE-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
ITANAGRA-BA,,,,,,,,,,BA,,,,"93.651,46",,,,,,,,"23.926,14",,,,,,"117.577,60",,,,,,,,,"584.487,90",,,,,,,
ITANHEM-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
ITAPARICA-BA,,,,,,,,,,BA,,,,"116.462,50",,,,,,,,"378.925,59",,,,,,"495.388,09",,,,,,,,,"2.504.104,66",,,,,,,
ITAPE-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
ITAPEBI-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
ITAPETINGA-BA,,,,,,,,,,BA,,,,"2.382,50",,,,,,,,-,,,,,,"2.382,50",,,,,,,,,"11.608,52",,,,,,,
ITAPICURU-BA,,,,,,,,,,BA,,,,"2.032,13",,,,,,,,-,,,,,,"2.032,13",,,,,,,,,"9.901,39",,,,,,,
ITAPITANGA-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
ITAQUARA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
ITARANTIM-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
ITATIM-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
ITIRUCU-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
ITIUBA-BA,,,,,,,,,,BA,,,,"2.102,20",,,,,,,,-,,,,,,"2.102,20",,,,,,,,,"10.242,81",,,,,,,
ITORORO-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
ITUBERA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
JACOBINA-BA,,,,,,,,,,BA,,,,"2.452,57",,,,,,,,-,,,,,,"2.452,57",,,,,,,,,"11.949,95",,,,,,,
JAGUAQUARA-BA,,,,,,,,,,BA,,,,"2.242,35",,,,,,,,-,,,,,,"2.242,35",,,,,,,,,"10.925,67",,,,,,,
JAGUARIPE-BA,,,,,,,,,,BA,,,,"75.515,90",,,,,,,,-,,,,,,"75.515,90",,,,,,,,,"367.945,34",,,,,,,
JANDAIRA-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
JEQUIE-BA,,,,,,,,,,BA,,,,"2.802,94",,,,,,,,-,,,,,,"2.802,94",,,,,,,,,"13.657,10",,,,,,,
JEREMOABO-BA,,,,,,,,,,BA,,,,"2.102,20",,,,,,,,-,,,,,,"2.102,20",,,,,,,,,"10.242,81",,,,,,,
JIQUIRICA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
JITAUNA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
JUCURUCU-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
JUSSARI-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAJE-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAJEDINHO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAMARAO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,,BA,,,,"2.802,94",,,,,,,,-,,,,,,"2.802,94",,,,,,,,,"13.657,10",,,,,,,
MACAJUBA-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
MACARANI-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
MADRE DE DEUS-BA,,,,,,,,,,BA,,,,"2.162.508,65",,,,,,,,"1.740.699,19",,,,,,"3.903.207,84",,,,,,,,,"19.706.782,99",,,,,,,
MAIQUINIQUE-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
MAIRI-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
MANOEL VITORINO-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
MARACAS-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
MARAGOGIPE-BA,,,,,,,,,,BA,,,,"65.254,16",,,,,,,,-,,,,,,"65.254,16",,,,,,,,,"317.945,80",,,,,,,
MARAU-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
MASCOTE-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,,BA,,,,"245.010,89",,,,,,,,"133.806,85",,,,,,"378.817,74",,,,,,,,,"1.804.951,01",,,,,,,
MEDEIROS NETO-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
MIGUEL CALMON-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
MILAGRES-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
MIRANTE-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
MONTE SANTO-BA,,,,,,,,,,BA,,,,"2.242,35",,,,,,,,-,,,,,,"2.242,35",,,,,,,,,"10.925,67",,,,,,,
MUCURI-BA,,,,,,,,,,BA,,,,"402.164,17",,,,,,,,"24.153,11",,,,,,"426.317,28",,,,,,,,,"2.042.941,10",,,,,,,
MUNDO NOVO-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
MURITIBA-BA,,,,,,,,,,BA,,,,"1.962,05",,,,,,,,-,,,,,,"1.962,05",,,,,,,,,"9.559,96",,,,,,,
MUTUIPE-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
NAZARE-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
NILO PECANHA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
NORDESTINA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
NOVA CANAA-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
NOVA FATIMA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
NOVA IBIA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
NOVA ITARANA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
NOVA SOURE-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
NOVA VICOSA-BA,,,,,,,,,,BA,,,,"2.102,20",,,,,,,,-,,,,,,"2.102,20",,,,,,,,,"10.242,81",,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
OLINDINA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
OURICANGAS-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
OUROLANDIA-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
PARIPIRANGA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
PAU BRASIL-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
PAULO AFONSO-BA,,,,,,,,,,BA,,,,"2.592,72",,,,,,,,-,,,,,,"2.592,72",,,,,,,,,"12.632,81",,,,,,,
PE DE SERRA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
PEDRAO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
PINTADAS-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
PIRITIBA-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
PLANALTINO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
PLANALTO-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
POCOES-BA,,,,,,,,,,BA,,,,"2.172,27",,,,,,,,-,,,,,,"2.172,27",,,,,,,,,"10.584,23",,,,,,,
POJUCA-BA,,,,,,,,,,BA,,,,"682.526,74",,,,,,,,"579.662,05",,,,,,"1.262.188,79",,,,,,,,,"5.979.855,69",,,,,,,
PORTO SEGURO-BA,,,,,,,,,,BA,,,,"2.662,79",,,,,,,,-,,,,,,"2.662,79",,,,,,,,,"12.974,22",,,,,,,
POTIRAGUA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
PRADO-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
QUIJINGUE-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
QUIXABEIRA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
RETIROLANDIA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,,BA,,,,"2.032,13",,,,,,,,-,,,,,,"2.032,13",,,,,,,,,"9.901,39",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,,BA,,,,"2.172,27",,,,,,,,-,,,,,,"2.172,27",,,,,,,,,"10.584,23",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
RIO REAL-BA,,,,,,,,,,BA,,,,"2.102,20",,,,,,,,-,,,,,,"2.102,20",,,,,,,,,"10.242,81",,,,,,,
RUY BARBOSA-BA,,,,,,,,,,BA,,,,"1.962,05",,,,,,,,-,,,,,,"1.962,05",,,,,,,,,"9.559,96",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,,BA,,,,"46.309,40",,,,,,,,"378.602,40",,,,,,"424.911,80",,,,,,,,,"2.209.066,01",,,,,,,
SALVADOR-BA,,,,,,,,,,BA,,,,"84.198,92",,,,,,,,"378.602,40",,,,,,"462.801,32",,,,,,,,,"2.393.679,72",,,,,,,
SANTA BARBARA-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
SANTA INES-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
SANTA LUZIA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
SANTA TERESINHA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
SANTALUZ-BA,,,,,,,,,,BA,,,,"2.032,13",,,,,,,,-,,,,,,"2.032,13",,,,,,,,,"9.901,39",,,,,,,
SANTANOPOLIS-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
SANTO AMARO-BA,,,,,,,,,,BA,,,,"69.464,11",,,,,,,,"378.602,40",,,,,,"448.066,51",,,,,,,,,"2.321.885,49",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,,BA,,,,"2.522,64",,,,,,,,-,,,,,,"2.522,64",,,,,,,,,"12.291,37",,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,,BA,,,,"2.172,27",,,,,,,,-,,,,,,"2.172,27",,,,,,,,,"10.584,23",,,,,,,
SAO DOMINGOS-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
SAO FELIPE-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
SAO FELIX-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,,BA,,,,"2.587.162,18",,,,,,,,"1.389.406,49",,,,,,"3.976.568,67",,,,,,,,,"19.852.145,48",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,,BA,,,,"2.032,13",,,,,,,,-,,,,,,"2.032,13",,,,,,,,,"9.901,39",,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,,BA,,,,"1.471,54",,,,,,,,-,,,,,,"1.471,54",,,,,,,,,"7.169,96",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,,BA,,,,"497.136,12",,,,,,,,"275.454,69",,,,,,"772.590,81",,,,,,,,,"3.893.202,09",,,,,,,
SAPEACU-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
SATIRO DIAS-BA,,,,,,,,,,BA,,,,"65.782,23",,,,,,,,"1.885,75",,,,,,"67.667,98",,,,,,,,,"350.076,33",,,,,,,
SAUBARA-BA,,,,,,,,,,BA,,,,"44.204,43",,,,,,,,"378.602,40",,,,,,"422.806,83",,,,,,,,,"2.198.809,69",,,,,,,
SERRA PRETA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
SERRINHA-BA,,,,,,,,,,BA,,,,"2.452,57",,,,,,,,-,,,,,,"2.452,57",,,,,,,,,"11.949,95",,,,,,,
SERROLANDIA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
SIMOES FILHO-BA,,,,,,,,,,BA,,,,"405.597,56",,,,,,,,"26.667,71",,,,,,"432.265,27",,,,,,,,,"2.194.162,91",,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
TANQUINHO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
TAPEROA-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
TAPIRAMUTA-BA,,,,,,,,,,BA,,,,"1.681,76",,,,,,,,-,,,,,,"1.681,76",,,,,,,,,"8.194,24",,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,,BA,,,,"2.732,86",,,,,,,,-,,,,,,"2.732,86",,,,,,,,,"13.315,66",,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,,BA,,,,"68.515,76",,,,,,,,"4.169,17",,,,,,"72.684,93",,,,,,,,,"374.221,45",,,,,,,
TEOFILANDIA-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
TEOLANDIA-BA,,,,,,,,,,BA,,,,"1.611,69",,,,,,,,-,,,,,,"1.611,69",,,,,,,,,"7.852,82",,,,,,,
TERRA NOVA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
TUCANO-BA,,,,,,,,,,BA,,,,"2.242,35",,,,,,,,-,,,,,,"2.242,35",,,,,,,,,"10.925,67",,,,,,,
UAUA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
UBAIRA-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
UBAITABA-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
UBATA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
UNA-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
URUCUCA-BA,,,,,,,,,,BA,,,,"1.751,83",,,,,,,,-,,,,,,"1.751,83",,,,,,,,,"8.535,66",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,,,BA,,,,"75.515,90",,,,,,,,-,,,,,,"75.515,90",,,,,,,,,"367.945,34",,,,,,,
VALENTE-BA,,,,,,,,,,BA,,,,"1.891,98",,,,,,,,-,,,,,,"1.891,98",,,,,,,,,"9.218,53",,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
VARZEA DO POCO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
VARZEA NOVA-BA,,,,,,,,,,BA,,,,"1.541,61",,,,,,,,-,,,,,,"1.541,61",,,,,,,,,"7.511,38",,,,,,,
VARZEDO-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
VERA CRUZ-BA,,,,,,,,,,BA,,,,"2.958,76",,,,,,,,"3,38",,,,,,"2.962,14",,,,,,,,,"209.081,37",,,,,,,
VEREDA-BA,,,,,,,,,,BA,,,,"1.401,47",,,,,,,,-,,,,,,"1.401,47",,,,,,,,,"6.828,53",,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,,BA,,,,"2.802,94",,,,,,,,-,,,,,,"2.802,94",,,,,,,,,"13.657,10",,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,,BA,,,,"1.821,91",,,,,,,,-,,,,,,"1.821,91",,,,,,,,,"8.877,10",,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,,,"12.689.848,11",,,,,,,,"9.110.725,42",,,,,,"21.800.573,53",,,,,,,,,"109.065.738,47",,,,,,,
ACARAU-CE,,,,,,,,,,CE,,,,"3.750,62",,,,,,,,-,,,,,,"3.750,62",,,,,,,,,"18.187,61",,,,,,,
ALCANTARAS-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
AMONTADA-CE,,,,,,,,,,CE,,,,"77.127,29",,,,,,,,"17.566,70",,,,,,"94.693,99",,,,,,,,,"455.902,24",,,,,,,
APUIARES-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
AQUIRAZ-CE,,,,,,,,,,CE,,,,-,,,,,,,,"50.768,87",,,,,,"50.768,87",,,,,,,,,"224.727,28",,,,,,,
