MACEIO-AL,,,,,,,,,AL,,,"84.388,13",,,,,,"23.093,22",,,,,,,"107.481,35",,,,,,,"736.691,58",,,,,,,,,,,
MARAGOGI-AL,,,,,,,,,AL,,,"723,28",,,,,,-,,,,,,,"723,28",,,,,,,"6.342,37",,,,,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,,AL,,,"41.750,88",,,,,,"30.583,58",,,,,,,"72.334,46",,,,,,,"567.695,82",,,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,,AL,,,"671,61",,,,,,-,,,,,,,"671,61",,,,,,,"5.889,34",,,,,,,,,,,
MESSIAS-AL,,,,,,,,,AL,,,"594,12",,,,,,-,,,,,,,"594,12",,,,,,,"5.209,80",,,,,,,,,,,
MURICI-AL,,,,,,,,,AL,,,"697,44",,,,,,-,,,,,,,"697,44",,,,,,,"6.115,84",,,,,,,,,,,
NOVO LINO-AL,,,,,,,,,AL,,,"568,29",,,,,,-,,,,,,,"568,29",,,,,,,"4.983,29",,,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,,AL,,,"542,46",,,,,,"8.206,98",,,,,,,"8.749,44",,,,,,,"57.660,57",,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,,AL,,,"594,12",,,,,,-,,,,,,,"594,12",,,,,,,"5.209,80",,,,,,,,,,,
PENEDO-AL,,,,,,,,,AL,,,"429.183,67",,,,,,"15,69",,,,,,,"429.199,36",,,,,,,"2.879.209,95",,,,,,,,,,,
PIACABUCU-AL,,,,,,,,,AL,,,"619,95",,,,,,-,,,,,,,"619,95",,,,,,,"5.436,31",,,,,,,,,,,
PILAR-AL,,,,,,,,,AL,,,"229.349,19",,,,,,"126.550,42",,,,,,,"355.899,61",,,,,,,"2.495.754,36",,,,,,,,,,,
PINDOBA-AL,,,,,,,,,AL,,,"516,62",,,,,,-,,,,,,,"516,62",,,,,,,"4.530,26",,,,,,,,,,,
PORTO CALVO-AL,,,,,,,,,AL,,,"697,44",,,,,,-,,,,,,,"697,44",,,,,,,"6.115,84",,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,,AL,,,"516,62",,,,,,-,,,,,,,"516,62",,,,,,,"4.530,26",,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,,AL,,,"645,78",,,,,,-,,,,,,,"645,78",,,,,,,"5.662,83",,,,,,,,,,,
RIO LARGO-AL,,,,,,,,,AL,,,"430.688,63",,,,,,"2.431,96",,,,,,,"433.120,59",,,,,,,"2.928.056,09",,,,,,,,,,,
ROTEIRO-AL,,,,,,,,,AL,,,"2.137.419,76",,,,,,"513,68",,,,,,,"2.137.933,44",,,,,,,"14.445.981,09",,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,,AL,,,"516,62",,,,,,-,,,,,,,"516,62",,,,,,,"205.151,72",,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,,AL,,,"542,46",,,,,,-,,,,,,,"542,46",,,,,,,"4.756,78",,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,,AL,,,"671,61",,,,,,-,,,,,,,"671,61",,,,,,,"5.889,34",,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,,AL,,,"749,11",,,,,,-,,,,,,,"749,11",,,,,,,"6.568,88",,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,AL,,,"378.989,58",,,,,,"247.904,42",,,,,,,"626.894,00",,,,,,,"3.976.805,11",,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,AL,,,"516,62",,,,,,-,,,,,,,"516,62",,,,,,,"4.530,26",,,,,,,,,,,
SATUBA-AL,,,,,,,,,AL,,,"10.045,36",,,,,,"6.096,05",,,,,,,"16.141,41",,,,,,,"107.581,30",,,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,AL,,,"800,77",,,,,,-,,,,,,,"800,77",,,,,,,"7.021,92",,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,AL,,,"852,43",,,,,,-,,,,,,,"852,43",,,,,,,"7.474,94",,,,,,,,,,,
VICOSA-AL,,,,,,,,,AL,,,"697,44",,,,,,-,,,,,,,"697,44",,,,,,,"6.115,84",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"6.062.747,44",,,,,,"531.947,90",,,,,,,"6.594.695,34",,,,,,,"44.910.673,08",,,,,,,,,,,
ANAMA-AM,,,,,,,,,AM,,,"66.917,98",,,,,,"3.269,79",,,,,,,"70.187,77",,,,,,,"405.132,52",,,,,,,,,,,
ANORI-AM,,,,,,,,,AM,,,"66.917,98",,,,,,"3.446,22",,,,,,,"70.364,20",,,,,,,"405.906,75",,,,,,,,,,,
AUTAZES-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
BERURI-AM,,,,,,,,,AM,,,-,,,,,,"2.992,97",,,,,,,"2.992,97",,,,,,,"20.658,05",,,,,,,,,,,
CAAPIRANGA-AM,,,,,,,,,AM,,,"66.917,98",,,,,,"227,11",,,,,,,"67.145,09",,,,,,,"443.726,39",,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
CAREIRO-AM,,,,,,,,,AM,,,-,,,,,,"2.992,97",,,,,,,"2.992,97",,,,,,,"20.658,05",,,,,,,,,,,
COARI-AM,,,,,,,,,AM,,,"3.010.014,96",,,,,,"2.756.860,73",,,,,,,"5.766.875,69",,,,,,,"44.636.495,56",,,,,,,,,,,
CODAJAS-AM,,,,,,,,,AM,,,"66.917,98",,,,,,"3.567,03",,,,,,,"70.485,01",,,,,,,"465.520,75",,,,,,,,,,,
IRANDUBA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
ITACOATIARA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
MANACAPURU-AM,,,,,,,,,AM,,,-,,,,,,"2.992,97",,,,,,,"2.992,97",,,,,,,"20.658,05",,,,,,,,,,,
MANAQUIRI-AM,,,,,,,,,AM,,,-,,,,,,"2.992,97",,,,,,,"2.992,97",,,,,,,"20.658,05",,,,,,,,,,,
MANAUS-AM,,,,,,,,,AM,,,"428.331,24",,,,,,"293.230,99",,,,,,,"721.562,23",,,,,,,"4.874.490,14",,,,,,,,,,,
PARINTINS-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
SILVES-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
TEFE-AM,,,,,,,,,AM,,,"121.428,87",,,,,,"43.714,39",,,,,,,"165.143,26",,,,,,,"379.098,60",,,,,,,,,,,
URUCARA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
URUCURITUBA-AM,,,,,,,,,AM,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"3.827.446,99",,,,,,"3.218.551,00",,,,,,,"7.045.997,99",,,,,,,"52.327.314,54",,,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,,-,,,,,,"11.362,54",,,,,,,"11.362,54",,,,,,,"70.479,07",,,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,,"34.087,62",,,,,,,"34.087,62",,,,,,,"211.437,21",,,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,,"421.298,00",,,,,,"279.408,27",,,,,,,"700.706,27",,,,,,,"5.124.335,87",,,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
APORA-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,,"486.563,11",,,,,,"285.019,54",,,,,,,"771.582,65",,,,,,,"5.577.374,53",,,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,,"2.135,05",,,,,,-,,,,,,,"2.135,05",,,,,,,"15.165,15",,,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,,"2.942,96",,,,,,"647,57",,,,,,,"3.590,53",,,,,,,"25.329,26",,,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,,"1.467,85",,,,,,-,,,,,,,"1.467,85",,,,,,,"10.426,03",,,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,,"1.668,01",,,,,,-,,,,,,,"1.668,01",,,,,,,"11.847,76",,,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,,"1.467,85",,,,,,-,,,,,,,"1.467,85",,,,,,,"10.426,03",,,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,,"46.097,74",,,,,,"505.444,91",,,,,,,"551.542,65",,,,,,,"3.900.371,54",,,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,,"1.868,17",,,,,,-,,,,,,,"1.868,17",,,,,,,"13.269,51",,,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,,"431.131,35",,,,,,"242.187,20",,,,,,,"673.318,55",,,,,,,"4.789.658,66",,,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,,"639.356,78",,,,,,"478.812,38",,,,,,,"1.118.169,16",,,,,,,"8.211.956,09",,,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,,"149.370,72",,,,,,"52.710,22",,,,,,,"202.080,94",,,,,,,"1.210.377,68",,,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
CATU-BA,,,,,,,,,BA,,,"329.181,06",,,,,,"168.618,47",,,,,,,"497.799,53",,,,,,,"3.561.730,07",,,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,,"1.934,89",,,,,,-,,,,,,,"1.934,89",,,,,,,"13.743,42",,,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,,"2.201,77",,,,,,-,,,,,,,"2.201,77",,,,,,,"15.639,06",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.868,17",,,,,,-,,,,,,,"1.868,17",,,,,,,"13.269,51",,,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,,"3.137,78",,,,,,"904,97",,,,,,,"4.042,75",,,,,,,"37.520,97",,,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,,"2.201,77",,,,,,-,,,,,,,"2.201,77",,,,,,,"15.639,06",,,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,,"1.467,85",,,,,,-,,,,,,,"1.467,85",,,,,,,"10.426,03",,,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,,"2.268,49",,,,,,-,,,,,,,"2.268,49",,,,,,,"16.112,97",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,,"382.828,19",,,,,,"262.178,77",,,,,,,"645.006,96",,,,,,,"4.714.762,40",,,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,,"670.552,93",,,,,,"519.058,28",,,,,,,"1.189.611,21",,,,,,,"8.807.074,49",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,,"2.201,77",,,,,,-,,,,,,,"2.201,77",,,,,,,"15.639,06",,,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,,"363.883,36",,,,,,"8.974,72",,,,,,,"372.858,08",,,,,,,"2.743.667,90",,,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,,"1.601,29",,,,,,-,,,,,,,"1.601,29",,,,,,,"11.373,85",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,,"2.668,82",,,,,,-,,,,,,,"2.668,82",,,,,,,"18.956,46",,,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,,"1.401,13",,,,,,-,,,,,,,"1.401,13",,,,,,,"9.952,12",,,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,,"1.868,17",,,,,,-,,,,,,,"1.868,17",,,,,,,"13.269,51",,,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,,"1.668,01",,,,,,-,,,,,,,"1.668,01",,,,,,,"11.847,76",,,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,,"1.467,85",,,,,,-,,,,,,,"1.467,85",,,,,,,"10.426,03",,,,,,,,,,,
IACU-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,,"1.734,73",,,,,,-,,,,,,,"1.734,73",,,,,,,"12.321,68",,,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,,"1.668,01",,,,,,-,,,,,,,"1.668,01",,,,,,,"11.847,76",,,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.334,41",,,,,,-,,,,,,,"1.334,41",,,,,,,"9.478,21",,,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.467,85",,,,,,-,,,,,,,"1.467,85",,,,,,,"10.426,03",,,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.801,45",,,,,,-,,,,,,,"1.801,45",,,,,,,"12.795,60",,,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.668,82",,,,,,-,,,,,,,"2.668,82",,,,,,,"18.956,46",,,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"2.341,18",,,,,,"173,18",,,,,,,"2.514,36",,,,,,,"22.688,01",,,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.534,57",,,,,,-,,,,,,,"1.534,57",,,,,,,"10.899,95",,,,,,,,,,,
