QUIXABEIRA-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,"62,80",,,,,,,-,,,,,,,"62,80",,,,,,"431,74",,,,,,,,,,,,,
RETIROLANDIA-BA,,,BA,,,"50,72",,,,,,,-,,,,,,,"50,72",,,,,,"348,35",,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,BA,,,"67,63",,,,,,,-,,,,,,,"67,63",,,,,,"464,87",,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,,"53,14",,,,,,,-,,,,,,,"53,14",,,,,,"365,49",,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,,"74,87",,,,,,,-,,,,,,,"74,87",,,,,,"514,00",,,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,"55,55",,,,,,,-,,,,,,,"55,55",,,,,,"381,49",,,,,,,,,,,,,
RIOREAL-BA,,,BA,,,"70,04",,,,,,,-,,,,,,,"70,04",,,,,,"480,86",,,,,,,,,,,,,
RUY BARBOSA-BA,,,BA,,,"67,63",,,,,,,-,,,,,,,"67,63",,,,,,"464,87",,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,BA,,,"1.404,63",,,,,,,"34.369,80",,,,,,,"35.774,43",,,,,,"211.966,57",,,,,,,,,,,,,
SALVADOR-BA,,,BA,,,"2.675,59",,,,,,,"34.369,80",,,,,,,"37.045,39",,,,,,"365.849,83",,,,,,,,,,,,,
SANTA BARBARA-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
SANTA INES-BA,,,BA,,,"50,72",,,,,,,-,,,,,,,"50,72",,,,,,"348,35",,,,,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
SANTA LUZ-BA,,,BA,,,"67,63",,,,,,,-,,,,,,,"67,63",,,,,,"464,87",,,,,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
SANTO AMARO-BA,,,BA,,,"2.207,47",,,,,,,"34.369,80",,,,,,,"36.577,27",,,,,,"217.488,16",,,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,"84,53",,,,,,,-,,,,,,,"84,53",,,,,,"580,24",,,,,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,"74,87",,,,,,,-,,,,,,,"74,87",,,,,,"514,00",,,,,,,,,,,,,
SÃO DOMINGOS-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
SÃO FELIPE-BA,,,BA,,,"62,80",,,,,,,-,,,,,,,"62,80",,,,,,"431,74",,,,,,,,,,,,,
SÃO FELIX-BA,,,BA,,,"53,14",,,,,,,-,,,,,,,"53,14",,,,,,"365,49",,,,,,,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,BA,,,"749.681,26",,,,,,,"55.415,52",,,,,,,"805.096,78",,,,,,"3.997.318,35",,,,,,,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,BA,,,"65,21",,,,,,,-,,,,,,,"65,21",,,,,,"447,72",,,,,,,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,BA,,,"50,72",,,,,,,-,,,,,,,"50,72",,,,,,"348,35",,,,,,,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,BA,,,"120.755,73",,,,,,,"75.005,56",,,,,,,"195.761,29",,,,,,"1.074.156,85",,,,,,,,,,,,,
SAPEACU-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
SAUBARA-BA,,,BA,,,"1.409,72",,,,,,,"34.369,80",,,,,,,"35.779,52",,,,,,"211.971,66",,,,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
SERRINHA-BA,,,BA,,,"86,95",,,,,,,-,,,,,,,"86,95",,,,,,"597,37",,,,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,"53,14",,,,,,,-,,,,,,,"53,14",,,,,,"365,49",,,,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,"53.455,23",,,,,,,"4.608,35",,,,,,,"58.063,58",,,,,,"306.912,68",,,,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
TANQUINHO-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,"57,97",,,,,,,-,,,,,,,"57,97",,,,,,"398,62",,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,"62,80",,,,,,,-,,,,,,,"62,80",,,,,,"431,74",,,,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,"53,14",,,,,,,-,,,,,,,"53,14",,,,,,"365,49",,,,,,,,,,,,,
TUCANO-BA,,,BA,,,"77,29",,,,,,,-,,,,,,,"77,29",,,,,,"531,11",,,,,,,,,,,,,
UAUA-BA,,,BA,,,"65,21",,,,,,,-,,,,,,,"65,21",,,,,,"447,72",,,,,,,,,,,,,
UBAIRA-BA,,,BA,,,"62,80",,,,,,,-,,,,,,,"62,80",,,,,,"431,74",,,,,,,,,,,,,
VALENTE-BA,,,BA,,,"60,38",,,,,,,-,,,,,,,"60,38",,,,,,"414,63",,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,"53,14",,,,,,,-,,,,,,,"53,14",,,,,,"365,49",,,,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,"55,55",,,,,,,-,,,,,,,"55,55",,,,,,"381,49",,,,,,,,,,,,,
VARZEDO-BA,,,BA,,,"48,31",,,,,,,-,,,,,,,"48,31",,,,,,"331,24",,,,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,"67,63",,,,,,,-,,,,,,,"67,63",,,,,,"464,87",,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,"96,61",,,,,,,-,,,,,,,"96,61",,,,,,"663,62",,,,,,,,,,,,,
ACARAPE-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
ACARAU-CE,,,CE,,,"1.037,30",,,,,,,-,,,,,,,"1.037,30",,,,,,"5.736,53",,,,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,"709,10",,,,,,,-,,,,,,,"709,10",,,,,,"3.644,85",,,,,,,,,,,,,
ALTO SANTO-CE,,,CE,,,"746,07",,,,,,,-,,,,,,,"746,07",,,,,,"4.125,20",,,,,,,,,,,,,
AMONTADA-CE,,,CE,,,"27.373,63",,,,,,,"51.769,15",,,,,,,"79.142,78",,,,,,"429.180,91",,,,,,,,,,,,,
APUIARES-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
ARACATI-CE,,,CE,,,"92.403,70",,,,,,,"9.298,21",,,,,,,"101.701,91",,,,,,"815.306,22",,,,,,,,,,,,,
ARACOIABA-CE,,,CE,,,"873,69",,,,,,,-,,,,,,,"873,69",,,,,,"4.833,94",,,,,,,,,,,,,
ARARENDA-CE,,,CE,,,"680,63",,,,,,,-,,,,,,,"680,63",,,,,,"3.764,18",,,,,,,,,,,,,
ARATUBA-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
BANABUIU-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.305,73",,,,,,,,,,,,,
BARREIRA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.305,73",,,,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
BATURITE-CE,,,CE,,,"906,41",,,,,,,-,,,,,,,"906,41",,,,,,"5.014,45",,,,,,,,,,,,,
BEBERIBE-CE,,,CE,,,"1.004,58",,,,,,,-,,,,,,,"1.004,58",,,,,,"5.555,99",,,,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,"906,41",,,,,,,-,,,,,,,"906,41",,,,,,"5.014,45",,,,,,,,,,,,,
BOA VIAGEM-CE,,,CE,,,"1.037,30",,,,,,,-,,,,,,,"1.037,30",,,,,,"5.736,53",,,,,,,,,,,,,
CAMOCIM-CE,,,CE,,,"1.037,30",,,,,,,-,,,,,,,"1.037,30",,,,,,"5.736,53",,,,,,,,,,,,,
CANINDE-CE,,,CE,,,"1.102,75",,,,,,,-,,,,,,,"1.102,75",,,,,,"6.097,55",,,,,,,,,,,,,
CAPISTRANO-CE,,,CE,,,"746,07",,,,,,,-,,,,,,,"746,07",,,,,,"4.125,20",,,,,,,,,,,,,
CARIDADE-CE,,,CE,,,"746,07",,,,,,,-,,,,,,,"746,07",,,,,,"4.125,20",,,,,,,,,,,,,
CARIRE-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.486,23",,,,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,"746,07",,,,,,,-,,,,,,,"746,07",,,,,,"4.125,20",,,,,,,,,,,,,
CASCAVEL-CE,,,CE,,,"1.070,03",,,,,,,-,,,,,,,"1.070,03",,,,,,"5.917,03",,,,,,,,,,,,,
CATUNDA-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
CHAVAL-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
CHOROZINHO-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.486,23",,,,,,,,,,,,,
COREAU-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.486,23",,,,,,,,,,,,,
CRATEUS-CE,,,CE,,,"1.102,75",,,,,,,-,,,,,,,"1.102,75",,,,,,"6.097,55",,,,,,,,,,,,,
CROATA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.305,73",,,,,,,,,,,,,
CRUZ-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.486,23",,,,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
ERERE-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
FORQUILHA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.305,73",,,,,,,,,,,,,
FORTALEZA-CE,,,CE,,,"75.192,36",,,,,,,"1.015,15",,,,,,,"76.207,51",,,,,,"656.611,28",,,,,,,,,,,,,
FORTIM-CE,,,CE,,,-,,,,,,,-,,,,,,,-,,,,,,"141,12",,,,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,"680,63",,,,,,,-,,,,,,,"680,63",,,,,,"3.764,18",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
GRACA-CE,,,CE,,,"746,07",,,,,,,-,,,,,,,"746,07",,,,,,"4.125,20",,,,,,,,,,,,,
GRANJA-CE,,,CE,,,"1.037,30",,,,,,,-,,,,,,,"1.037,30",,,,,,"5.736,53",,,,,,,,,,,,,
GROAIRAS-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,"939,14",,,,,,,-,,,,,,,"939,14",,,,,,"5.194,96",,,,,,,,,,,,,
GUARAMIRANGA-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.305,73",,,,,,,,,,,,,
HORIZONTE-CE,,,CE,,,"939,14",,,,,,,-,,,,,,,"939,14",,,,,,"5.194,96",,,,,,,,,,,,,
IBARETAMA-CE,,,CE,,,"713,35",,,,,,,-,,,,,,,"713,35",,,,,,"3.944,68",,,,,,,,,,,,,
IBIAPINA-CE,,,CE,,,"840,97",,,,,,,-,,,,,,,"840,97",,,,,,"4.663,48",,,,,,,,,,,,,
IBICUITINGA-CE,,,CE,,,"647,91",,,,,,,-,,,,,,,"647,91",,,,,,"3.583,66",,,,,,,,,,,,,
ICAPUI-CE,,,CE,,,"87.469,35",,,,,,,"14.690,67",,,,,,,"102.160,02",,,,,,"582.317,71",,,,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
IPU-CE,,,CE,,,"973,82",,,,,,,-,,,,,,,"973,82",,,,,,"5.383,48",,,,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,"973,82",,,,,,,-,,,,,,,"973,82",,,,,,"5.383,48",,,,,,,,,,,,,
IRACEMA-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.487,25",,,,,,,,,,,,,
ITAICABA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
ITAPAGE-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,"33.981,06",,,,,,,"42.054,48",,,,,,,"76.035,54",,,,,,"390.914,45",,,,,,,,,,,,,
ITAPIUNA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
ITAREMA-CE,,,CE,,,"26.429,71",,,,,,,"28.885,74",,,,,,,"55.315,45",,,,,,"342.159,24",,,,,,,,,,,,,
ITATIRA-CE,,,CE,,,"746,40",,,,,,,-,,,,,,,"746,40",,,,,,"4.128,55",,,,,,,,,,,,,
JAGUARETAMA-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.487,25",,,,,,,,,,,,,
JAGUARIBARA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
JAGUARIBE-CE,,,CE,,,"941,10",,,,,,,-,,,,,,,"941,10",,,,,,"5.203,98",,,,,,,,,,,,,
JAGUARUANA-CE,,,CE,,,"908,70",,,,,,,-,,,,,,,"908,70",,,,,,"5.024,80",,,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,CE,,,"1.038,61",,,,,,,-,,,,,,,"1.038,61",,,,,,"5.741,86",,,,,,,,,,,,,
MADALENA-CE,,,CE,,,"746,40",,,,,,,-,,,,,,,"746,40",,,,,,"4.128,55",,,,,,,,,,,,,
MARCO-CE,,,CE,,,"843,91",,,,,,,-,,,,,,,"843,91",,,,,,"4.666,42",,,,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
MASSAPE-CE,,,CE,,,"908,70",,,,,,,-,,,,,,,"908,70",,,,,,"5.024,80",,,,,,,,,,,,,
MERUOCA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
MILHA-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
MIRAIMA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
MOMBACA-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
MORADA NOVA-CE,,,CE,,,"1.103,73",,,,,,,-,,,,,,,"1.103,73",,,,,,"6.100,55",,,,,,,,,,,,,
MORAUJO-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
MORRINHOS-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
MUCAMBO-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
MULUNGU-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,"908,70",,,,,,,-,,,,,,,"908,70",,,,,,"5.024,80",,,,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
OCARA-CE,,,CE,,,"843,91",,,,,,,-,,,,,,,"843,91",,,,,,"4.666,42",,,,,,,,,,,,,
PACAJUS-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
PACOTI-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACUJA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
PALHANO-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
PALMACIA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
PARACURU-CE,,,CE,,,"25.485,79",,,,,,,"68.343,42",,,,,,,"93.829,21",,,,,,"501.444,09",,,,,,,,,,,,,
PARAIPABA-CE,,,CE,,,"876,31",,,,,,,"2.129,39",,,,,,,"3.005,70",,,,,,"19.168,38",,,,,,,,,,,,,
PARAMOTI-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
PEDRA BRANCA-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
PENTE COSTE-CE,,,CE,,,"941,10",,,,,,,-,,,,,,,"941,10",,,,,,"5.203,98",,,,,,,,,,,,,
PEREIRO-CE,,,CE,,,"746,40",,,,,,,-,,,,,,,"746,40",,,,,,"4.128,55",,,,,,,,,,,,,
PINDORETAMA-CE,,,CE,,,"746,40",,,,,,,-,,,,,,,"746,40",,,,,,"4.128,55",,,,,,,,,,,,,
PIQUET CARNEIRO-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
PORANGA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
POTIRETAMA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,"811,52",,,,,,,-,,,,,,,"811,52",,,,,,"4.487,25",,,,,,,,,,,,,
QUIXADA-CE,,,CE,,,"1.103,73",,,,,,,-,,,,,,,"1.103,73",,,,,,"6.100,55",,,,,,,,,,,,,
QUIXERAMOBIM-CE,,,CE,,,"1.071,01",,,,,,,-,,,,,,,"1.071,01",,,,,,"5.921,03",,,,,,,,,,,,,
QUIXERE-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
REDENCAO-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
RERIUTABA-CE,,,CE,,,"843,91",,,,,,,-,,,,,,,"843,91",,,,,,"4.666,42",,,,,,,,,,,,,
RUSSAS-CE,,,CE,,,"1.071,01",,,,,,,-,,,,,,,"1.071,01",,,,,,"5.921,03",,,,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
SÃO BENEDITO-CE,,,CE,,,"973,82",,,,,,,-,,,,,,,"973,82",,,,,,"5.383,48",,,,,,,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,CE,,,"941,10",,,,,,,-,,,,,,,"941,10",,,,,,"5.203,98",,,,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
SÃO LUIS DO CURU-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
SENADOR POMPEU-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
SENADOR SA-CE,,,CE,,,"649,21",,,,,,,-,,,,,,,"649,21",,,,,,"3.587,97",,,,,,,,,,,,,
SOBRAL-CE,,,CE,,,"1.298,43",,,,,,,-,,,,,,,"1.298,43",,,,,,"7.179,00",,,,,,,,,,,,,
SOLONOPOLE-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
TAMBORIL-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,"714,00",,,,,,,-,,,,,,,"714,00",,,,,,"3.949,35",,,,,,,,,,,,,
TIANGUA-CE,,,CE,,,"1.071,01",,,,,,,-,,,,,,,"1.071,01",,,,,,"5.921,03",,,,,,,,,,,,,
TRAIRI-CE,,,CE,,,"29.261,47",,,,,,,"52.236,56",,,,,,,"81.498,03",,,,,,"463.856,15",,,,,,,,,,,,,
TURURU-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
UBAJARA-CE,,,CE,,,"876,31",,,,,,,-,,,,,,,"876,31",,,,,,"4.845,61",,,,,,,,,,,,,
UMIRIM-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
URUOCA-CE,,,CE,,,"681,61",,,,,,,-,,,,,,,"681,61",,,,,,"3.767,18",,,,,,,,,,,,,
VARJOTA-CE,,,CE,,,"778,80",,,,,,,-,,,,,,,"778,80",,,,,,"4.307,73",,,,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,"1.006,22",,,,,,,-,,,,,,,"1.006,22",,,,,,"5.562,66",,,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,"62,09",,,,,,,-,,,,,,,"62,09",,,,,,"408,24",,,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
ALEGRE-ES,,,ES,,,"59,95",,,,,,,-,,,,,,,"59,95",,,,,,"394,16",,,,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIACA-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,"380,12",,,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,"64,24",,,,,,,-,,,,,,,"64,24",,,,,,"422,31",,,,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
BREJETUBA-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,"85,65",,,,,,,-,,,,,,,"85,65",,,,,,"563,07",,,,,,,,,,,,,
CASTELO-ES,,,ES,,,"62,09",,,,,,,-,,,,,,,"62,09",,,,,,"408,24",,,,,,,,,,,,,
COLATINA-ES,,,ES,,,"81,36",,,,,,,-,,,,,,,"81,36",,,,,,"534,92",,,,,,,,,,,,,
CONCEICAO DA BARRA -ES,,,ES,,,"48.214,32",,,,,,,"3.040,73",,,,,,,"51.255,05",,,,,,"274.860,10",,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
