ITAJUIPE-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
ITAMARAJU-BA,,,,BA,,,,,"1.014,99",,,,,,,-,,,,,,,,"1.014,99",,,,,,,"3.535,99",,,,,,,,,,
ITAMARI-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"82.477,69",,,,,,,"13.392,96",,,,,,,,"95.870,65",,,,,,,"668.739,11",,,,,,,,,,
ITANHEM-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"27.352,09",,,,,,,"148.953,87",,,,,,,,"176.305,96",,,,,,,"1.075.915,01",,,,,,,,,,
ITAPE-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.391,98",,,,,,,,,,
ITAPEBI-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.183,98",,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"985,14",,,,,,,-,,,,,,,,"985,14",,,,,,,"3.614,60",,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
ITAPITANGA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.183,98",,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"865,73",,,,,,,-,,,,,,,,"865,73",,,,,,,"3.176,48",,,,,,,,,,
ITORORO-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.599,99",,,,,,,,,,
ITUBERA-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.807,98",,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"1.044,84",,,,,,,-,,,,,,,,"1.044,84",,,,,,,"3.833,66",,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"925,43",,,,,,,-,,,,,,,,"925,43",,,,,,,"3.395,52",,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"1.194,11",,,,,,,-,,,,,,,,"1.194,11",,,,,,,"4.381,34",,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"865,73",,,,,,,-,,,,,,,,"865,73",,,,,,,"3.176,48",,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
JUCURUCU-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.287,98",,,,,,,,,,
JUSSARI-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
LAJE-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.738,33",,,,,,,,,,
LAJEDAO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"1.134,40",,,,,,,-,,,,,,,,"1.134,40",,,,,,,"4.162,27",,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.519,26",,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"895.696,42",,,,,,,"689.437,91",,,,,,,,"1.585.134,33",,,,,,,"11.206.445,68",,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"925,43",,,,,,,-,,,,,,,,"925,43",,,,,,,"3.395,52",,,,,,,,,,
MARAU-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.599,99",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
MASCOTE-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.495,97",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"132.040,79",,,,,,,"52.254,19",,,,,,,,"184.294,98",,,,,,,"1.493.028,92",,,,,,,,,,
MEDEIROS NETO-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"955,29",,,,,,,-,,,,,,,,"955,29",,,,,,,"3.505,07",,,,,,,,,,
MUCURI-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"2.911,98",,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
NILO PECANHA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.183,98",,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.519,26",,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
NOVA IBIA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
NOVA VICOSA-BA,,,,BA,,,,,"865,73",,,,,,,-,,,,,,,,"865,73",,,,,,,"3.015,99",,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.519,26",,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
PAU BRASIL-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.287,98",,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"1.104,55",,,,,,,-,,,,,,,,"1.104,55",,,,,,,"4.052,74",,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
PIRAI DO NORTE-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.183,98",,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.738,33",,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
POCOES-BA,,,,BA,,,,,"925,43",,,,,,,-,,,,,,,,"925,43",,,,,,,"3.395,52",,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"535.058,56",,,,,,,"441.923,29",,,,,,,,"976.981,85",,,,,,,"7.225.391,23",,,,,,,,,,
PORTO SEGURO-BA,,,,BA,,,,,"1.074,70",,,,,,,-,,,,,,,,"1.074,70",,,,,,,"3.743,99",,,,,,,,,,
POTIRAGUA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.391,98",,,,,,,,,,
PRADO-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.807,98",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.599,99",,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,,"925,43",,,,,,,-,,,,,,,,"925,43",,,,,,,"3.395,52",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.519,26",,,,,,,,,,
RIO REAL-BA,,,,BA,,,,,"865,73",,,,,,,-,,,,,,,,"865,73",,,,,,,"3.176,48",,,,,,,,,,
RUY BARBOSA-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,,"22.329,39",,,,,,,"148.746,11",,,,,,,,"171.075,50",,,,,,,"1.053.645,75",,,,,,,,,,
SALVADOR-BA,,,,BA,,,,,"42.532,17",,,,,,,"148.746,11",,,,,,,,"191.278,28",,,,,,,"1.126.937,38",,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
SANTA LUZIA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.391,98",,,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"35.089,04",,,,,,,"148.746,11",,,,,,,,"183.835,15",,,,,,,"1.099.935,20",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"1.044,84",,,,,,,-,,,,,,,,"1.044,84",,,,,,,"3.833,66",,,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"925,43",,,,,,,-,,,,,,,,"925,43",,,,,,,"3.395,52",,,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"916.199,00",,,,,,,"161.764,75",,,,,,,,"1.077.963,75",,,,,,,"7.989.053,68",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"626,90",,,,,,,-,,,,,,,,"626,90",,,,,,,"2.300,19",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"295.822,34",,,,,,,"166.790,14",,,,,,,,"462.612,48",,,,,,,"3.053.495,71",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"18.576,31",,,,,,,"9.108,52",,,,,,,,"27.684,83",,,,,,,"273.573,68",,,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"22.329,39",,,,,,,"148.746,11",,,,,,,,"171.075,50",,,,,,,"1.053.645,75",,,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"1.014,99",,,,,,,-,,,,,,,,"1.014,99",,,,,,,"3.724,14",,,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"68.062,61",,,,,,,"1.974,21",,,,,,,,"70.036,82",,,,,,,"490.397,43",,,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
TAPEROA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.391,98",,,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"716,46",,,,,,,-,,,,,,,,"716,46",,,,,,,"2.628,77",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,BA,,,,,"1.104,55",,,,,,,-,,,,,,,,"1.104,55",,,,,,,"3.847,98",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
TEOLANDIA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.287,98",,,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
TUCANO-BA,,,,BA,,,,,"955,29",,,,,,,-,,,,,,,,"955,29",,,,,,,"3.505,07",,,,,,,,,,
UAUA-BA,,,,BA,,,,,"806,02",,,,,,,-,,,,,,,,"806,02",,,,,,,"2.957,38",,,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.847,86",,,,,,,,,,
UBAITABA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
UBATA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
UNA-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"2.911,98",,,,,,,,,,
URUCUCA-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
VALENCA-BA,,,,BA,,,,,"1.044,84",,,,,,,-,,,,,,,,"1.044,84",,,,,,,"3.639,97",,,,,,,,,,
VALENTE-BA,,,,BA,,,,,"746,32",,,,,,,-,,,,,,,,"746,32",,,,,,,"2.738,33",,,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"656,76",,,,,,,-,,,,,,,,"656,76",,,,,,,"2.409,73",,,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"686,61",,,,,,,-,,,,,,,,"686,61",,,,,,,"2.519,26",,,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.190,64",,,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"835,87",,,,,,,-,,,,,,,,"835,87",,,,,,,"3.066,92",,,,,,,,,,
VEREDA-BA,,,,BA,,,,,"597,05",,,,,,,-,,,,,,,,"597,05",,,,,,,"2.079,98",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"1.194,11",,,,,,,-,,,,,,,,"1.194,11",,,,,,,"4.381,34",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,BA,,,,,"776,17",,,,,,,-,,,,,,,,"776,17",,,,,,,"2.703,99",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,"4.975.814,95",,,,,,,"3.516.635,83",,,,,,,,"8.492.450,78",,,,,,,"59.257.419,22",,,,,,,,,,
ACARAU-CE,,,,CE,,,,,"2.622,83",,,,,,,-,,,,,,,,"2.622,83",,,,,,,"17.940,47",,,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"54.748,47",,,,,,,"61.729,98",,,,,,,,"116.478,45",,,,,,,"831.111,64",,,,,,,,,,
APUIARES-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,,,"5.075,82",,,,,,,,"5.075,82",,,,,,,"30.746,82",,,,,,,,,,
ARACATI-CE,,,,CE,,,,,"637.008,90",,,,,,,"17.534,53",,,,,,,,"654.543,43",,,,,,,"4.418.687,50",,,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"2.294,98",,,,,,,-,,,,,,,,"2.294,98",,,,,,,"15.697,92",,,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"2.622,83",,,,,,,-,,,,,,,,"2.622,83",,,,,,,"17.940,47",,,,,,,,,,
CANINDE-CE,,,,CE,,,,,"2.786,76",,,,,,,-,,,,,,,,"2.786,76",,,,,,,"19.061,76",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"1.885,16",,,,,,,-,,,,,,,,"1.885,16",,,,,,,"12.894,70",,,,,,,,,,
CARIRE-CE,,,,CE,,,,,"2.049,09",,,,,,,-,,,,,,,,"2.049,09",,,,,,,"14.016,00",,,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"1.885,16",,,,,,,-,,,,,,,,"1.885,16",,,,,,,"12.894,70",,,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,,,"5.075,82",,,,,,,,"5.075,82",,,,,,,"30.746,82",,,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
COREAU-CE,,,,CE,,,,,"2.049,09",,,,,,,-,,,,,,,,"2.049,09",,,,,,,"14.016,00",,,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"2.786,76",,,,,,,-,,,,,,,,"2.786,76",,,,,,,"19.061,76",,,,,,,,,,
CROATA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
CRUZ-CE,,,,CE,,,,,"2.049,09",,,,,,,-,,,,,,,,"2.049,09",,,,,,,"14.016,00",,,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"47.511,60",,,,,,,"6.767,76",,,,,,,,"54.279,36",,,,,,,"631.504,22",,,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
GRACA-CE,,,,CE,,,,,"1.885,16",,,,,,,-,,,,,,,,"1.885,16",,,,,,,"12.894,70",,,,,,,,,,
GRANJA-CE,,,,CE,,,,,"2.622,83",,,,,,,-,,,,,,,,"2.622,83",,,,,,,"17.940,47",,,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"2.376,94",,,,,,,-,,,,,,,,"2.376,94",,,,,,,"16.258,56",,,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
HORIZONTE-CE,,,,CE,,,,,"583.044,62",,,,,,,-,,,,,,,,"583.044,62",,,,,,,"1.167.347,23",,,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"2.131,05",,,,,,,-,,,,,,,,"2.131,05",,,,,,,"14.576,65",,,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"76.449,35",,,,,,,"15.088,64",,,,,,,,"91.537,99",,,,,,,"646.601,26",,,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"2.213,01",,,,,,,-,,,,,,,,"2.213,01",,,,,,,"15.137,28",,,,,,,,,,
