SANTANOPOLIS-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
SANTO AMARO-BA,,,,,,BA,,"1.926,78",,,,,,,"1.818,27",,,,,"3.745,05",,,,,,"3.745,05",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,BA,,"73,78",,,,,,,-,,,,,"73,78",,,,,,"73,78",,,,,,,,
SANTO ESTEVAO-BA,,,,,,BA,,"65,35",,,,,,,-,,,,,"65,35",,,,,,"65,35",,,,,,,,
SAO DOMINGOS-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
SAO FELIPE-BA,,,,,,BA,,"54,81",,,,,,,-,,,,,"54,81",,,,,,"54,81",,,,,,,,
SAO FELIX-BA,,,,,,BA,,"46,37",,,,,,,-,,,,,"46,37",,,,,,"46,37",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,BA,,"171.900,00",,,,,,,"100.109,10",,,,,"272.009,10",,,,,,"272.009,10",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,BA,,"56,91",,,,,,,-,,,,,"56,91",,,,,,"56,91",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,BA,,"44,26",,,,,,,-,,,,,"44,26",,,,,,"44,26",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,BA,,"75.238,76",,,,,,,"66.662,81",,,,,"141.901,57",,,,,,"141.901,57",,,,,,,,
SAPEACU-BA,,,,,,BA,,"50,59",,,,,,,-,,,,,"50,59",,,,,,"50,59",,,,,,,,
SATIRO DIAS-BA,,,,,,BA,,"50,59",,,,,,,-,,,,,"50,59",,,,,,"50,59",,,,,,,,
SAUBARA-BA,,,,,,BA,,"1.226,13",,,,,,,"1.818,27",,,,,"3.044,40",,,,,,"3.044,40",,,,,,,,
SERRA PRETA-BA,,,,,,BA,,"50,59",,,,,,,-,,,,,"50,59",,,,,,"50,59",,,,,,,,
SERRINHA-BA,,,,,,BA,,"75,89",,,,,,,-,,,,,"75,89",,,,,,"75,89",,,,,,,,
SERROLANDIA-BA,,,,,,BA,,"46,37",,,,,,,-,,,,,"46,37",,,,,,"46,37",,,,,,,,
SIMOES FILHO-BA,,,,,,BA,,"21.254,34",,,,,,,"950,55",,,,,"22.204,89",,,,,,"22.204,89",,,,,,,,
SITIO DO QUINTO-BA,,,,,,BA,,"50,59",,,,,,,-,,,,,"50,59",,,,,,"50,59",,,,,,,,
TANQUINHO-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
TAPIRAMUTA-BA,,,,,,BA,,"50,59",,,,,,,-,,,,,"50,59",,,,,,"50,59",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
TEOFILANDIA-BA,,,,,,BA,,"54,81",,,,,,,-,,,,,"54,81",,,,,,"54,81",,,,,,,,
TERRA NOVA-BA,,,,,,BA,,"46,37",,,,,,,-,,,,,"46,37",,,,,,"46,37",,,,,,,,
TUCANO-BA,,,,,,BA,,"67,45",,,,,,,-,,,,,"67,45",,,,,,"67,45",,,,,,,,
UAUA-BA,,,,,,BA,,"56,91",,,,,,,-,,,,,"56,91",,,,,,"56,91",,,,,,,,
UBAIRA-BA,,,,,,BA,,"54,81",,,,,,,-,,,,,"54,81",,,,,,"54,81",,,,,,,,
VALENTE-BA,,,,,,BA,,"52,70",,,,,,,-,,,,,"52,70",,,,,,"52,70",,,,,,,,
VARZEA DA ROCA-BA,,,,,,BA,,"46,37",,,,,,,-,,,,,"46,37",,,,,,"46,37",,,,,,,,
VARZEA DO POCO-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
VARZEA NOVA-BA,,,,,,BA,,"48,48",,,,,,,-,,,,,"48,48",,,,,,"48,48",,,,,,,,
VARZEDO-BA,,,,,,BA,,"42,16",,,,,,,-,,,,,"42,16",,,,,,"42,16",,,,,,,,
VERA CRUZ-BA,,,,,,BA,,"59,02",,,,,,,-,,,,,"59,02",,,,,,"59,02",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,BA,,"84,32",,,,,,,-,,,,,"84,32",,,,,,"84,32",,,,,,,,
BAHIA  TOTAL,,,,,,,,"1.603.590,66",,,,,,,"1.280.431,90",,,,,"2.884.022,56",,,,,,"2.884.022,56",,,,,,,,
ACARAPE-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
ACARAU-CE,,,,,,CE,,"781,67",,,,,,,-,,,,,"781,67",,,,,,"781,67",,,,,,,,
ALCANTARAS-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
ALTO SANTO-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
AMONTADA-CE,,,,,,CE,,"20.597,76",,,,,,,"35.750,31",,,,,"56.348,07",,,,,,"56.348,07",,,,,,,,
APUIARES-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
ARACATI-CE,,,,,,CE,,"195.752,65",,,,,,,"6.920,39",,,,,"202.673,04",,,,,,"202.673,04",,,,,,,,
ARACOIABA-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
ARARENDA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
ARATUBA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
BANABUIU-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
BARREIRA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
BARROQUINHA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
BATURITE-CE,,,,,,CE,,"683,96",,,,,,,-,,,,,"683,96",,,,,,"683,96",,,,,,,,
BEBERIBE-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
BELA CRUZ-CE,,,,,,CE,,"683,96",,,,,,,-,,,,,"683,96",,,,,,"683,96",,,,,,,,
BOA VIAGEM-CE,,,,,,CE,,"781,67",,,,,,,-,,,,,"781,67",,,,,,"781,67",,,,,,,,
CAMOCIM-CE,,,,,,CE,,"781,67",,,,,,,-,,,,,"781,67",,,,,,"781,67",,,,,,,,
CANINDE-CE,,,,,,CE,,"830,52",,,,,,,-,,,,,"830,52",,,,,,"830,52",,,,,,,,
CAPISTRANO-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
CARIDADE-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
CARIRE-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
CARNAUBAL-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
CASCAVEL-CE,,,,,,CE,,"806,09",,,,,,,-,,,,,"806,09",,,,,,"806,09",,,,,,,,
CATUNDA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
CHAVAL-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
CHOROZINHO-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
COREAU-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
CRATEUS-CE,,,,,,CE,,"830,52",,,,,,,-,,,,,"830,52",,,,,,"830,52",,,,,,,,
CROATA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
CRUZ-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
ERERE-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
FORQUILHA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
FORTALEZA-CE,,,,,,CE,,"183.409,88",,,,,,,-,,,,,"183.409,88",,,,,,"183.409,88",,,,,,,,
FORTIM-CE,,,,,,CE,,-,,,,,,,"141,12",,,,,"141,12",,,,,,"141,12",,,,,,,,
FRECHEIRINHA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
GRACA-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
GRANJA-CE,,,,,,CE,,"781,67",,,,,,,-,,,,,"781,67",,,,,,"781,67",,,,,,,,
GROAIRAS-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,CE,,"708,38",,,,,,,-,,,,,"708,38",,,,,,"708,38",,,,,,,,
GUARAMIRANGA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
HIDROLANDIA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
HORIZONTE-CE,,,,,,CE,,"708,38",,,,,,,-,,,,,"708,38",,,,,,"708,38",,,,,,,,
IBARETAMA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
IBIAPINA-CE,,,,,,CE,,"635,10",,,,,,,-,,,,,"635,10",,,,,,"635,10",,,,,,,,
IBICUITINGA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
ICAPUI-CE,,,,,,CE,,"58.625,08",,,,,,,"10.958,23",,,,,"69.583,31",,,,,,"69.583,31",,,,,,,,
INDEPENDENCIA-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
IPAPORANGA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
IPU-CE,,,,,,CE,,"732,81",,,,,,,-,,,,,"732,81",,,,,,"732,81",,,,,,,,
IPUEIRAS-CE,,,,,,CE,,"732,81",,,,,,,-,,,,,"732,81",,,,,,"732,81",,,,,,,,
IRACEMA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
IRAUCUBA-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
ITAICABA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
ITAPAGE-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
ITAPIPOCA-CE,,,,,,CE,,"25.569,64",,,,,,,"27.177,29",,,,,"52.746,93",,,,,,"52.746,93",,,,,,,,
ITAPIUNA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
ITAREMA-CE,,,,,,CE,,"19.887,49",,,,,,,"28.026,83",,,,,"47.914,32",,,,,,"47.914,32",,,,,,,,
ITATIRA-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
JAGUARETAMA-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
JAGUARIBARA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
JAGUARIBE-CE,,,,,,CE,,"708,38",,,,,,,-,,,,,"708,38",,,,,,"708,38",,,,,,,,
JAGUARUANA-CE,,,,,,CE,,"683,96",,,,,,,-,,,,,"683,96",,,,,,"683,96",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
LIMOEIRO DO NORTE-CE,,,,,,CE,,"781,67",,,,,,,-,,,,,"781,67",,,,,,"781,67",,,,,,,,
MADALENA-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
MARCO-CE,,,,,,CE,,"635,10",,,,,,,-,,,,,"635,10",,,,,,"635,10",,,,,,,,
MARTINOPOLE-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
MASSAPE-CE,,,,,,CE,,"683,96",,,,,,,-,,,,,"683,96",,,,,,"683,96",,,,,,,,
MERUOCA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
MILHA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
MIRAIMA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
MOMBACA-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
MORADA NOVA-CE,,,,,,CE,,"830,52",,,,,,,-,,,,,"830,52",,,,,,"830,52",,,,,,,,
MORAUJO-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
MORRINHOS-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
MUCAMBO-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
MULUNGU-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
NOVA RUSSAS-CE,,,,,,CE,,"683,96",,,,,,,-,,,,,"683,96",,,,,,"683,96",,,,,,,,
NOVO ORIENTE-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
OCARA-CE,,,,,,CE,,"635,10",,,,,,,-,,,,,"635,10",,,,,,"635,10",,,,,,,,
PACAJUS-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
PACOTI-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
PACUJA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
PALHANO-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
PALMACIA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARACURU-CE,,,,,,CE,,"19.177,23",,,,,,,"46.038,64",,,,,"65.215,87",,,,,,"65.215,87",,,,,,,,
PARAIPABA-CE,,,,,,CE,,"659,53",,,,,,,"2.046,73",,,,,"2.706,26",,,,,,"2.706,26",,,,,,,,
PARAMOTI-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
PEDRA BRANCA-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
PENTECOSTE-CE,,,,,,CE,,"708,38",,,,,,,-,,,,,"708,38",,,,,,"708,38",,,,,,,,
PEREIRO-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
PINDORETAMA-CE,,,,,,CE,,"561,82",,,,,,,-,,,,,"561,82",,,,,,"561,82",,,,,,,,
PIQUET CARNEIRO-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
PIRES FERREIRA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
PORANGA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
POTIRETAMA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,CE,,"610,68",,,,,,,-,,,,,"610,68",,,,,,"610,68",,,,,,,,
QUIXADA-CE,,,,,,CE,,"830,52",,,,,,,-,,,,,"830,52",,,,,,"830,52",,,,,,,,
QUIXERAMOBIM-CE,,,,,,CE,,"806,09",,,,,,,-,,,,,"806,09",,,,,,"806,09",,,,,,,,
QUIXERE-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
REDENCAO-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
RERIUTABA-CE,,,,,,CE,,"635,10",,,,,,,-,,,,,"635,10",,,,,,"635,10",,,,,,,,
RUSSAS-CE,,,,,,CE,,"806,09",,,,,,,-,,,,,"806,09",,,,,,"806,09",,,,,,,,
SANTA QUITERIA-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
SAO BENEDITO-CE,,,,,,CE,,"732,81",,,,,,,-,,,,,"732,81",,,,,,"732,81",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,CE,,"708,38",,,,,,,-,,,,,"708,38",,,,,,"708,38",,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
SENADOR POMPEU-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
SENADOR SA-CE,,,,,,CE,,"488,54",,,,,,,-,,,,,"488,54",,,,,,"488,54",,,,,,,,
SOBRAL-CE,,,,,,CE,,"977,08",,,,,,,-,,,,,"977,08",,,,,,"977,08",,,,,,,,
SOLONOPOLE-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
TABULEIRO DO NORTE-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
TAMBORIL-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
TEJUCUOCA-CE,,,,,,CE,,"537,39",,,,,,,-,,,,,"537,39",,,,,,"537,39",,,,,,,,
TIANGUA-CE,,,,,,CE,,"806,09",,,,,,,-,,,,,"806,09",,,,,,"806,09",,,,,,,,
TRAIRI-CE,,,,,,CE,,"22.018,30",,,,,,,"42.869,06",,,,,"64.887,36",,,,,,"64.887,36",,,,,,,,
TURURU-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
UBAJARA-CE,,,,,,CE,,"659,53",,,,,,,-,,,,,"659,53",,,,,,"659,53",,,,,,,,
UMIRIM-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
URUBURETAMA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
URUOCA-CE,,,,,,CE,,"512,97",,,,,,,-,,,,,"512,97",,,,,,"512,97",,,,,,,,
VARJOTA-CE,,,,,,CE,,"586,25",,,,,,,-,,,,,"586,25",,,,,,"586,25",,,,,,,,
VICOSA DO CEARA-CE,,,,,,CE,,"757,24",,,,,,,-,,,,,"757,24",,,,,,"757,24",,,,,,,,
CEARA  TOTAL,,,,,,,,"618.905,38",,,,,,,"199.928,60",,,,,"818.833,98",,,,,,"818.833,98",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,ES,,"17,31",,,,,,,-,,,,,"17,31",,,,,,"17,31",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
AGUIA BRANCA-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
ALEGRE-ES,,,,,,ES,,"16,71",,,,,,,-,,,,,"16,71",,,,,,"16,71",,,,,,,,
ALFREDO CHAVES-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
ALTO RIO NOVO-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
APIACA-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
ARACRUZ-ES,,,,,,ES,,"158.807,56",,,,,,,"25.464,85",,,,,"184.272,41",,,,,,"184.272,41",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
BAIXO GUANDU-ES,,,,,,ES,,"16,12",,,,,,,-,,,,,"16,12",,,,,,"16,12",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,ES,,"17,91",,,,,,,-,,,,,"17,91",,,,,,"17,91",,,,,,,,
BOA ESPERANCA-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
BREJETUBA-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,ES,,"23,88",,,,,,,-,,,,,"23,88",,,,,,"23,88",,,,,,,,
CASTELO-ES,,,,,,ES,,"17,31",,,,,,,-,,,,,"17,31",,,,,,"17,31",,,,,,,,
COLATINA-ES,,,,,,ES,,"22,68",,,,,,,-,,,,,"22,68",,,,,,"22,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,ES,,"23.275,43",,,,,,,"1.838,46",,,,,"25.113,89",,,,,,"25.113,89",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
DOMINGOS MARTINS-ES,,,,,,ES,,"16,71",,,,,,,-,,,,,"16,71",,,,,,"16,71",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
ECOPORANGA-ES,,,,,,ES,,"15,52",,,,,,,-,,,,,"15,52",,,,,,"15,52",,,,,,,,
FUNDAO-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
GUACUI-ES,,,,,,ES,,"16,12",,,,,,,-,,,,,"16,12",,,,,,"16,12",,,,,,,,
GUARAPARI-ES,,,,,,ES,,"21,49",,,,,,,-,,,,,"21,49",,,,,,"21,49",,,,,,,,
IBATIBA-ES,,,,,,ES,,"14,92",,,,,,,-,,,,,"14,92",,,,,,"14,92",,,,,,,,
IBIRACU-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
IBITIRAMA-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
ICONHA-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
IRUPI-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
ITAGUACU-ES,,,,,,ES,,"13,73",,,,,,,-,,,,,"13,73",,,,,,"13,73",,,,,,,,
ITAPEMIRIM-ES,,,,,,ES,,"16,71",,,,,,,-,,,,,"16,71",,,,,,"16,71",,,,,,,,
ITARANA-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
IUNA-ES,,,,,,ES,,"16,12",,,,,,,-,,,,,"16,12",,,,,,"16,12",,,,,,,,
JAGUARE-ES,,,,,,ES,,"114.010,97",,,,,,,"49.195,60",,,,,"163.206,57",,,,,,"163.206,57",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
JOAO NEIVA-ES,,,,,,ES,,"13,73",,,,,,,-,,,,,"13,73",,,,,,"13,73",,,,,,,,
LARANJA DA TERRA-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
LINHARES-ES,,,,,,ES,,"265.316,34",,,,,,,"107.391,51",,,,,"372.707,85",,,,,,"372.707,85",,,,,,,,
MANTENOPOLIS-ES,,,,,,ES,,"12,53",,,,,,,-,,,,,"12,53",,,,,,"12,53",,,,,,,,
MARATAIZES-ES,,,,,,ES,,"16,71",,,,,,,-,,,,,"16,71",,,,,,"16,71",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
MARILANDIA-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
MIMOSO DO SUL-ES,,,,,,ES,,"16,12",,,,,,,-,,,,,"16,12",,,,,,"16,12",,,,,,,,
MONTANHA-ES,,,,,,ES,,"14,33",,,,,,,-,,,,,"14,33",,,,,,"14,33",,,,,,,,
MUCURICI-ES,,,,,,ES,,"11,94",,,,,,,-,,,,,"11,94",,,,,,"11,94",,,,,,,,
MUNIZ FREIRE-ES,,,,,,ES,,"14,92",,,,,,,-,,,,,"14,92",,,,,,"14,92",,,,,,,,
MUQUI-ES,,,,,,ES,,"13,13",,,,,,,-,,,,,"13,13",,,,,,"13,13",,,,,,,,
NOVA VENECIA-ES,,,,,,ES,,"18,50",,,,,,,-,,,,,"18,50",,,,,,"18,50",,,,,,,,
PANCAS-ES,,,,,,ES,,"15,52",,,,,,,-,,,,,"15,52",,,,,,"15,52",,,,,,,,
PEDRO CANARIO-ES,,,,,,ES,,"15,52",,,,,,,-,,,,,"15,52",,,,,,"15,52",,,,,,,,
PINHEIROS-ES,,,,,,ES,,"15,52",,,,,,,-,,,,,"15,52",,,,,,"15,52",,,,,,,,
PIUMA-ES,,,,,,ES,,"13,73",,,,,,,-,,,,,"13,73",,,,,,"13,73",,,,,,,,
