OURICANGAS-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,,"83,33",,,,,,-,,,,,"83,33",,,,,"655,54",,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"97,82",,,,,,-,,,,,"97,82",,,,,"769,54",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"134,06",,,,,,-,,,,,"134,06",,,,,"1.054,60",,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"79,71",,,,,,-,,,,,"79,71",,,,,"627,05",,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"76,08",,,,,,-,,,,,"76,08",,,,,"598,54",,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"90,58",,,,,,-,,,,,"90,58",,,,,"712,54",,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"94,20",,,,,,-,,,,,"94,20",,,,,"741,05",,,,,,,,,,
POCOES-BA,,,,,BA,,,,,"112,32",,,,,,-,,,,,"112,32",,,,,"883,56",,,,,,,,,,
POJUCA-BA,,,,,BA,,,,,"628.976,62",,,,,,"599.642,02",,,,,"1.228.618,64",,,,,"9.342.460,82",,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"97,82",,,,,,-,,,,,"97,82",,,,,"769,54",,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"97,82",,,,,,-,,,,,"97,82",,,,,"769,54",,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"94,20",,,,,,-,,,,,"94,20",,,,,"741,05",,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"76,08",,,,,,-,,,,,"76,08",,,,,"598,54",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"101,45",,,,,,-,,,,,"101,45",,,,,"798,07",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"79,71",,,,,,-,,,,,"79,71",,,,,"627,05",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"112,32",,,,,,-,,,,,"112,32",,,,,"883,56",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"83,33",,,,,,-,,,,,"83,33",,,,,"655,54",,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"105,07",,,,,,-,,,,,"105,07",,,,,"826,57",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"101,45",,,,,,-,,,,,"101,45",,,,,"798,07",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"2.105,63",,,,,,"126.161,72",,,,,"128.267,35",,,,,"1.071.620,52",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"4.010,73",,,,,,"126.161,72",,,,,"130.172,45",,,,,"1.086.607,39",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"76,08",,,,,,-,,,,,"76,08",,,,,"598,54",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"101,45",,,,,,-,,,,,"101,45",,,,,"798,07",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"3.308,85",,,,,,"126.161,72",,,,,"129.470,57",,,,,"1.081.085,91",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"126,81",,,,,,-,,,,,"126,81",,,,,"997,58",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"112,32",,,,,,-,,,,,"112,32",,,,,"883,56",,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"94,20",,,,,,-,,,,,"94,20",,,,,"741,05",,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"79,71",,,,,,-,,,,,"79,71",,,,,"627,05",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.088.297,99",,,,,,"171.855,73",,,,,"1.260.153,72",,,,,"10.366.611,32",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"97,82",,,,,,-,,,,,"97,82",,,,,"769,54",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"76,08",,,,,,-,,,,,"76,08",,,,,"598,54",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"262.645,76",,,,,,"184.974,95",,,,,"447.620,71",,,,,"3.450.321,92",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"8.145,13",,,,,,"4.109,67",,,,,"12.254,80",,,,,"12.851,89",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"2.105,63",,,,,,"126.161,72",,,,,"128.267,35",,,,,"1.071.620,52",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"123,19",,,,,,-,,,,,"123,19",,,,,"969,08",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"79,71",,,,,,-,,,,,"79,71",,,,,"627,05",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"84.440,23",,,,,,"5.734,74",,,,,"90.174,97",,,,,"662.635,92",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"86,95",,,,,,-,,,,,"86,95",,,,,"684,04",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"94,20",,,,,,-,,,,,"94,20",,,,,"741,05",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"178,74",,,,,,"63,88",,,,,"242,62",,,,,"851,92",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,,"115,94",,,,,,-,,,,,"115,94",,,,,"912,07",,,,,,,,,,
UAUA-BA,,,,,BA,,,,,"97,82",,,,,,-,,,,,"97,82",,,,,"769,54",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"94,20",,,,,,-,,,,,"94,20",,,,,"741,05",,,,,,,,,,
VALENTE-BA,,,,,BA,,,,,"90,58",,,,,,-,,,,,"90,58",,,,,"712,54",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"79,71",,,,,,-,,,,,"79,71",,,,,"627,05",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"83,33",,,,,,-,,,,,"83,33",,,,,"655,54",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"72,46",,,,,,-,,,,,"72,46",,,,,"570,02",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"101,45",,,,,,-,,,,,"101,45",,,,,"798,07",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"144,93",,,,,,-,,,,,"144,93",,,,,"1.140,09",,,,,,,,,,
TOTAL BAHIA,,,,,,,,,,"5.130.258,66",,,,,,"3.251.903,45",,,,,"8.382.162,11",,,,,"66.974.972,31",,,,,,,,,,
ACARAU-CE,,,,,CE,,,,,"2.801,44",,,,,,-,,,,,"2.801,44",,,,,"23.688,79",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"58.476,58",,,,,,"82.149,39",,,,,"140.625,97",,,,,"1.159.734,41",,,,,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,"4.239,33",,,,,"4.239,33",,,,,"17.462,60",,,,,,,,,,
ARACATI-CE,,,,,CE,,,,,"557.664,25",,,,,,"11.770,67",,,,,"569.434,92",,,,,"4.119.829,89",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"2.451,26",,,,,,-,,,,,"2.451,26",,,,,"20.727,69",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"2.801,44",,,,,,-,,,,,"2.801,44",,,,,"23.688,79",,,,,,,,,,
CANINDE-CE,,,,,CE,,,,,"2.976,53",,,,,,-,,,,,"2.976,53",,,,,"25.169,33",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"2.013,53",,,,,,-,,,,,"2.013,53",,,,,"17.026,31",,,,,,,,,,
CARIRE-CE,,,,,CE,,,,,"2.188,62",,,,,,-,,,,,"2.188,62",,,,,"18.506,85",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"2.013,53",,,,,,-,,,,,"2.013,53",,,,,"17.026,31",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,,-,,,,,,"4.239,33",,,,,"4.239,33",,,,,"17.462,60",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
COREAU-CE,,,,,CE,,,,,"2.188,62",,,,,,-,,,,,"2.188,62",,,,,"18.506,85",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"2.976,53",,,,,,-,,,,,"2.976,53",,,,,"25.169,33",,,,,,,,,,
CROATA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
CRUZ-CE,,,,,CE,,,,,"2.188,62",,,,,,-,,,,,"2.188,62",,,,,"18.506,85",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"126.008,37",,,,,,"5.652,44",,,,,"131.660,81",,,,,"956.649,39",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
GRACA-CE,,,,,CE,,,,,"2.013,53",,,,,,-,,,,,"2.013,53",,,,,"17.026,31",,,,,,,,,,
GRANJA-CE,,,,,CE,,,,,"2.801,44",,,,,,-,,,,,"2.801,44",,,,,"23.688,79",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.538,80",,,,,,-,,,,,"2.538,80",,,,,"21.467,96",,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"2.276,17",,,,,,-,,,,,"2.276,17",,,,,"19.247,13",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"86.086,47",,,,,,"11.702,43",,,,,"97.788,90",,,,,"803.213,63",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"2.363,71",,,,,,-,,,,,"2.363,71",,,,,"19.987,41",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
IPU-CE,,,,,CE,,,,,"2.626,35",,,,,,-,,,,,"2.626,35",,,,,"22.208,23",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.626,35",,,,,,-,,,,,"2.626,35",,,,,"22.208,23",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"2.188,62",,,,,,-,,,,,"2.188,62",,,,,"18.506,85",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.713,89",,,,,,-,,,,,"2.713,89",,,,,"22.948,52",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"72.591,61",,,,,,"67.250,02",,,,,"139.841,63",,,,,"1.179.605,01",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"56.460,14",,,,,,"40.901,52",,,,,"97.361,66",,,,,"855.563,72",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
MARCO-CE,,,,,CE,,,,,"2.276,17",,,,,,-,,,,,"2.276,17",,,,,"19.247,13",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.451,26",,,,,,-,,,,,"2.451,26",,,,,"20.727,69",,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.451,26",,,,,,-,,,,,"2.451,26",,,,,"20.727,69",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.363,71",,,,,,-,,,,,"2.363,71",,,,,"19.987,41",,,,,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
PARACURU-CE,,,,,CE,,,,,"54.443,71",,,,,,"104.351,20",,,,,"158.794,91",,,,,"1.330.507,30",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.363,71",,,,,,"3.037,26",,,,,"5.400,97",,,,,"47.930,19",,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.538,80",,,,,,-,,,,,"2.538,80",,,,,"21.467,96",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"2.188,62",,,,,,-,,,,,"2.188,62",,,,,"18.506,85",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.276,17",,,,,,-,,,,,"2.276,17",,,,,"19.247,13",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.713,89",,,,,,-,,,,,"2.713,89",,,,,"22.948,52",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.363,71",,,,,,-,,,,,"2.363,71",,,,,"19.987,41",,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.626,35",,,,,,-,,,,,"2.626,35",,,,,"22.208,23",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.538,80",,,,,,-,,,,,"2.538,80",,,,,"21.467,96",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.750,90",,,,,,-,,,,,"1.750,90",,,,,"14.805,47",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.501,80",,,,,,-,,,,,"3.501,80",,,,,"29.610,98",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.363,71",,,,,,-,,,,,"2.363,71",,,,,"19.987,41",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.925,99",,,,,,-,,,,,"1.925,99",,,,,"16.286,03",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"2.888,98",,,,,,-,,,,,"2.888,98",,,,,"24.429,06",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"62.509,45",,,,,,"82.912,48",,,,,"145.421,93",,,,,"1.239.673,38",,,,,,,,,,
TURURU-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.363,71",,,,,,-,,,,,"2.363,71",,,,,"19.987,41",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.838,44",,,,,,-,,,,,"1.838,44",,,,,"15.545,74",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"2.101,08",,,,,,-,,,,,"2.101,08",,,,,"17.766,58",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.713,89",,,,,,-,,,,,"2.713,89",,,,,"22.948,52",,,,,,,,,,
TOTAL CEARA,,,,,,,,,,"1.226.481,18",,,,,,"418.206,07",,,,,"1.644.687,25",,,,,"12.994.981,46",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"4.512,39",,,,,,-,,,,,"4.512,39",,,,,"33.101,41",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,,"4.356,79",,,,,,-,,,,,"4.356,79",,,,,"31.959,99",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"45.137,64",,,,,,-,,,,,"45.137,64",,,,,"402.656,51",,,,,,,,,,
APIACA-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"512.305,96",,,,,,"20.858,99",,,,,"533.164,95",,,,,"3.957.192,53",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"4.201,19",,,,,,-,,,,,"4.201,19",,,,,"30.818,56",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"4.667,99",,,,,,-,,,,,"4.667,99",,,,,"34.242,84",,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"6.223,99",,,,,,-,,,,,"6.223,99",,,,,"45.657,13",,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,,"6.223,99",,,,,,-,,,,,"6.223,99",,,,,"23.525,16",,,,,,,,,,
CASTELO-ES,,,,,ES,,,,,"4.512,39",,,,,,-,,,,,"4.512,39",,,,,"33.101,41",,,,,,,,,,
COLATINA-ES,,,,,ES,,,,,"5.757,19",,,,,,-,,,,,"5.757,19",,,,,"42.274,35",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"87.883,72",,,,,,"4.565,76",,,,,"92.449,48",,,,,"716.690,66",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"4.356,79",,,,,,-,,,,,"4.356,79",,,,,"31.959,99",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"4.045,59",,,,,,-,,,,,"4.045,59",,,,,"29.677,11",,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
GUACUI-ES,,,,,ES,,,,,"4.201,19",,,,,,-,,,,,"4.201,19",,,,,"30.818,56",,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"5.601,59",,,,,,-,,,,,"5.601,59",,,,,"41.091,42",,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,,"3.889,99",,,,,,-,,,,,"3.889,99",,,,,"28.535,69",,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
ICONHA-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
IRUPI-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"3.578,79",,,,,,-,,,,,"3.578,79",,,,,"26.252,84",,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"50.554,16",,,,,,"219.983,90",,,,,"270.538,06",,,,,"2.016.416,00",,,,,,,,,,
ITARANA-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
IUNA-ES,,,,,ES,,,,,"4.201,19",,,,,,-,,,,,"4.201,19",,,,,"30.818,56",,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,,"411.547,88",,,,,,"178.652,65",,,,,"590.200,53",,,,,"4.384.938,84",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"3.578,79",,,,,,-,,,,,"3.578,79",,,,,"26.252,84",,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"3.267,59",,,,,,-,,,,,"3.267,59",,,,,"23.969,98",,,,,,,,,,
LINHARES-ES,,,,,ES,,,,,"2.452.868,21",,,,,,"178.590,71",,,,,"2.631.458,92",,,,,"12.190.960,87",,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.069,90",,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"4.356,79",,,,,,"31.402,75",,,,,"35.759,54",,,,,"255.426,97",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"4.201,19",,,,,,-,,,,,"4.201,19",,,,,"30.818,56",,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,,"3.734,39",,,,,,-,,,,,"3.734,39",,,,,"27.394,25",,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,,"3.111,99",,,,,,-,,,,,"3.111,99",,,,,"22.828,54",,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"3.889,99",,,,,,-,,,,,"3.889,99",,,,,"28.535,69",,,,,,,,,,
MUQUI-ES,,,,,ES,,,,,"3.423,19",,,,,,-,,,,,"3.423,19",,,,,"25.111,40",,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"4.823,59",,,,,,-,,,,,"4.823,59",,,,,"35.384,25",,,,,,,,,,
