IBATEGUARA-AL,,,,,,,,AL,,,"625,96",,,,,,,-,,,,,,,,"625,96",,,,,,,"2.877,43",,,,,,,,,
IGREJA NOVA-AL,,,,,,,,AL,,,"707,61",,,,,,,-,,,,,,,,"707,61",,,,,,,"3.252,74",,,,,,,,,
JACUIPE-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
JAPARATINGA-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
JEQUIA DA PRAIA-AL,,,,,,,,AL,,,"3.687,04",,,,,,,"1.297,08",,,,,,,,"4.984,12",,,,,,,"21.305,51",,,,,,,,,
JOAQUIM GOMES-AL,,,,,,,,AL,,,"707,61",,,,,,,-,,,,,,,,"707,61",,,,,,,"3.252,74",,,,,,,,,
JUNDIA-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
JUNQUEIRO-AL,,,,,,,,AL,,,"707,61",,,,,,,-,,,,,,,,"707,61",,,,,,,"3.252,74",,,,,,,,,
MACEIO-AL,,,,,,,,AL,,,"124.983,55",,,,,,,"15.681,60",,,,,,,,"140.665,15",,,,,,,"564.604,66",,,,,,,,,
MARAGOGI-AL,,,,,,,,AL,,,"762,04",,,,,,,-,,,,,,,,"762,04",,,,,,,"3.502,96",,,,,,,,,
MARECHAL DEODORO-AL,,,,,,,,AL,,,"53.988,16",,,,,,,"13.849,68",,,,,,,,"67.837,84",,,,,,,"313.650,51",,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,,,,,AL,,,"707,61",,,,,,,-,,,,,,,,"707,61",,,,,,,"3.252,74",,,,,,,,,
MESSIAS-AL,,,,,,,,AL,,,"625,96",,,,,,,-,,,,,,,,"625,96",,,,,,,"2.877,43",,,,,,,,,
MURICI-AL,,,,,,,,AL,,,"1.913,46",,,,,,,"760,21",,,,,,,,"2.673,67",,,,,,,"16.295,05",,,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,,"598,75",,,,,,,-,,,,,,,,"598,75",,,,,,,"2.752,34",,,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,,"571,53",,,,,,,"3.858,47",,,,,,,,"4.430,00",,,,,,,"34.204,21",,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,,"625,96",,,,,,,-,,,,,,,,"625,96",,,,,,,"2.877,43",,,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,,"653,18",,,,,,,-,,,,,,,,"653,18",,,,,,,"3.002,54",,,,,,,,,
PILAR-AL,,,,,,,,AL,,,"136.263,09",,,,,,,"87.380,56",,,,,,,,"223.643,65",,,,,,,"1.115.491,69",,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,,"734,83",,,,,,,-,,,,,,,,"734,83",,,,,,,"3.377,86",,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,"680,39",,,,,,,-,,,,,,,,"680,39",,,,,,,"3.127,64",,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,"8.367,66",,,,,,,"4.800,30",,,,,,,,"13.167,96",,,,,,,"51.892,66",,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,"1.721.400,43",,,,,,,"1.265,87",,,,,,,,"1.722.666,30",,,,,,,"7.513.461,24",,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,"91.203,67",,,,,,,"353,86",,,,,,,,"91.557,53",,,,,,,"389.237,85",,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,"571,53",,,,,,,-,,,,,,,,"571,53",,,,,,,"2.627,23",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,"707,61",,,,,,,-,,,,,,,,"707,61",,,,,,,"3.252,74",,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,"789,26",,,,,,,-,,,,,,,,"789,26",,,,,,,"3.628,08",,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,"284.765,41",,,,,,,"141.441,35",,,,,,,,"426.206,76",,,,,,,"1.780.694,50",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,"544,31",,,,,,,-,,,,,,,,"544,31",,,,,,,"2.502,11",,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,"19.982,97",,,,,,,"12.889,01",,,,,,,,"32.871,98",,,,,,,"174.766,87",,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,"843,69",,,,,,,-,,,,,,,,"843,69",,,,,,,"3.878,28",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,"898,12",,,,,,,-,,,,,,,,"898,12",,,,,,,"4.128,50",,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,"734,83",,,,,,,-,,,,,,,,"734,83",,,,,,,"3.377,86",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"4.423.351,65",,,,,,,"375.191,27",,,,,,,,"4.798.542,92",,,,,,,"20.730.731,84",,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
ANORI-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
BERURI-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
COARI-AM,,,,,,,,AM,,,"2.849.372,86",,,,,,,"2.641.639,03",,,,,,,,"5.491.011,89",,,,,,,"24.130.721,37",,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,,"3.076,24",,,,,,,,"3.076,24",,,,,,,"14.802,51",,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"1.826.435,80",,,,,,,"97.449,64",,,,,,,,"1.923.885,44",,,,,,,"8.116.708,24",,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
TEFE-AM,,,,,,,,AM,,,"0,15",,,,,,,"0,04",,,,,,,,"0,19",,,,,,,"807.310,78",,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"4.675.808,81",,,,,,,"2.832.241,06",,,,,,,,"7.508.049,87",,,,,,,"33.521.919,44",,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,,"7.957,63",,,,,,,,"7.957,63",,,,,,,"40.395,72",,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,,"23.872,89",,,,,,,,"23.872,89",,,,,,,"121.187,16",,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"435.282,72",,,,,,,"228.431,93",,,,,,,,"663.714,65",,,,,,,"2.772.834,60",,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"425.759,54",,,,,,,"221.611,74",,,,,,,,"647.371,28",,,,,,,"2.640.208,33",,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.830,46",,,,,,,-,,,,,,,,"1.830,46",,,,,,,"7.469,78",,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.981,33",,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.258,44",,,,,,,-,,,,,,,,"1.258,44",,,,,,,"5.135,47",,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.430,05",,,,,,,-,,,,,,,,"1.430,05",,,,,,,"5.835,77",,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"1.258,44",,,,,,,-,,,,,,,,"1.258,44",,,,,,,"5.135,47",,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"39.521,38",,,,,,,"449.554,79",,,,,,,,"489.076,17",,,,,,,"1.989.794,97",,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.601,65",,,,,,,-,,,,,,,,"1.601,65",,,,,,,"6.536,06",,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.288,08",,,,,,,-,,,,,,,,"2.288,08",,,,,,,"9.467,17",,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"288.524,96",,,,,,,"361.935,53",,,,,,,,"650.460,49",,,,,,,"2.887.434,09",,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"158.635,70",,,,,,,"31.091,98",,,,,,,,"189.727,68",,,,,,,"808.570,71",,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
CATU-BA,,,,,,,,BA,,,"336.076,84",,,,,,,"169.543,17",,,,,,,,"505.620,01",,,,,,,"2.158.954,36",,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.658,86",,,,,,,-,,,,,,,,"1.658,86",,,,,,,"6.769,49",,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.887,66",,,,,,,-,,,,,,,,"1.887,66",,,,,,,"7.703,21",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.601,65",,,,,,,-,,,,,,,,"1.601,65",,,,,,,"6.536,06",,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"2.877,64",,,,,,,"896,80",,,,,,,,"3.774,44",,,,,,,"18.264,65",,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.887,66",,,,,,,-,,,,,,,,"1.887,66",,,,,,,"7.703,21",,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"1.258,44",,,,,,,-,,,,,,,,"1.258,44",,,,,,,"5.135,47",,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.944,87",,,,,,,-,,,,,,,,"1.944,87",,,,,,,"7.936,65",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"418.358,88",,,,,,,"243.968,60",,,,,,,,"662.327,48",,,,,,,"2.755.329,65",,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"660.462,92",,,,,,,"1.013.059,91",,,,,,,,"1.673.522,83",,,,,,,"5.219.927,89",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.887,66",,,,,,,-,,,,,,,,"1.887,66",,,,,,,"7.703,21",,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"2.116,47",,,,,,,-,,,,,,,,"2.116,47",,,,,,,"8.636,94",,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.372,84",,,,,,,-,,,,,,,,"1.372,84",,,,,,,"5.602,33",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"2.288,08",,,,,,,-,,,,,,,,"2.288,08",,,,,,,"9.337,24",,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"1.201,24",,,,,,,-,,,,,,,,"1.201,24",,,,,,,"4.902,04",,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.601,65",,,,,,,-,,,,,,,,"1.601,65",,,,,,,"6.536,06",,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.430,05",,,,,,,-,,,,,,,,"1.430,05",,,,,,,"5.835,77",,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.258,44",,,,,,,-,,,,,,,,"1.258,44",,,,,,,"5.135,47",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.487,25",,,,,,,-,,,,,,,,"1.487,25",,,,,,,"6.069,20",,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.430,05",,,,,,,-,,,,,,,,"1.430,05",,,,,,,"5.835,77",,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"1.258,44",,,,,,,-,,,,,,,,"1.258,44",,,,,,,"5.135,47",,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"2.288,08",,,,,,,-,,,,,,,,"2.288,08",,,,,,,"9.337,24",,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.185,54",,,,,,,"239,43",,,,,,,,"2.424,97",,,,,,,"9.211,14",,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.315,64",,,,,,,-,,,,,,,,"1.315,64",,,,,,,"5.368,90",,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.773,26",,,,,,,-,,,,,,,,"1.773,26",,,,,,,"7.236,35",,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.887,66",,,,,,,-,,,,,,,,"1.887,66",,,,,,,"7.703,21",,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"1.144,04",,,,,,,-,,,,,,,,"1.144,04",,,,,,,"4.668,61",,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.544,45",,,,,,,-,,,,,,,,"1.544,45",,,,,,,"6.302,63",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.601,65",,,,,,,-,,,,,,,,"1.601,65",,,,,,,"6.536,06",,,,,,,,,
