JAPARATINGA-AL,,,,AL,,,,,"205,09",,,,,,,-,,,,,"205,09",,,,,,"1.218,54",,,,,,,,,,,,
JOAQUIM GOMES-AL,,,,AL,,,,,"256,36",,,,,,,-,,,,,"256,36",,,,,,"1.523,16",,,,,,,,,,,,
JUNDIA-AL,,,,AL,,,,,"205,09",,,,,,,-,,,,,"205,09",,,,,,"1.218,54",,,,,,,,,,,,
JUNQUEIRO-AL,,,,AL,,,,,"266,62",,,,,,,-,,,,,"266,62",,,,,,"1.584,09",,,,,,,,,,,,
MACEIO-AL,,,,AL,,,,,"12.250,45",,,,,,,"11.487,05",,,,,"23.737,50",,,,,,"147.681,26",,,,,,,,,,,,
MARAGOGI-AL,,,,AL,,,,,"246,11",,,,,,,-,,,,,"246,11",,,,,,"1.462,24",,,,,,,,,,,,
MARECHAL DEODORO-AL,,,,AL,,,,,"20.182,33",,,,,,,"7.162,31",,,,,"27.344,64",,,,,,"172.571,55",,,,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,AL,,,,,"266,62",,,,,,,-,,,,,"266,62",,,,,,"1.584,09",,,,,,,,,,,,
MESSIAS-AL,,,,AL,,,,,"215,34",,,,,,,-,,,,,"215,34",,,,,,"1.279,44",,,,,,,,,,,,
MURICI-AL,,,,AL,,,,,"266,62",,,,,,,-,,,,,"266,62",,,,,,"1.584,09",,,,,,,,,,,,
NOVO LINO-AL,,,,AL,,,,,"215,34",,,,,,,-,,,,,"215,34",,,,,,"1.279,44",,,,,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,,"205,09",,,,,,,-,,,,,"205,09",,,,,,"1.218,54",,,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,,"225,60",,,,,,,-,,,,,"225,60",,,,,,"1.340,37",,,,,,,,,,,,
PENEDO-AL,,,,AL,,,,,"328,14",,,,,,,-,,,,,"328,14",,,,,,"1.949,65",,,,,,,,,,,,
PIACABUCU-AL,,,,AL,,,,,"10.040,58",,,,,,,-,,,,,"10.040,58",,,,,,"60.900,83",,,,,,,,,,,,
PILAR-AL,,,,AL,,,,,"43.580,27",,,,,,,"21.594,46",,,,,"65.174,73",,,,,,"360.651,50",,,,,,,,,,,,
PINDOBA-AL,,,,AL,,,,,"205,09",,,,,,,-,,,,,"205,09",,,,,,"1.218,54",,,,,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,,"276,87",,,,,,,-,,,,,"276,87",,,,,,"1.645,03",,,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,,"215,34",,,,,,,-,,,,,"215,34",,,,,,"1.279,44",,,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,,"246,11",,,,,,,-,,,,,"246,11",,,,,,"1.462,24",,,,,,,,,,,,
RIO LARGO-AL,,,,AL,,,,,"338,40",,,,,,,-,,,,,"338,40",,,,,,"2.010,60",,,,,,,,,,,,
ROTEIRO-AL,,,,AL,,,,,"412,39",,,,,,,"133,72",,,,,"546,11",,,,,,"3.162,73",,,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,,"10.009,82",,,,,,,"669,52",,,,,"10.679,34",,,,,,"67.229,99",,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,,"225,60",,,,,,,-,,,,,"225,60",,,,,,"1.340,37",,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,,"266,62",,,,,,,-,,,,,"266,62",,,,,,"1.584,09",,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"287,12",,,,,,,-,,,,,"287,12",,,,,,"1.705,94",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"35.914,32",,,,,,,"13.622,45",,,,,"49.536,77",,,,,,"294.974,60",,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"205,09",,,,,,,-,,,,,"205,09",,,,,,"1.218,54",,,,,,,,,,,,
SATUBA-AL,,,,AL,,,,,"4.246,00",,,,,,,"2.599,60",,,,,"6.845,60",,,,,,"46.709,92",,,,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"297,38",,,,,,,-,,,,,"297,38",,,,,,"1.766,87",,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"328,14",,,,,,,-,,,,,"328,14",,,,,,"1.949,65",,,,,,,,,,,,
VICOSA-AL,,,,AL,,,,,"276,87",,,,,,,-,,,,,"276,87",,,,,,"1.645,03",,,,,,,,,,,,
COARI-AM,,,,AM,,,,,"299.273,17",,,,,,,"265.560,76",,,,,"564.833,93",,,,,,"3.146.510,55",,,,,,,,,,,,
CODAJAS-AM,,,,AM,,,,,-,,,,,,,-,,,,,-,,,,,,"37.053,96",,,,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"9.804,73",,,,,,,"73.854,22",,,,,"83.658,95",,,,,,"481.807,46",,,,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"63.871,34",,,,,,,"33.540,85",,,,,"97.412,19",,,,,,"567.097,36",,,,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"21,69",,,,,,,-,,,,,"21,69",,,,,,"142,28",,,,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
APORA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"22.291,95",,,,,,,"7.900,32",,,,,"30.192,27",,,,,,"187.841,17",,,,,,,,,,,,
ARACI-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"20,99",,,,,,,-,,,,,"20,99",,,,,,"137,48",,,,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
CAEM-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"10.026,56",,,,,,,"82,91",,,,,"10.109,47",,,,,,"60.474,07",,,,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"131.386,85",,,,,,,"47.760,20",,,,,"179.147,05",,,,,,"1.161.138,43",,,,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"10.812,98",,,,,,,"758,21",,,,,"11.571,19",,,,,,"69.138,92",,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"25.067,04",,,,,,,"9.829,16",,,,,"34.896,20",,,,,,"222.235,45",,,,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATU-BA,,,,BA,,,,,"34.214,43",,,,,,,"15.034,34",,,,,"49.248,77",,,,,,"312.941,51",,,,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
CIPO-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
CONDE-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"99,64",,,,,,,"32,80",,,,,"132,44",,,,,,"813,49",,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"72.217,33",,,,,,,"40.250,87",,,,,"112.468,20",,,,,,"692.242,79",,,,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"89.148,23",,,,,,,"51.109,76",,,,,"140.257,99",,,,,,"877.107,59",,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"27,99",,,,,,,-,,,,,"27,99",,,,,,"182,97",,,,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
IACU-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
ICHU-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"23,09",,,,,,,-,,,,,"23,09",,,,,,"151,17",,,,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
IRARA-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"23,09",,,,,,,-,,,,,"23,09",,,,,,"151,17",,,,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"13.256,83",,,,,,,"2.172,97",,,,,"15.429,80",,,,,,"95.723,56",,,,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"80.455,08",,,,,,,"656,40",,,,,"81.111,48",,,,,,"482.364,45",,,,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"20,29",,,,,,,-,,,,,"20,29",,,,,,"133,02",,,,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"25,19",,,,,,,-,,,,,"25,19",,,,,,"164,84",,,,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"21,69",,,,,,,-,,,,,"21,69",,,,,,"142,28",,,,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"27,99",,,,,,,-,,,,,"27,99",,,,,,"182,97",,,,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"20,29",,,,,,,-,,,,,"20,29",,,,,,"133,02",,,,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
LAJE-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"25,89",,,,,,,-,,,,,"25,89",,,,,,"169,31",,,,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"16,79",,,,,,,-,,,,,"16,79",,,,,,"110,09",,,,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"80.386,88",,,,,,,"66.945,42",,,,,"147.332,30",,,,,,"1.171.627,00",,,,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"19,59",,,,,,,-,,,,,"19,59",,,,,,"128,25",,,,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"20,29",,,,,,,-,,,,,"20,29",,,,,,"133,02",,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"39.398,08",,,,,,,"16.299,00",,,,,"55.697,08",,,,,,"343.512,27",,,,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"20,29",,,,,,,-,,,,,"20,29",,,,,,"133,02",,,,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"22,39",,,,,,,-,,,,,"22,39",,,,,,"146,70",,,,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"18,89",,,,,,,-,,,,,"18,89",,,,,,"123,83",,,,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"25,19",,,,,,,-,,,,,"25,19",,,,,,"165,16",,,,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"15,39",,,,,,,-,,,,,"15,39",,,,,,"100,85",,,,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,98",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
PIRITIBA-BA,,,,BA,,,,,"17,49",,,,,,,-,,,,,"17,49",,,,,,"114,58",,,,,,,,,,,,
PLANALTINO-BA,,,,BA,,,,,"13,99",,,,,,,-,,,,,"13,99",,,,,,"91,61",,,,,,,,,,,,
PLANALTO-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
POCOES-BA,,,,BA,,,,,"20,99",,,,,,,-,,,,,"20,99",,,,,,"137,48",,,,,,,,,,,,
POJUCA-BA,,,,BA,,,,,"144.344,05",,,,,,,"127.136,31",,,,,"271.480,36",,,,,,"1.629.078,34",,,,,,,,,,,,
QUEIMADAS-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
QUIJINGUE-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,BA,,,,,"16,09",,,,,,,-,,,,,"16,09",,,,,,"105,32",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,,"18,19",,,,,,,-,,,,,"18,19",,,,,,"119,01",,,,,,,,,,,,
RETIROLANDIA-BA,,,,BA,,,,,"14,69",,,,,,,-,,,,,"14,69",,,,,,"96,09",,,,,,,,,,,,
