RETIROLANDIA-BA,,,,,BA,,,,,"20,91",,,,,,,,-,,,,,,"20,91",,,,,,,,"294,88",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"27,89",,,,,,,,-,,,,,,"27,88",,,,,,,,"393,20",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"30,87",,,,,,,,-,,,,,,"30,87",,,,,,,,"435,32",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
RIO REAL-BA,,,,,BA,,,,,"27,89",,,,,,,,-,,,,,,"27,88",,,,,,,,"393,20",,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"27,89",,,,,,,,-,,,,,,"27,88",,,,,,,,"393,20",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"556,95",,,,,,,,"928,10",,,,,,"1.485,04",,,,,,,,"20.116,86",,,,,,,
SALVADOR-BA,,,,,BA,,,,,"1.113,90",,,,,,,,"67.154,29",,,,,,"68.267,10",,,,,,,,"559.614,19",,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"23,90",,,,,,,,-,,,,,,"23,90",,,,,,,,"337,03",,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"23,90",,,,,,,,-,,,,,,"23,90",,,,,,,,"337,03",,,,,,,
SANTA INES-BA,,,,,BA,,,,,"20,91",,,,,,,,-,,,,,,"20,91",,,,,,,,"294,88",,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"19,92",,,,,,,,-,,,,,,"19,91",,,,,,,,"280,84",,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"27,89",,,,,,,,-,,,,,,"27,88",,,,,,,,"393,20",,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"19,92",,,,,,,,-,,,,,,"19,91",,,,,,,,"280,84",,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"918,97",,,,,,,,"928,10",,,,,,"1.847,06",,,,,,,,"24.746,86",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"33,86",,,,,,,,-,,,,,,"33,86",,,,,,,,"477,46",,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"29,88",,,,,,,,-,,,,,,"29,87",,,,,,,,"421,30",,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"19,92",,,,,,,,-,,,,,,"19,91",,,,,,,,"280,84",,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"25,89",,,,,,,,-,,,,,,"25,89",,,,,,,,"365,12",,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"198.071,52",,,,,,,,"91.900,09",,,,,,"289.970,86",,,,,,,,"3.277.361,57",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"26,89",,,,,,,,-,,,,,,"26,88",,,,,,,,"379,15",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"22,91",,,,,,,,-,,,,,,"22,90",,,,,,,,"322,95",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"20,91",,,,,,,,-,,,,,,"20,91",,,,,,,,"294,88",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"97.268,03",,,,,,,,"92.833,39",,,,,,"190.101,48",,,,,,,,"1.580.800,79",,,,,,,
SAPEACU-BA,,,,,BA,,,,,"22,91",,,,,,,,-,,,,,,"22,90",,,,,,,,"322,95",,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"22,91",,,,,,,,-,,,,,,"22,90",,,,,,,,"322,95",,,,,,,
SAUBARA-BA,,,,,BA,,,,,"556,95",,,,,,,,"928,10",,,,,,"1.485,04",,,,,,,,"20.116,86",,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"23,90",,,,,,,,-,,,,,,"23,90",,,,,,,,"337,03",,,,,,,
SERRINHA-BA,,,,,BA,,,,,"34,86",,,,,,,,-,,,,,,"34,85",,,,,,,,"491,50",,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"22.334,75",,,,,,,,"169,55",,,,,,"22.504,28",,,,,,,,"271.551,87",,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"19,92",,,,,,,,-,,,,,,"19,91",,,,,,,,"280,84",,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"22.590,95",,,,,,,,"450,58",,,,,,"23.041,50",,,,,,,,"232.233,38",,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"25,89",,,,,,,,-,,,,,,"25,89",,,,,,,,"365,12",,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
TUCANO-BA,,,,,BA,,,,,"30,87",,,,,,,,-,,,,,,"30,87",,,,,,,,"435,32",,,,,,,
UAUA-BA,,,,,BA,,,,,"26,89",,,,,,,,-,,,,,,"26,88",,,,,,,,"379,15",,,,,,,
UBAIRA-BA,,,,,BA,,,,,"26,89",,,,,,,,-,,,,,,"26,88",,,,,,,,"379,15",,,,,,,
VALENTE-BA,,,,,BA,,,,,"23,90",,,,,,,,-,,,,,,"23,90",,,,,,,,"337,03",,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"20,91",,,,,,,,-,,,,,,"20,91",,,,,,,,"294,88",,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"21,91",,,,,,,,-,,,,,,"21,91",,,,,,,,"308,91",,,,,,,
VARZEDO-BA,,,,,BA,,,,,"19,92",,,,,,,,-,,,,,,"19,91",,,,,,,,"280,84",,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"26,89",,,,,,,,-,,,,,,"26,88",,,,,,,,"379,15",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"39,84",,,,,,,,-,,,,,,"39,83",,,,,,,,"561,74",,,,,,,
ACARAU-CE,,,,,CE,,,,,"1.535,49",,,,,,,,-,,,,,,"1.535,49",,,,,,,,"14.694,08",,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
AMONTADA-CE,,,,,CE,,,,,"32.266,58",,,,,,,,"35.294,17",,,,,,"67.561,20",,,,,,,,"707.029,32",,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
ARACATI-CE,,,,,CE,,,,,"204.644,85",,,,,,,,"12.456,34",,,,,,"217.101,21",,,,,,,,"2.071.732,31",,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.089,70",,,,,,,,-,,,,,,"1.089,70",,,,,,,,"10.428,04",,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"1.585,02",,,,,,,,-,,,,,,"1.585,02",,,,,,,,"15.168,09",,,,,,,
CANINDE-CE,,,,,CE,,,,,"1.684,09",,,,,,,,-,,,,,,"1.684,08",,,,,,,,"16.116,09",,,,,,,
CARIDADE-CE,,,,,CE,,,,,"1.089,70",,,,,,,,-,,,,,,"1.089,70",,,,,,,,"10.428,04",,,,,,,
CARIRE-CE,,,,,CE,,,,,"1.238,30",,,,,,,,-,,,,,,"1.238,30",,,,,,,,"11.850,05",,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
CATUNDA-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
COREAU-CE,,,,,CE,,,,,"1.238,30",,,,,,,,-,,,,,,"1.238,30",,,,,,,,"11.850,05",,,,,,,
CRATEUS-CE,,,,,CE,,,,,"1.684,09",,,,,,,,-,,,,,,"1.684,08",,,,,,,,"16.116,09",,,,,,,
CROATA-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
CRUZ-CE,,,,,CE,,,,,"1.188,77",,,,,,,,-,,,,,,"1.188,76",,,,,,,,"11.376,04",,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"1.188,77",,,,,,,,-,,,,,,"1.188,76",,,,,,,,"11.376,04",,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"214.865,79",,,,,,,,-,,,,,,"214.865,78",,,,,,,,"2.067.510,02",,,,,,,
FORTIM-CE,,,,,CE,,,,,-,,,,,,,,"556,75",,,,,,"556,75",,,,,,,,"1.273,32",,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
GRACA-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
GRANJA-CE,,,,,CE,,,,,"1.535,49",,,,,,,,-,,,,,,"1.535,49",,,,,,,,"14.694,08",,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"1.386,90",,,,,,,,-,,,,,,"1.386,89",,,,,,,,"13.272,08",,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"1.188,77",,,,,,,,-,,,,,,"1.188,76",,,,,,,,"11.376,04",,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"1.287,83",,,,,,,,-,,,,,,"1.287,83",,,,,,,,"12.324,08",,,,,,,
ICAPUI-CE,,,,,CE,,,,,"41.262,00",,,,,,,,"13.624,56",,,,,,"54.886,59",,,,,,,,"524.424,41",,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"1.287,83",,,,,,,,-,,,,,,"1.287,83",,,,,,,,"12.324,08",,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
IPU-CE,,,,,CE,,,,,"1.436,43",,,,,,,,-,,,,,,"1.436,42",,,,,,,,"13.746,09",,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"1.436,43",,,,,,,,-,,,,,,"1.436,42",,,,,,,,"13.746,09",,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"1.188,77",,,,,,,,-,,,,,,"1.188,76",,,,,,,,"11.376,04",,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"1.485,96",,,,,,,,-,,,,,,"1.485,96",,,,,,,,"14.220,09",,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"41.485,60",,,,,,,,"31.936,64",,,,,,"73.422,61",,,,,,,,"712.580,23",,,,,,,
ITAREMA-CE,,,,,CE,,,,,"31.114,20",,,,,,,,"33.206,21",,,,,,"64.320,74",,,,,,,,"553.311,81",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
MARCO-CE,,,,,CE,,,,,"1.238,30",,,,,,,,-,,,,,,"1.238,30",,,,,,,,"11.148,04",,,,,,,
MARANGUAPE-CE,,,,,CE,,,,,-,,,,,,,,-,,,,,,-,,,,,,,,"702,01",,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
MASSAPE-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
MORAUJO-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.089,70",,,,,,,,-,,,,,,"1.089,70",,,,,,,,"10.428,04",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"1.386,90",,,,,,,,-,,,,,,"1.386,89",,,,,,,,"13.272,08",,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
PACUJA-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
PARACURU-CE,,,,,CE,,,,,"29.961,82",,,,,,,,"47.327,70",,,,,,"77.290,11",,,,,,,,"865.359,62",,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"1.287,83",,,,,,,,"2.424,71",,,,,,"3.712,56",,,,,,,,"31.763,26",,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"1.386,90",,,,,,,,-,,,,,,"1.386,89",,,,,,,,"13.272,08",,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"1.188,77",,,,,,,,-,,,,,,"1.188,76",,,,,,,,"11.376,04",,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"1.287,83",,,,,,,,-,,,,,,"1.287,83",,,,,,,,"12.324,08",,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"1.485,96",,,,,,,,-,,,,,,"1.485,96",,,,,,,,"14.220,09",,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"1.485,96",,,,,,,,-,,,,,,"1.485,96",,,,,,,,"14.220,09",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"1.436,43",,,,,,,,-,,,,,,"1.436,42",,,,,,,,"13.746,09",,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"990,64",,,,,,,,-,,,,,,"990,64",,,,,,,,"9.480,05",,,,,,,
SOBRAL-CE,,,,,CE,,,,,"1.931,75",,,,,,,,-,,,,,,"1.931,74",,,,,,,,"18.486,12",,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
TIANGUA-CE,,,,,CE,,,,,"1.585,02",,,,,,,,-,,,,,,"1.585,02",,,,,,,,"15.168,09",,,,,,,
TRAIRI-CE,,,,,CE,,,,,"34.571,33",,,,,,,,"50.684,61",,,,,,"85.256,50",,,,,,,,"764.850,62",,,,,,,
TURURU-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
UBAJARA-CE,,,,,CE,,,,,"1.337,36",,,,,,,,-,,,,,,"1.337,36",,,,,,,,"12.798,06",,,,,,,
UMIRIM-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.040,17",,,,,,,,-,,,,,,"1.040,17",,,,,,,,"9.954,03",,,,,,,
VARJOTA-CE,,,,,CE,,,,,"1.139,24",,,,,,,,-,,,,,,"1.139,23",,,,,,,,"10.902,05",,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"1.535,49",,,,,,,,-,,,,,,"1.535,49",,,,,,,,"14.694,08",,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"25,67",,,,,,,,-,,,,,,"25,66",,,,,,,,"491,00",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
ALEGRE-ES,,,,,ES,,,,,"25,67",,,,,,,,-,,,,,,"25,66",,,,,,,,"491,00",,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"0,06",,,,,,,,-,,,,,,-,,,,,,,,"1.714,34",,,,,,,
APIACA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"27,50",,,,,,,,-,,,,,,"27,50",,,,,,,,"526,11",,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"36,67",,,,,,,,-,,,,,,"36,67",,,,,,,,"701,46",,,,,,,
CARIACICA-ES,,,,,ES,,,,,-,,,,,,,,-,,,,,,-,,,,,,,,"664,79",,,,,,,
CASTELO-ES,,,,,ES,,,,,"25,67",,,,,,,,-,,,,,,"25,66",,,,,,,,"491,00",,,,,,,
COLATINA-ES,,,,,ES,,,,,"33,92",,,,,,,,-,,,,,,"33,91",,,,,,,,"648,86",,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"29.907,38",,,,,,,,"3.373,21",,,,,,"33.280,58",,,,,,,,"336.668,48",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"23,84",,,,,,,,-,,,,,,"23,83",,,,,,,,"455,94",,,,,,,
FUNDAO-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
GUACUI-ES,,,,,ES,,,,,"23,84",,,,,,,,-,,,,,,"23,83",,,,,,,,"455,94",,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"32,09",,,,,,,,-,,,,,,"32,08",,,,,,,,"613,78",,,,,,,
IBATIBA-ES,,,,,ES,,,,,"22,00",,,,,,,,-,,,,,,"22,00",,,,,,,,"420,87",,,,,,,
IBIRACU-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
ICONHA-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
IRUPI-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"21,09",,,,,,,,-,,,,,,"21,08",,,,,,,,"403,31",,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
ITARANA-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
IUNA-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
JAGUARE-ES,,,,,ES,,,,,"84.293,24",,,,,,,,"36.521,65",,,,,,"120.814,88",,,,,,,,"401.592,89",,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"21,09",,,,,,,,-,,,,,,"21,08",,,,,,,,"403,31",,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
LINHARES-ES,,,,,ES,,,,,"347.038,32",,,,,,,,"142.685,04",,,,,,"489.723,49",,,,,,,,"4.684.187,02",,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
MONTANHA-ES,,,,,ES,,,,,"22,92",,,,,,,,-,,,,,,"22,91",,,,,,,,"438,41",,,,,,,
MUCURICI-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"22,92",,,,,,,,-,,,,,,"22,91",,,,,,,,"438,41",,,,,,,
MUQUI-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"28,42",,,,,,,,-,,,,,,"28,41",,,,,,,,"543,62",,,,,,,
PANCAS-ES,,,,,ES,,,,,"23,84",,,,,,,,-,,,,,,"23,83",,,,,,,,"455,94",,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"23,84",,,,,,,,-,,,,,,"23,83",,,,,,,,"455,94",,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"23,84",,,,,,,,-,,,,,,"23,83",,,,,,,,"455,94",,,,,,,
PIUMA-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"18,34",,,,,,,,"82.807,39",,,,,,"82.826,53",,,,,,,,"458.020,27",,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"21,09",,,,,,,,-,,,,,,"21,08",,,,,,,,"403,31",,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"22,92",,,,,,,,-,,,,,,"22,91",,,,,,,,"438,41",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"24,75",,,,,,,,-,,,,,,"24,75",,,,,,,,"473,49",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"19,25",,,,,,,,-,,,,,,"19,25",,,,,,,,"368,25",,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"235.512,81",,,,,,,,"30.056,80",,,,,,"265.569,61",,,,,,,,"2.651.421,86",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"21,09",,,,,,,,-,,,,,,"21,08",,,,,,,,"403,31",,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"21,09",,,,,,,,-,,,,,,"21,08",,,,,,,,"403,31",,,,,,,
