RIBEIRA DO POMBAL-BA,,,BA,,,,"76,62",,,,,,-,,,,,"76,62",,,,,,"660,29",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,,"56,85",,,,,,-,,,,,"56,85",,,,,,"489,99",,,,,,,,,,,
RIO REAL-BA,,,BA,,,,"71,68",,,,,,-,,,,,"71,68",,,,,,"617,68",,,,,,,,,,,
RUY BARBOSA-BA,,,BA,,,,"69,20",,,,,,-,,,,,"69,20",,,,,,"596,99",,,,,,,,,,,
SALINAS DA MARGARIDA -BA,,,BA,,,,"1.437,56",,,,,,"77.173,49",,,,,"78.611,05",,,,,,"321.883,95",,,,,,,,,,,
SALVADOR-BA,,,BA,,,,"2.738,22",,,,,,"77.173,49",,,,,"79.911,71",,,,,,"478.250,18",,,,,,,,,,,
SANTA BARBARA-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
SANTA INES-BA,,,BA,,,,"51,90",,,,,,-,,,,,"51,90",,,,,,"447,47",,,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
SANTALUZ-BA,,,BA,,,,"69,20",,,,,,-,,,,,"69,20",,,,,,"596,99",,,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
SANTO AMARO-BA,,,BA,,,,"2.259,03",,,,,,"77.173,49",,,,,"79.432,52",,,,,,"328.973,76",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,,"86,51",,,,,,-,,,,,"86,51",,,,,,"745,38",,,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,,"76,62",,,,,,-,,,,,"76,62",,,,,,"660,29",,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,,"64,26",,,,,,-,,,,,"64,26",,,,,,"554,39",,,,,,,,,,,
SAO FELIX-BA,,,BA,,,,"54,38",,,,,,-,,,,,"54,38",,,,,,"469,30",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,"893.982,67",,,,,,"99.819,75",,,,,"993.802,42",,,,,,"5.777.039,79",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,"66,73",,,,,,-,,,,,"66,73",,,,,,"575,16",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,"51,90",,,,,,-,,,,,"51,90",,,,,,"447,47",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,"155.675,17",,,,,,"97.512,97",,,,,"253.188,14",,,,,,"1.537.226,29",,,,,,,,,,,
SAPEACU-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
SAUBARA-BA,,,BA,,,,"1.437,56",,,,,,"77.173,49",,,,,"78.611,05",,,,,,"321.889,04",,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
SERRINHA-BA,,,BA,,,,"88,98",,,,,,-,,,,,"88,98",,,,,,"767,30",,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,,"54,38",,,,,,-,,,,,"54,38",,,,,,"469,30",,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,,"53.873,71",,,,,,"1.715,17",,,,,"55.588,88",,,,,,"419.068,96",,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
TANQUINHO-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,"59,32",,,,,,-,,,,,"59,32",,,,,,"511,90",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,,"64,26",,,,,,-,,,,,"64,26",,,,,,"554,39",,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,,"54,38",,,,,,-,,,,,"54,38",,,,,,"469,30",,,,,,,,,,,
TUCANO-BA,,,BA,,,,"79,09",,,,,,-,,,,,"79,09",,,,,,"682,08",,,,,,,,,,,
UAUA-BA,,,BA,,,,"66,73",,,,,,-,,,,,"66,73",,,,,,"575,16",,,,,,,,,,,
UBAIRA-BA,,,BA,,,,"64,26",,,,,,-,,,,,"64,26",,,,,,"554,39",,,,,,,,,,,
VALENTE-BA,,,BA,,,,"61,79",,,,,,-,,,,,"61,79",,,,,,"532,60",,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,"54,38",,,,,,-,,,,,"54,38",,,,,,"469,30",,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,,"56,85",,,,,,-,,,,,"56,85",,,,,,"489,99",,,,,,,,,,,
VARZEDO-BA,,,BA,,,,"49,43",,,,,,-,,,,,"49,43",,,,,,"425,57",,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,,"69,20",,,,,,-,,,,,"69,20",,,,,,"596,99",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,"98,86",,,,,,-,,,,,"98,86",,,,,,"852,38",,,,,,,,,,,
ACARAPE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
ACARAU-CE,,,CE,,,,"2.207,26",,,,,,-,,,,,"2.207,26",,,,,,"8.972,80",,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.667,28",,,,,,,,,,,
ALTO SANTO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.865,35",,,,,,,,,,,
AMONTADA-CE,,,CE,,,,"46.073,79",,,,,,"65.014,55",,,,,"111.088,34",,,,,,"618.275,98",,,,,,,,,,,
APUIARES-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.170,22",,,,,,,,,,,
ARACATI-CE,,,CE,,,,"71.893,67",,,,,,"10.824,12",,,,,"82.717,79",,,,,,"1.002.656,53",,,,,,,,,,,
ARACOIABA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.702,47",,,,,,,,,,,
ARARENDA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.887,68",,,,,,,,,,,
ARATUBA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
BANABUIU-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.077,98",,,,,,,,,,,
BARREIRA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.077,98",,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.170,22",,,,,,,,,,,
BATURITE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.915,08",,,,,,,,,,,
BEBERIBE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.552,91",,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,,"1.931,35",,,,,,-,,,,,"1.931,35",,,,,,"7.846,43",,,,,,,,,,,
BOA VIAGEM-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.765,54",,,,,,,,,,,
CAMOCIM-CE,,,CE,,,,"2.207,26",,,,,,-,,,,,"2.207,26",,,,,,"8.972,80",,,,,,,,,,,
CANINDE-CE,,,CE,,,,"2.345,21",,,,,,-,,,,,"2.345,21",,,,,,"9.535,96",,,,,,,,,,,
CAPISTRANO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.865,35",,,,,,,,,,,
CARIDADE-CE,,,CE,,,,"1.586,47",,,,,,-,,,,,"1.586,47",,,,,,"6.451,82",,,,,,,,,,,
CARIRE-CE,,,CE,,,,"1.724,42",,,,,,-,,,,,"1.724,42",,,,,,"7.014,99",,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,,"1.586,47",,,,,,-,,,,,"1.586,47",,,,,,"6.451,82",,,,,,,,,,,
CASCAVEL-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.978,14",,,,,,,,,,,
CATUNDA-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.606,09",,,,,,,,,,,
CHAVAL-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.170,22",,,,,,,,,,,
CHOROZINHO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.290,57",,,,,,,,,,,
COREAU-CE,,,CE,,,,"1.724,42",,,,,,-,,,,,"1.724,42",,,,,,"7.014,99",,,,,,,,,,,
CRATEUS-CE,,,CE,,,,"2.345,21",,,,,,-,,,,,"2.345,21",,,,,,"9.535,96",,,,,,,,,,,
CROATA-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.733,42",,,,,,,,,,,
CRUZ-CE,,,CE,,,,"1.724,42",,,,,,-,,,,,"1.724,42",,,,,,"7.014,99",,,,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
ERERE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
FORQUILHA -CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.733,42",,,,,,,,,,,
FORTALEZA-CE,,,CE,,,,"89.722,06",,,,,,-,,,,,"89.722,06",,,,,,"824.706,22",,,,,,,,,,,
FORTIM-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"141,12",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.887,68",,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.606,09",,,,,,,,,,,
GRACA-CE,,,CE,,,,"1.586,47",,,,,,-,,,,,"1.586,47",,,,,,"6.451,82",,,,,,,,,,,
GRANJA-CE,,,CE,,,,"2.207,26",,,,,,-,,,,,"2.207,26",,,,,,"8.972,80",,,,,,,,,,,
GROAIRAS-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.606,09",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,"2.000,33",,,,,,-,,,,,"2.000,33",,,,,,"8.128,01",,,,,,,,,,,
GUARAMIRANGA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.733,42",,,,,,,,,,,
HORIZONTE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.127,68",,,,,,,,,,,
IBARETAMA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.652,73",,,,,,,,,,,
IBIAPINA-CE,,,CE,,,,"1.793,40",,,,,,-,,,,,"1.793,40",,,,,,"7.293,32",,,,,,,,,,,
IBICUITINGA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.226,55",,,,,,,,,,,
ICAPUI-CE,,,CE,,,,"73.852,79",,,,,,"16.562,64",,,,,"90.415,43",,,,,,"775.159,45",,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,"1.862,37",,,,,,-,,,,,"1.862,37",,,,,,"7.576,51",,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
IPU-CE,,,CE,,,,"2.069,31",,,,,,-,,,,,"2.069,31",,,,,,"8.417,61",,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,,"2.069,31",,,,,,-,,,,,"2.069,31",,,,,,"8.417,61",,,,,,,,,,,
IRACEMA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,,"1.724,42",,,,,,-,,,,,"1.724,42",,,,,,"7.016,01",,,,,,,,,,,
ITAICABA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
ITAPAGE-CE,,,CE,,,,"2.138,28",,,,,,-,,,,,"2.138,28",,,,,,"8.697,86",,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,,"57.195,05",,,,,,"54.173,17",,,,,"111.368,22",,,,,,"577.392,78",,,,,,,,,,,
ITAPIUNA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
ITAREMA-CE,,,CE,,,,"44.485,04",,,,,,"30.750,69",,,,,"75.235,73",,,,,,"472.826,68",,,,,,,,,,,
ITATIRA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
JAGUARETAMA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.291,59",,,,,,,,,,,
JAGUARIBARA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
JAGUARIBE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.136,70",,,,,,,,,,,
JAGUARUANA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.925,43",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.174,89",,,,,,,,,,,
LIMOEIRO DO NORTE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.770,87",,,,,,,,,,,
MADALENA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
MARCO-CE,,,CE,,,,"1.793,40",,,,,,-,,,,,"1.793,40",,,,,,"7.296,26",,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.610,40",,,,,,,,,,,
MASSAPE-CE,,,CE,,,,"1.931,35",,,,,,-,,,,,"1.931,35",,,,,,"7.856,78",,,,,,,,,,,
MERUOCA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
MILHA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
MIRAIMA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
MOMBACA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.735,42",,,,,,,,,,,
MORADA NOVA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"7.193,75",,,,,,,,,,,
MORAUJO-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.610,40",,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.735,42",,,,,,,,,,,
MUCAMBO-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.174,89",,,,,,,,,,,
MULUNGU-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,"1.931,35",,,,,,-,,,,,"1.931,35",,,,,,"7.856,78",,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,"1.862,37",,,,,,-,,,,,"1.862,37",,,,,,"7.576,51",,,,,,,,,,,
OCARA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.502,86",,,,,,,,,,,
PACAJUS-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACOTI-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.442,17",,,,,,,,,,,
PACUJA-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.610,40",,,,,,,,,,,
PALHANO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
PALMACIA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.442,17",,,,,,,,,,,
PARACURU-CE,,,CE,,,,"42.896,29",,,,,,"88.082,78",,,,,"130.979,07",,,,,,"724.591,34",,,,,,,,,,,
PARAIPABA-CE,,,CE,,,,"1.862,37",,,,,,"2.276,68",,,,,"4.139,05",,,,,,"26.327,75",,,,,,,,,,,
PARAMOTI-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
PEDRA BRANCA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.559,58",,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,,"2.000,33",,,,,,-,,,,,"2.000,33",,,,,,"8.137,03",,,,,,,,,,,
PEREIRO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
PINDORETAMA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.868,70",,,,,,,,,,,
PIQUET CARNEIRO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.657,40",,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.610,40",,,,,,,,,,,
PORANGA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
POTIRETAMA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,"1.724,42",,,,,,-,,,,,"1.724,42",,,,,,"7.016,01",,,,,,,,,,,
QUIXADA-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"7.193,75",,,,,,,,,,,
QUIXERAMOBIM-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.982,14",,,,,,,,,,,
QUIXERE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
REDENCAO-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
RERIUTABA-CE,,,CE,,,,"1.793,40",,,,,,-,,,,,"1.793,40",,,,,,"7.296,26",,,,,,,,,,,
RUSSAS-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"6.982,14",,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,"2.138,28",,,,,,-,,,,,"2.138,28",,,,,,"8.697,86",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,"1.862,37",,,,,,-,,,,,"1.862,37",,,,,,"7.576,51",,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,,"2.069,31",,,,,,-,,,,,"2.069,31",,,,,,"8.417,61",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,"2.000,33",,,,,,-,,,,,"2.000,33",,,,,,"8.137,03",,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"4.230,86",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
SENADOR POMPEU-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
SENADOR SA-CE,,,CE,,,,"1.379,54",,,,,,-,,,,,"1.379,54",,,,,,"5.610,40",,,,,,,,,,,
SOBRAL-CE,,,CE,,,,"2.759,07",,,,,,-,,,,,"2.759,07",,,,,,"11.224,82",,,,,,,,,,,
SOLONOPOLE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.079,98",,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,CE,,,,-,,,,,,-,,,,,-,,,,,,"5.714,14",,,,,,,,,,,
TAMBORIL-CE,,,CE,,,,"1.862,37",,,,,,-,,,,,"1.862,37",,,,,,"7.576,51",,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,,"1.517,49",,,,,,-,,,,,"1.517,49",,,,,,"6.174,89",,,,,,,,,,,
TIANGUA-CE,,,CE,,,,"2.276,24",,,,,,-,,,,,"2.276,24",,,,,,"9.258,38",,,,,,,,,,,
TRAIRI-CE,,,CE,,,,"49.251,29",,,,,,"59.578,95",,,,,"108.830,24",,,,,,"654.178,04",,,,,,,,,,,
TURURU-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
UBAJARA-CE,,,CE,,,,"1.862,37",,,,,,-,,,,,"1.862,37",,,,,,"7.576,51",,,,,,,,,,,
UMIRIM-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.735,42",,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.735,42",,,,,,,,,,,
URUOCA-CE,,,CE,,,,"1.448,51",,,,,,-,,,,,"1.448,51",,,,,,"5.890,68",,,,,,,,,,,
VARJOTA-CE,,,CE,,,,"1.655,44",,,,,,-,,,,,"1.655,44",,,,,,"6.735,42",,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,"2.138,28",,,,,,-,,,,,"2.138,28",,,,,,"8.697,86",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,"54,82",,,,,,-,,,,,"54,82",,,,,,"522,56",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,"41,59",,,,,,-,,,,,"41,59",,,,,,"396,37",,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
ALEGRE-ES,,,ES,,,,"52,93",,,,,,-,,,,,"52,93",,,,,,"504,54",,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,"41,59",,,,,,-,,,,,"41,59",,,,,,"396,37",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
APIACA-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,"51,04",,,,,,-,,,,,"51,04",,,,,,"486,56",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,,"56,72",,,,,,-,,,,,"56,72",,,,,,"540,58",,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,"41,59",,,,,,-,,,,,"41,59",,,,,,"396,37",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
BREJETUBA-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,"75,62",,,,,,-,,,,,"75,62",,,,,,"720,76",,,,,,,,,,,
CASTELO-ES,,,ES,,,,"54,82",,,,,,-,,,,,"54,82",,,,,,"522,56",,,,,,,,,,,
COLATINA-ES,,,ES,,,,"71,84",,,,,,-,,,,,"71,84",,,,,,"684,73",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,"56.044,49",,,,,,"3.478,71",,,,,"59.523,20",,,,,,"388.159,12",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,"52,93",,,,,,-,,,,,"52,93",,,,,,"504,54",,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,,"49,15",,,,,,-,,,,,"49,15",,,,,,"468,57",,,,,,,,,,,
FUNDAO-ES,,,ES,,,,"41,59",,,,,,-,,,,,"41,59",,,,,,"396,37",,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,55",,,,,,,,,,,
GUACUI-ES,,,ES,,,,"51,04",,,,,,-,,,,,"51,04",,,,,,"486,56",,,,,,,,,,,
GUARAPARI -ES,,,ES,,,,"68,06",,,,,,-,,,,,"68,06",,,,,,"648,75",,,,,,,,,,,
IBATIBA-ES,,,ES,,,,"47,26",,,,,,-,,,,,"47,26",,,,,,"450,56",,,,,,,,,,,
IBIRACU-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,,"37,81",,,,,,-,,,,,"37,81",,,,,,"360,38",,,,,,,,,,,
ICONHA-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
IRUPI-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
ITAGUACU-ES,,,ES,,,,"43,48",,,,,,-,,,,,"43,48",,,,,,"414,37",,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,"52,93",,,,,,-,,,,,"52,93",,,,,,"504,54",,,,,,,,,,,
ITARANA-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
IUNA-ES,,,ES,,,,"51,04",,,,,,-,,,,,"51,04",,,,,,"486,56",,,,,,,,,,,
JAGUARE-ES,,,ES,,,,"370.807,76",,,,,,"180.693,40",,,,,"551.501,16",,,,,,"3.366.926,27",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,,"43,48",,,,,,-,,,,,"43,48",,,,,,"414,37",,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,"39,70",,,,,,-,,,,,"39,70",,,,,,"378,37",,,,,,,,,,,
