JAPARATINGA-AL,,,,AL,,,,,"358,93",,,,,,,,-,,,,,,,"358,93",,,,,,,,"1.348,63",,,,,,,,,,
JOAQUIM GOMES-AL,,,,AL,,,,,"448,66",,,,,,,,-,,,,,,,"448,66",,,,,,,,"1.685,79",,,,,,,,,,
JUNDIA-AL,,,,AL,,,,,"358,93",,,,,,,,-,,,,,,,"358,93",,,,,,,,"1.348,63",,,,,,,,,,
JUNQUEIRO-AL,,,,AL,,,,,"466,61",,,,,,,,-,,,,,,,"466,61",,,,,,,,"1.753,23",,,,,,,,,,
MACEIO-AL,,,,AL,,,,,"22.498,29",,,,,,,,"13.145,25",,,,,,,"35.643,54",,,,,,,,"148.666,13",,,,,,,,,,
MARAGOGI-AL,,,,AL,,,,,"430,71",,,,,,,,-,,,,,,,"430,71",,,,,,,,"1.618,36",,,,,,,,,,
MARECHAL DEODORO-AL,,,,AL,,,,,"45.362,11",,,,,,,,"24.230,84",,,,,,,"69.592,95",,,,,,,,"276.520,59",,,,,,,,,,
MATRIZ DE CAMARAGIBE-AL,,,,AL,,,,,"466,61",,,,,,,,-,,,,,,,"466,61",,,,,,,,"1.753,23",,,,,,,,,,
MESSIAS-AL,,,,AL,,,,,"376,87",,,,,,,,-,,,,,,,"376,87",,,,,,,,"1.416,06",,,,,,,,,,
MURICI-AL,,,,AL,,,,,"466,61",,,,,,,,-,,,,,,,"466,61",,,,,,,,"1.753,23",,,,,,,,,,
NOVO LINO-AL,,,,AL,,,,,"376,87",,,,,,,,-,,,,,,,"376,87",,,,,,,,"1.416,06",,,,,,,,,,
PARIPUEIRA-AL,,,,AL,,,,,"358,93",,,,,,,,-,,,,,,,"358,93",,,,,,,,"1.348,63",,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,AL,,,,,"394,82",,,,,,,,-,,,,,,,"394,82",,,,,,,,"1.483,50",,,,,,,,,,
PENEDO-AL,,,,AL,,,,,"574,28",,,,,,,,-,,,,,,,"574,28",,,,,,,,"2.157,81",,,,,,,,,,
PIACABUCU-AL,,,,AL,,,,,"412,77",,,,,,,,-,,,,,,,"412,77",,,,,,,,"1.550,93",,,,,,,,,,
PILAR-AL,,,,AL,,,,,"82.125,51",,,,,,,,"40.305,83",,,,,,,"122.431,34",,,,,,,,"536.971,96",,,,,,,,,,
PINDOBA-AL,,,,AL,,,,,"358,93",,,,,,,,-,,,,,,,"358,93",,,,,,,,"1.348,63",,,,,,,,,,
PORTO CALVO-AL,,,,AL,,,,,"484,56",,,,,,,,-,,,,,,,"484,56",,,,,,,,"1.820,67",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,AL,,,,,"376,87",,,,,,,,-,,,,,,,"376,87",,,,,,,,"1.416,06",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,AL,,,,,"430,71",,,,,,,,-,,,,,,,"430,71",,,,,,,,"1.618,36",,,,,,,,,,
RIO LARGO-AL,,,,AL,,,,,"1.547,07",,,,,,,,"616,19",,,,,,,"2.163,26",,,,,,,,"8.498,08",,,,,,,,,,
ROTEIRO-AL,,,,AL,,,,,"652,95",,,,,,,,"189,67",,,,,,,"842,62",,,,,,,,"3.374,47",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,AL,,,,,"19.460,06",,,,,,,,-,,,,,,,"19.460,06",,,,,,,,"82.445,55",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,AL,,,,,"394,82",,,,,,,,-,,,,,,,"394,82",,,,,,,,"1.483,50",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,AL,,,,,"466,61",,,,,,,,-,,,,,,,"466,61",,,,,,,,"1.753,23",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,AL,,,,,"502,50",,,,,,,,-,,,,,,,"502,50",,,,,,,,"1.888,09",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,AL,,,,,"56.433,00",,,,,,,,"20.855,32",,,,,,,"77.288,32",,,,,,,,"342.859,73",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,AL,,,,,"358,93",,,,,,,,-,,,,,,,"358,93",,,,,,,,"1.348,63",,,,,,,,,,
SATUBA-AL,,,,AL,,,,,"4.818,86",,,,,,,,"2.877,44",,,,,,,"7.696,30",,,,,,,,"20.394,49",,,,,,,,,,
TEOTONIO VILELA-AL,,,,AL,,,,,"520,45",,,,,,,,-,,,,,,,"520,45",,,,,,,,"1.955,52",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,AL,,,,,"574,28",,,,,,,,-,,,,,,,"574,28",,,,,,,,"2.157,81",,,,,,,,,,
VICOSA-AL,,,,AL,,,,,"484,56",,,,,,,,-,,,,,,,"484,56",,,,,,,,"1.820,67",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,AM,,,,,-,,,,,,,,"11.867,26",,,,,,,"11.867,26",,,,,,,,"98.542,76",,,,,,,,,,
COARI-AM,,,,AM,,,,,"761.111,92",,,,,,,,"683.441,06",,,,,,,"1.444.552,98",,,,,,,,"5.804.868,51",,,,,,,,,,
IRANDUBA-AM,,,,AM,,,,,-,,,,,,,,"11.867,26",,,,,,,"11.867,26",,,,,,,,"98.542,76",,,,,,,,,,
MANAUS-AM,,,,AM,,,,,"19.101,13",,,,,,,,"35.308,26",,,,,,,"54.409,39",,,,,,,,"138.536,56",,,,,,,,,,
ACAJUTIBA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
ADUSTINA-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
AGUA FRIA-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
AIQUARA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ALAGOINHAS-BA,,,,BA,,,,,"118.916,18",,,,,,,,"61.831,36",,,,,,,"180.747,54",,,,,,,,"798.422,33",,,,,,,,,,
AMARGOSA-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
ANAGE-BA,,,,BA,,,,,"42,77",,,,,,,,-,,,,,,,"42,77",,,,,,,,"180,04",,,,,,,,,,
ANGUERA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ANTAS-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
APORA-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
APUAREMA-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
ARACAS-BA,,,,BA,,,,,"44.338,33",,,,,,,,"14.761,15",,,,,,,"59.099,48",,,,,,,,"263.005,38",,,,,,,,,,
ARACI-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
ARAMARI-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ARATUIPE-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
BAIXA GRANDE-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
BANZAE-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
BARRA DO CHOCA-BA,,,,BA,,,,,"41,38",,,,,,,,-,,,,,,,"41,38",,,,,,,,"174,23",,,,,,,,,,
BELO CAMPO-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
BIRITINGA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
BOA NOVA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
BREJOES-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
CAATIBA-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
CACHOEIRA-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
CAEM-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
CAETANOS-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
CAMACARI-BA,,,,BA,,,,,"19.154,93",,,,,,,,-,,,,,,,"19.154,93",,,,,,,,"81.323,42",,,,,,,,,,
CANDEAL-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
CANDEIAS-BA,,,,BA,,,,,"252.908,35",,,,,,,,"113.053,40",,,,,,,"365.961,75",,,,,,,,"1.489.531,53",,,,,,,,,,
CANDIDO SALES-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
CANSANCAO-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
CANUDOS-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
CAPIM GROSSO-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
CARAVELAS-BA,,,,BA,,,,,"19.101,13",,,,,,,,-,,,,,,,"19.101,13",,,,,,,,"81.096,92",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,BA,,,,,"44.091,02",,,,,,,,"16.089,27",,,,,,,"60.180,29",,,,,,,,"270.417,84",,,,,,,,,,
CASTRO ALVES-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
CATU-BA,,,,BA,,,,,"73.454,50",,,,,,,,"131.805,11",,,,,,,"205.259,61",,,,,,,,"847.299,73",,,,,,,,,,
CICERO DANTAS-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
CIPO-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
CONDE-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
CORACAO DE MARIA-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
CORONEL JOAO SA-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
CRAVOLANDIA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
CRISOPOLIS-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
DARIO MEIRA-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
DIAS D'AVILA-BA,,,,BA,,,,,"41,38",,,,,,,,-,,,,,,,"41,38",,,,,,,,"174,23",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ELISIO MEDRADO-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ENCRUZILHADA-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
ENTRE RIOS-BA,,,,BA,,,,,"129.634,79",,,,,,,,"71.202,57",,,,,,,"200.837,36",,,,,,,,"912.973,35",,,,,,,,,,
ESPLANADA-BA,,,,BA,,,,,"172.564,80",,,,,,,,"98.998,38",,,,,,,"271.563,18",,,,,,,,"1.152.693,20",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
FATIMA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,BA,,,,,"55,18",,,,,,,,-,,,,,,,"55,18",,,,,,,,"232,31",,,,,,,,,,
GAVIAO-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
GLORIA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
HELIOPOLIS-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
IACU-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
IBIQUERA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ICHU-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
INHAMBUPE-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
IPECAETA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
IPIRA-BA,,,,BA,,,,,"45,53",,,,,,,,-,,,,,,,"45,53",,,,,,,,"191,66",,,,,,,,,,
IRAJUBA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
IRARA-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
ITABERABA-BA,,,,BA,,,,,"45,53",,,,,,,,-,,,,,,,"45,53",,,,,,,,"191,66",,,,,,,,,,
ITAGI-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
ITAMBE-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
ITANAGRA-BA,,,,BA,,,,,"26.858,35",,,,,,,,"4.932,61",,,,,,,"31.790,96",,,,,,,,"132.856,93",,,,,,,,,,
ITAPARICA-BA,,,,BA,,,,,"925,73",,,,,,,,"1.285,39",,,,,,,"2.211,12",,,,,,,,"9.309,25",,,,,,,,,,
ITAPETINGA-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
ITAPICURU-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
ITAQUARA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
ITARANTIM-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITATIM-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
ITIRUCU-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
ITIUBA-BA,,,,BA,,,,,"40,00",,,,,,,,-,,,,,,,"40,00",,,,,,,,"168,42",,,,,,,,,,
JACOBINA-BA,,,,BA,,,,,"49,67",,,,,,,,-,,,,,,,"49,67",,,,,,,,"209,09",,,,,,,,,,
JAGUAQUARA-BA,,,,BA,,,,,"42,77",,,,,,,,-,,,,,,,"42,77",,,,,,,,"180,04",,,,,,,,,,
JAGUARIPE-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
JANDAIRA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
JEQUIE-BA,,,,BA,,,,,"55,18",,,,,,,,-,,,,,,,"55,18",,,,,,,,"232,31",,,,,,,,,,
JEREMOABO-BA,,,,BA,,,,,"40,00",,,,,,,,-,,,,,,,"40,00",,,,,,,,"168,42",,,,,,,,,,
JIQUIRICA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
JITAUNA-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
LAJE-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
LAJEDINHO-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
LAMARAO-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,,"51,04",,,,,,,,-,,,,,,,"51,04",,,,,,,,"214,88",,,,,,,,,,
MACAJUBA-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
MACARANI-BA,,,,BA,,,,,"33,10",,,,,,,,-,,,,,,,"33,10",,,,,,,,"139,37",,,,,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,,"167.531,25",,,,,,,,"258.232,81",,,,,,,"425.764,06",,,,,,,,"1.541.360,00",,,,,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
MAIRI-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
MARACAS-BA,,,,BA,,,,,"38,63",,,,,,,,-,,,,,,,"38,63",,,,,,,,"162,62",,,,,,,,,,
MARAGOGIPE-BA,,,,BA,,,,,"40,00",,,,,,,,-,,,,,,,"40,00",,,,,,,,"168,42",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,,"77.525,77",,,,,,,,"33.111,86",,,,,,,"110.637,63",,,,,,,,"459.045,84",,,,,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,,"40,00",,,,,,,,-,,,,,,,"40,00",,,,,,,,"168,42",,,,,,,,,,
MILAGRES-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
MIRANTE-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,,"44,16",,,,,,,,-,,,,,,,"44,16",,,,,,,,"185,86",,,,,,,,,,
MUNDO NOVO-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
MURITIBA-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
MUTUIPE-BA,,,,BA,,,,,"34,48",,,,,,,,-,,,,,,,"34,48",,,,,,,,"145,19",,,,,,,,,,
NAZARE-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
NORDESTINA-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
NOVA CANAA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
NOVA FATIMA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
NOVA ITARANA-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
NOVA SOURE-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
OLINDINA-BA,,,,BA,,,,,"35,87",,,,,,,,-,,,,,,,"35,87",,,,,,,,"151,00",,,,,,,,,,
OURICANGAS-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
OUROLANDIA-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
PARIPIRANGA-BA,,,,BA,,,,,"37,25",,,,,,,,-,,,,,,,"37,25",,,,,,,,"156,81",,,,,,,,,,
PAULO AFONSO-BA,,,,BA,,,,,"49,67",,,,,,,,-,,,,,,,"49,67",,,,,,,,"209,09",,,,,,,,,,
PE DE SERRA-BA,,,,BA,,,,,"30,35",,,,,,,,-,,,,,,,"30,35",,,,,,,,"127,77",,,,,,,,,,
PEDRAO-BA,,,,BA,,,,,"27,58",,,,,,,,-,,,,,,,"27,58",,,,,,,,"116,14",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,,"31,73",,,,,,,,-,,,,,,,"31,73",,,,,,,,"133,58",,,,,,,,,,
PINTADAS-BA,,,,BA,,,,,"28,97",,,,,,,,-,,,,,,,"28,97",,,,,,,,"121,97",,,,,,,,,,
