ITAMARAJU-BA,,,,,,,,BA,,"1.855,90",,,,,,,,-,,,,,,"1.855,90",,,,,,,"17.053,22",,,,,,,,
ITAMARI-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
ITAMBE-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,"17.554,21",,,,,,,,"10.848,85",,,,,,"28.403,06",,,,,,,"797.309,13",,,,,,,,
ITANHEM-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,"47.204,83",,,,,,,,"142.268,45",,,,,,"189.473,28",,,,,,,"1.605.260,91",,,,,,,,
ITAPE-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,"1.801,32",,,,,,,,-,,,,,,"1.801,32",,,,,,,"16.551,66",,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,"1.528,39",,,,,,,,-,,,,,,"1.528,39",,,,,,,"14.043,82",,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
ITATIM-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
ITIUBA-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
ITORORO-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
ITUBERA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
JACOBINA-BA,,,,,,,,BA,,"1.910,49",,,,,,,,-,,,,,,"1.910,49",,,,,,,"17.554,79",,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,"1.692,15",,,,,,,,-,,,,,,"1.692,15",,,,,,,"15.548,55",,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,"39.149,92",,,,,,,,-,,,,,,"39.149,92",,,,,,,"359.734,96",,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
JEQUIE-BA,,,,,,,,BA,,"2.183,41",,,,,,,,-,,,,,,"2.183,41",,,,,,,"20.062,62",,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,"1.637,56",,,,,,,,-,,,,,,"1.637,56",,,,,,,"15.046,95",,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
JITAUNA-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
JUSSARI-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
LAJE-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
LAMARAO-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,"2.464,96",,,,,,,,"181,60",,,,,,"2.646,56",,,,,,,"20.877,73",,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
MACARANI-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,"742.512,33",,,,,,,,"652.947,53",,,,,,"1.395.459,86",,,,,,,"13.642.013,65",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
MAIRI-BA,,,,,,,,BA,,"1.364,63",,,,,,,,-,,,,,,"1.364,63",,,,,,,"12.539,11",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
MARACAS-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,"39.149,92",,,,,,,,-,,,,,,"39.149,92",,,,,,,"359.734,96",,,,,,,,
MARAU-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
MASCOTE-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,"73.395,23",,,,,,,,"50.405,28",,,,,,"123.800,51",,,,,,,"1.952.024,98",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
MILAGRES-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
MIRANTE-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,"1.746,73",,,,,,,,-,,,,,,"1.746,73",,,,,,,"16.050,09",,,,,,,,
MUCURI-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
MURITIBA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
NAZARE-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,"1.364,63",,,,,,,,-,,,,,,"1.364,63",,,,,,,"12.539,11",,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
OLINDINA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,"1.528,39",,,,,,,,-,,,,,,"1.528,39",,,,,,,"14.043,82",,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,"2.019,66",,,,,,,,-,,,,,,"2.019,66",,,,,,,"18.557,93",,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
PEDRAO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
PINTADAS-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
PLANALTO-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
POCOES-BA,,,,,,,,BA,,"1.692,15",,,,,,,,-,,,,,,"1.692,15",,,,,,,"15.548,55",,,,,,,,
POJUCA-BA,,,,,,,,BA,,"349.733,29",,,,,,,,"322.155,78",,,,,,"671.889,07",,,,,,,"8.951.228,13",,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,"2.074,24",,,,,,,,-,,,,,,"2.074,24",,,,,,,"19.059,50",,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
PRADO-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,"1.692,15",,,,,,,,-,,,,,,"1.692,15",,,,,,,"15.548,55",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
RIO REAL-BA,,,,,,,,BA,,"1.637,56",,,,,,,,-,,,,,,"1.637,56",,,,,,,"15.046,95",,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,"1.528,39",,,,,,,,-,,,,,,"1.528,39",,,,,,,"14.043,82",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,"41.014,21",,,,,,,,"142.107,05",,,,,,"183.121,26",,,,,,,"1.545.601,52",,,,,,,,
SALVADOR-BA,,,,,,,,BA,,"74.571,29",,,,,,,,"142.107,05",,,,,,"216.678,34",,,,,,,"1.853.948,23",,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,"1.364,63",,,,,,,,-,,,,,,"1.364,63",,,,,,,"12.539,11",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
SANTA INES-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,"1.582,97",,,,,,,,-,,,,,,"1.582,97",,,,,,,"14.545,38",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,"61.521,31",,,,,,,,"142.107,05",,,,,,"203.628,36",,,,,,,"1.734.034,15",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,"1.965,07",,,,,,,,-,,,,,,"1.965,07",,,,,,,"18.056,36",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,"1.692,15",,,,,,,,-,,,,,,"1.692,15",,,,,,,"15.548,55",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,"966.078,63",,,,,,,,"565.881,08",,,,,,"1.531.959,71",,,,,,,"14.715.606,52",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,"1.528,39",,,,,,,,-,,,,,,"1.528,39",,,,,,,"14.043,82",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,"1.146,29",,,,,,,,-,,,,,,"1.146,29",,,,,,,"10.532,85",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,"223.097,59",,,,,,,,"133.837,24",,,,,,"356.934,83",,,,,,,"4.414.222,62",,,,,,,,
SAPEACU-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,"2.767.434,88",,,,,,,,"255.262,42",,,,,,"3.022.697,30",,,,,,,"3.710.755,48",,,,,,,,
SAUBARA-BA,,,,,,,,BA,,"39.149,92",,,,,,,,"142.107,05",,,,,,"181.256,97",,,,,,,"1.528.471,28",,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
SERRINHA-BA,,,,,,,,BA,,"1.855,90",,,,,,,,-,,,,,,"1.855,90",,,,,,,"17.053,22",,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,"2.019,66",,,,,,,,-,,,,,,"2.019,66",,,,,,,"365.655,32",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
TAPEROA-BA,,,,,,,,BA,,"1.364,63",,,,,,,,-,,,,,,"1.364,63",,,,,,,"12.539,11",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,"1.310,05",,,,,,,,-,,,,,,"1.310,05",,,,,,,"12.037,56",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,"2.074,24",,,,,,,,-,,,,,,"2.074,24",,,,,,,"19.059,50",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,"59.942,29",,,,,,,,"1.249,49",,,,,,"61.191,78",,,,,,,"203.623,35",,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,"1.419,61",,,,,,,,"141,08",,,,,,"1.560,69",,,,,,,"15.282,28",,,,,,,,
TUCANO-BA,,,,,,,,BA,,"1.746,73",,,,,,,,-,,,,,,"1.746,73",,,,,,,"16.050,09",,,,,,,,
UAUA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
UBAIRA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
UBAITABA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
UBATA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
UNA-BA,,,,,,,,BA,,"1.473,80",,,,,,,,-,,,,,,"1.473,80",,,,,,,"13.542,25",,,,,,,,
URUCUCA-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,"39.149,92",,,,,,,,-,,,,,,"39.149,92",,,,,,,"359.734,96",,,,,,,,
VALENTE-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,"1.255,46",,,,,,,,-,,,,,,"1.255,46",,,,,,,"11.535,99",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,"1.200,88",,,,,,,,-,,,,,,"1.200,88",,,,,,,"11.034,42",,,,,,,,
VARZEDO-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,"2.624,15",,,,,,,,-,,,,,,"2.624,15",,,,,,,"20.889,91",,,,,,,,
VEREDA-BA,,,,,,,,BA,,"1.091,70",,,,,,,,-,,,,,,"1.091,70",,,,,,,"10.031,26",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,"2.183,41",,,,,,,,-,,,,,,"2.183,41",,,,,,,"20.062,62",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,"1.419,22",,,,,,,,-,,,,,,"1.419,22",,,,,,,"13.040,68",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"7.735.222,34",,,,,,,,"4.094.323,07",,,,,,"11.829.545,41",,,,,,,"96.672.518,72",,,,,,,,
ACARAU-CE,,,,,,,,CE,,"2.255,63",,,,,,,,-,,,,,,"2.255,63",,,,,,,"21.651,62",,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,"1.480,26",,,,,,,,-,,,,,,"1.480,26",,,,,,,"14.208,86",,,,,,,,
AMONTADA-CE,,,,,,,,CE,,"48.176,30",,,,,,,,"62.467,00",,,,,,"110.643,30",,,,,,,"1.067.820,32",,,,,,,,
APUIARES-CE,,,,,,,,CE,,"1.550,75",,,,,,,,-,,,,,,"1.550,75",,,,,,,"14.885,49",,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,-,,,,,,,,"6.298,00",,,,,,"6.298,00",,,,,,,"71.951,54",,,,,,,,
ARACATI-CE,,,,,,,,CE,,"48.369,27",,,,,,,,"20.263,40",,,,,,"68.632,67",,,,,,,"4.632.643,24",,,,,,,,
ARARENDA-CE,,,,,,,,CE,,"1.480,26",,,,,,,,-,,,,,,"1.480,26",,,,,,,"14.208,86",,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,"1.621,23",,,,,,,,-,,,,,,"1.621,23",,,,,,,"15.562,10",,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,"1.973,68",,,,,,,,-,,,,,,"1.973,68",,,,,,,"18.945,16",,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,"2.326,12",,,,,,,,-,,,,,,"2.326,12",,,,,,,"22.328,23",,,,,,,,
CANINDE-CE,,,,,,,,CE,,"2.467,10",,,,,,,,-,,,,,,"2.467,10",,,,,,,"23.681,47",,,,,,,,
CARIDADE-CE,,,,,,,,CE,,"1.691,72",,,,,,,,-,,,,,,"1.691,72",,,,,,,"16.238,69",,,,,,,,
CARIRE-CE,,,,,,,,CE,,"1.762,21",,,,,,,,-,,,,,,"1.762,21",,,,,,,"16.915,33",,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,"1.691,72",,,,,,,,-,,,,,,"1.691,72",,,,,,,"16.238,69",,,,,,,,
CATUNDA-CE,,,,,,,,CE,,"1.480,26",,,,,,,,-,,,,,,"1.480,26",,,,,,,"14.208,86",,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,-,,,,,,,,"6.298,00",,,,,,"6.298,00",,,,,,,"73.082,64",,,,,,,,
CHAVAL-CE,,,,,,,,CE,,"1.550,75",,,,,,,,-,,,,,,"1.550,75",,,,,,,"14.885,49",,,,,,,,
COREAU-CE,,,,,,,,CE,,"1.832,70",,,,,,,,-,,,,,,"1.832,70",,,,,,,"17.591,93",,,,,,,,
CRATEUS-CE,,,,,,,,CE,,"2.467,10",,,,,,,,-,,,,,,"2.467,10",,,,,,,"23.681,47",,,,,,,,
CROATA-CE,,,,,,,,CE,,"1.691,72",,,,,,,,-,,,,,,"1.691,72",,,,,,,"16.238,69",,,,,,,,
CRUZ-CE,,,,,,,,CE,,"1.832,70",,,,,,,,-,,,,,,"1.832,70",,,,,,,"17.591,93",,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,"1.832,70",,,,,,,,-,,,,,,"1.832,70",,,,,,,"17.591,93",,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,"12.223,35",,,,,,,,"8.397,33",,,,,,"20.620,68",,,,,,,"1.682.838,98",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,"1.550,75",,,,,,,,-,,,,,,"1.550,75",,,,,,,"14.885,49",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,"1.409,77",,,,,,,,-,,,,,,"1.409,77",,,,,,,"13.532,25",,,,,,,,
GRACA-CE,,,,,,,,CE,,"1.621,23",,,,,,,,-,,,,,,"1.621,23",,,,,,,"15.562,10",,,,,,,,
GRANJA-CE,,,,,,,,CE,,"2.255,63",,,,,,,,-,,,,,,"2.255,63",,,,,,,"21.651,62",,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,"1.409,77",,,,,,,,-,,,,,,"1.409,77",,,,,,,"13.532,25",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,"2.114,66",,,,,,,,-,,,,,,"2.114,66",,,,,,,"20.298,40",,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,"1.762,21",,,,,,,,-,,,,,,"1.762,21",,,,,,,"16.915,33",,,,,,,,
HORIZONTE-CE,,,,,,,,CE,,-,,,,,,,,-,,,,,,-,,,,,,,"2.146.562,63",,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,"1.832,70",,,,,,,,-,,,,,,"1.832,70",,,,,,,"17.591,93",,,,,,,,
ICAPUI-CE,,,,,,,,CE,,"25.336,85",,,,,,,,"18.135,66",,,,,,"43.472,51",,,,,,,"888.644,92",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,CE,,"1.903,19",,,,,,,,-,,,,,,"1.903,19",,,,,,,"18.268,56",,,,,,,,
