ITAGIMIRIM-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,"2.002,78",,,,,,,-,,,,,,"2.002,78",,,,,,,"23.992,76",,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"78.493,34",,,,,,,"19.436,39",,,,,,"97.929,73",,,,,,,"1.181.550,49",,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"99.751,49",,,,,,,"382.852,51",,,,,,"482.604,00",,,,,,,"5.502.636,74",,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"2.063,47",,,,,,,-,,,,,,"2.063,47",,,,,,,"24.719,82",,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.760,02",,,,,,,-,,,,,,"1.760,02",,,,,,,"21.084,55",,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.820,71",,,,,,,-,,,,,,"1.820,71",,,,,,,"21.811,61",,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.124,16",,,,,,,-,,,,,,"2.124,16",,,,,,,"25.446,88",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.942,09",,,,,,,-,,,,,,"1.942,09",,,,,,,"23.265,72",,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"65.404,19",,,,,,,-,,,,,,"65.404,19",,,,,,,"783.523,27",,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.427,62",,,,,,,-,,,,,,"2.427,62",,,,,,,"29.082,18",,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.820,71",,,,,,,-,,,,,,"1.820,71",,,,,,,"21.811,61",,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.427,62",,,,,,,-,,,,,,"2.427,62",,,,,,,"29.082,18",,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"2.072.226,90",,,,,,,"1.779.035,61",,,,,,"3.851.262,51",,,,,,,"43.848.577,32",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"56.516,51",,,,,,,-,,,,,,"56.516,51",,,,,,,"677.051,45",,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"238.838,39",,,,,,,"139.547,90",,,,,,"378.386,29",,,,,,,"3.984.341,50",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.942,09",,,,,,,-,,,,,,"1.942,09",,,,,,,"23.265,72",,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"305.874,66",,,,,,,"12.877,82",,,,,,"318.752,48",,,,,,,"4.440.241,05",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.699,33",,,,,,,-,,,,,,"1.699,33",,,,,,,"20.357,51",,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.820,71",,,,,,,-,,,,,,"1.820,71",,,,,,,"21.811,61",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.245,55",,,,,,,-,,,,,,"2.245,55",,,,,,,"26.901,00",,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.881,40",,,,,,,-,,,,,,"1.881,40",,,,,,,"22.538,64",,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"579.161,92",,,,,,,"487.693,93",,,,,,"1.066.855,85",,,,,,,"13.083.256,77",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.306,24",,,,,,,-,,,,,,"2.306,24",,,,,,,"27.628,04",,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.760,02",,,,,,,-,,,,,,"1.760,02",,,,,,,"21.084,55",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.881,40",,,,,,,-,,,,,,"1.881,40",,,,,,,"22.538,64",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.820,71",,,,,,,-,,,,,,"1.820,71",,,,,,,"21.811,61",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.699,33",,,,,,,-,,,,,,"1.699,33",,,,,,,"20.357,51",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"40.108,49",,,,,,,"382.840,04",,,,,,"422.948,53",,,,,,,"4.822.869,36",,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"72.924,53",,,,,,,"382.840,04",,,,,,"455.764,57",,,,,,,"5.215.996,06",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.760,02",,,,,,,-,,,,,,"1.760,02",,,,,,,"21.084,55",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"60.162,74",,,,,,,"382.840,04",,,,,,"443.002,78",,,,,,,"5.063.113,44",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.184,86",,,,,,,-,,,,,,"2.184,86",,,,,,,"26.173,94",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.881,40",,,,,,,-,,,,,,"1.881,40",,,,,,,"22.538,64",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.431.929,65",,,,,,,"1.217.947,48",,,,,,"3.649.877,13",,,,,,,"43.535.912,19",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.760,02",,,,,,,-,,,,,,"1.760,02",,,,,,,"21.084,55",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.274,50",,,,,,,-,,,,,,"1.274,50",,,,,,,"15.268,12",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"454.027,86",,,,,,,"267.580,86",,,,,,"721.608,72",,,,,,,"8.513.796,34",,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"55.901,82",,,,,,,"1.505,05",,,,,,"57.406,87",,,,,,,"711.099,60",,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"38.285,38",,,,,,,"382.840,04",,,,,,"421.125,42",,,,,,,"4.801.028,99",,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.124,16",,,,,,,-,,,,,,"2.124,16",,,,,,,"25.446,88",,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"358.676,10",,,,,,,"14.142,17",,,,,,"372.818,27",,,,,,,"4.711.394,49",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.456,57",,,,,,,-,,,,,,"1.456,57",,,,,,,"17.449,28",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.366,93",,,,,,,-,,,,,,"2.366,93",,,,,,,"28.355,10",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"55.244,33",,,,,,,"1.262,53",,,,,,"56.506,86",,,,,,,"750.903,14",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.395,88",,,,,,,-,,,,,,"1.395,88",,,,,,,"16.722,22",,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.942,09",,,,,,,-,,,,,,"1.942,09",,,,,,,"23.265,72",,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.517,26",,,,,,,-,,,,,,"1.517,26",,,,,,,"18.176,32",,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"65.404,19",,,,,,,-,,,,,,"65.404,19",,,,,,,"783.523,27",,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.638,64",,,,,,,-,,,,,,"1.638,64",,,,,,,"19.630,44",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.335,19",,,,,,,-,,,,,,"1.335,19",,,,,,,"15.995,16",,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"1.120,70",,,,,,,-,,,,,,"1.120,70",,,,,,,"343.152,41",,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.213,81",,,,,,,-,,,,,,"1.213,81",,,,,,,"14.541,06",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.427,62",,,,,,,-,,,,,,"2.427,62",,,,,,,"29.082,18",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.577,95",,,,,,,-,,,,,,"1.577,95",,,,,,,"18.903,39",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"11.193.048,71",,,,,,,"8.402.089,44",,,,,,"19.595.138,15",,,,,,,"235.199.626,96",,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.830,22",,,,,,,-,,,,,,"2.830,22",,,,,,,"39.342,31",,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"58.200,36",,,,,,,"14.768,43",,,,,,"72.968,79",,,,,,,"991.712,73",,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,"303.827,11",,,,,,,"7.584,80",,,,,,"311.411,91",,,,,,,"790.394,75",,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"413.012,58",,,,,,,"32.155,59",,,,,,"445.168,17",,,,,,,"4.964.883,34",,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.972,58",,,,,,,-,,,,,,"1.972,58",,,,,,,"27.420,39",,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"2.401,40",,,,,,,-,,,,,,"2.401,40",,,,,,,"33.381,36",,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.830,22",,,,,,,-,,,,,,"2.830,22",,,,,,,"39.342,31",,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"3.001,75",,,,,,,-,,,,,,"3.001,75",,,,,,,"41.726,71",,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.715,28",,,,,,,-,,,,,,"1.715,28",,,,,,,"23.843,79",,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,"356.478,12",,,,,,,"9.755,56",,,,,,"366.233,68",,,,,,,"3.341.306,41",,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
COREAU-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"3.001,75",,,,,,,-,,,,,,"3.001,75",,,,,,,"41.726,71",,,,,,,,
CROATA-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"349.066,08",,,,,,,"10.113,50",,,,,,"359.179,58",,,,,,,"5.122.978,01",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.715,28",,,,,,,-,,,,,,"1.715,28",,,,,,,"23.843,79",,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.972,58",,,,,,,-,,,,,,"1.972,58",,,,,,,"27.420,39",,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.744,46",,,,,,,-,,,,,,"2.744,46",,,,,,,"38.150,13",,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"2.572,93",,,,,,,-,,,,,,"2.572,93",,,,,,,"35.765,73",,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,"356.300,69",,,,,,,"146,93",,,,,,"356.447,62",,,,,,,"4.082.736,35",,,,,,,,
