ARATACA-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,,"1.624,94",,,,,-,,,,,,,"1.624,94",,,,,,"11.252,05",,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,,"44.907,55",,,,,"500.423,05",,,,,,,"545.330,60",,,,,,"3.802.300,16",,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,,"1.819,94",,,,,-,,,,,,,"1.819,94",,,,,,"12.602,31",,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,,"556.124,80",,,,,"461.194,04",,,,,,,"1.017.318,84",,,,,,"3.129.666,66",,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,,"741.653,44",,,,,"425.698,84",,,,,,,"1.167.352,28",,,,,,"7.121.261,47",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,,"114.589,42",,,,,"31.580,81",,,,,,,"146.170,23",,,,,,"1.420.778,68",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
CATU-BA,,,,,,,,,BA,,,"281.881,97",,,,,"158.324,14",,,,,,,"440.206,11",,,,,,"3.940.938,43",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,,"1.884,93",,,,,-,,,,,,,"1.884,93",,,,,,"13.052,39",,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,,"2.144,92",,,,,-,,,,,,,"2.144,92",,,,,,"14.852,71",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.819,94",,,,,-,,,,,,,"1.819,94",,,,,,"12.602,31",,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,,"3.438,54",,,,,"1.127,85",,,,,,,"4.566,39",,,,,,"30.449,53",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,,"2.144,92",,,,,-,,,,,,,"2.144,92",,,,,,"14.852,71",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,,"2.209,92",,,,,-,,,,,,,"2.209,92",,,,,,"15.302,81",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,,"346.865,38",,,,,"230.490,24",,,,,,,"577.355,62",,,,,,"5.138.806,54",,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,,"671.197,03",,,,,"522.035,31",,,,,,,"1.193.232,34",,,,,,"9.946.557,93",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,,"2.144,92",,,,,-,,,,,,,"2.144,92",,,,,,"14.852,71",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,,"555.659,51",,,,,"10.805,64",,,,,,,"566.465,15",,,,,,"1.848.976,33",,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,,"1.559,94",,,,,-,,,,,,,"1.559,94",,,,,,"10.801,96",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,,"2.599,91",,,,,-,,,,,,,"2.599,91",,,,,,"18.003,32",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,,"1.364,95",,,,,-,,,,,,,"1.364,95",,,,,,"9.451,71",,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,,"1.819,94",,,,,-,,,,,,,"1.819,94",,,,,,"12.602,31",,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,,"1.624,94",,,,,-,,,,,,,"1.624,94",,,,,,"11.252,05",,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IACU-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,,"1.689,94",,,,,-,,,,,,,"1.689,94",,,,,,"11.702,14",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,,"1.624,94",,,,,-,,,,,,,"1.624,94",,,,,,"11.252,05",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.599,91",,,,,-,,,,,,,"2.599,91",,,,,,"18.003,32",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"2.573,19",,,,,"317,86",,,,,,,"2.891,05",,,,,,"19.614,30",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.494,95",,,,,-,,,,,,,"1.494,95",,,,,,"10.351,89",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,,"2.014,93",,,,,-,,,,,,,"2.014,93",,,,,,"13.952,55",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,,"2.144,92",,,,,-,,,,,,,"2.144,92",,,,,,"14.852,71",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.299,95",,,,,-,,,,,,,"1.299,95",,,,,,"9.001,64",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.819,94",,,,,-,,,,,,,"1.819,94",,,,,,"12.602,31",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"2.144,92",,,,,-,,,,,,,"2.144,92",,,,,,"14.852,71",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"555.854,50",,,,,"3.288,48",,,,,,,"559.142,98",,,,,,"1.829.317,58",,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.754,94",,,,,-,,,,,,,"1.754,94",,,,,,"12.152,23",,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"1.429,95",,,,,-,,,,,,,"1.429,95",,,,,,"9.901,80",,,,,,,,,,
