TEOTONIO VILELA-AL,,,,,AL,,,"458,39",,,,,,,,,,-,,,,,,,"458,39",,,,,,,,"7.531,77",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,AL,,,"487,97",,,,,,,,,,-,,,,,,,"487,97",,,,,,,,"8.017,68",,,,,,,,,
VICOSA-AL,,,,,AL,,,"399,24",,,,,,,,,,-,,,,,,,"399,24",,,,,,,,"6.559,90",,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,"5.883.806,62",,,,,,,,,,"395.515,12",,,,,,,"6.279.321,74",,,,,,,,"69.448.996,10",,,,,,,,,
ANAMA-AM,,,,,AM,,,"41.833,99",,,,,,,,,,"2.102,27",,,,,,,"43.936,26",,,,,,,,"503.890,33",,,,,,,,,
ANORI-AM,,,,,AM,,,"41.833,99",,,,,,,,,,"2.240,47",,,,,,,"44.074,46",,,,,,,,"506.207,99",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUTAZES-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
BERURI-AM,,,,,AM,,,-,,,,,,,,,,"1.853,06",,,,,,,"1.853,06",,,,,,,,"22.088,94",,,,,,,,,
CAAPIRANGA-AM,,,,,AM,,,"41.833,99",,,,,,,,,,"220,33",,,,,,,"42.054,32",,,,,,,,"480.740,09",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
CAREIRO-AM,,,,,AM,,,-,,,,,,,,,,"1.853,06",,,,,,,"1.853,06",,,,,,,,"22.088,94",,,,,,,,,
COARI-AM,,,,,AM,,,"2.234.519,35",,,,,,,,,,"2.031.934,17",,,,,,,"4.266.453,52",,,,,,,,"50.394.294,85",,,,,,,,,
CODAJAS-AM,,,,,AM,,,"41.833,99",,,,,,,,,,"2.416,39",,,,,,,"44.250,38",,,,,,,,"503.640,16",,,,,,,,,
IRANDUBA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
ITACOATIARA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
ITAPIRANGA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
MANACAPURU-AM,,,,,AM,,,-,,,,,,,,,,"1.853,06",,,,,,,"1.853,06",,,,,,,,"22.088,94",,,,,,,,,
MANAQUIRI-AM,,,,,AM,,,-,,,,,,,,,,"1.853,06",,,,,,,"1.853,06",,,,,,,,"22.088,94",,,,,,,,,
MANAUS-AM,,,,,AM,,,"279.981,68",,,,,,,,,,"199.635,17",,,,,,,"479.616,85",,,,,,,,"5.748.710,88",,,,,,,,,
PARINTINS-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
SILVES-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
TEFE-AM,,,,,AM,,,"95.934,52",,,,,,,,,,"34.536,42",,,,,,,"130.470,94",,,,,,,,"2.595.395,55",,,,,,,,,
URUCARA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
URUCURITUBA-AM,,,,,AM,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,"2.777.771,51",,,,,,,,,,"2.339.391,84",,,,,,,"5.117.163,35",,,,,,,,"61.476.901,63",,,,,,,,,
LARANJAL DO JARI-AP,,,,,AP,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
MACAPA-AP,,,,,AP,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
MAZAGAO-AP,,,,,AP,,,-,,,,,,,,,,"6.543,82",,,,,,,"6.543,82",,,,,,,,"72.851,78",,,,,,,,,
AMAPA  TOTAL,,,,,,,,-,,,,,,,,,,"19.631,46",,,,,,,"19.631,46",,,,,,,,"218.555,34",,,,,,,,,
ACAJUTIBA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
ADUSTINA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
AGUA FRIA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
AIQUARA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ALAGOINHAS-BA,,,,,BA,,,"315.266,53",,,,,,,,,,"200.358,83",,,,,,,"515.625,36",,,,,,,,"5.679.406,22",,,,,,,,,
ALCOBACA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
ALMADINA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
AMARGOSA-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
ANAGE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
ANGUERA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
ANTAS-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
APORA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
APUAREMA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ARACAS-BA,,,,,BA,,,"329.459,34",,,,,,,,,,"191.631,67",,,,,,,"521.091,01",,,,,,,,"6.500.934,64",,,,,,,,,
ARACI-BA,,,,,BA,,,"2.075,13",,,,,,,,,,-,,,,,,,"2.075,13",,,,,,,,"22.111,42",,,,,,,,,
ARAMARI-BA,,,,,BA,,,"1.901,03",,,,,,,,,,"226,47",,,,,,,"2.127,50",,,,,,,,"26.495,35",,,,,,,,,
ARATACA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
ARATUIPE-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
AURELINO LEAL-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
BAIXA GRANDE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
BANZAE-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
BARRA DO CHOCA-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
BARRA DO ROCHA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
BARRO PRETO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
BARROCAS-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
BELMONTE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
BELO CAMPO-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
BIRITINGA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
BOA NOVA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
BREJOES-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
BUERAREMA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
CAATIBA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
CACHOEIRA-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
CAEM-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
CAETANOS-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
CAIRU-BA,,,,,BA,,,"44.804,00",,,,,,,,,,"512.010,12",,,,,,,"556.814,12",,,,,,,,"5.967.072,96",,,,,,,,,
CAMACAN-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
CAMACARI-BA,,,,,BA,,,"283.820,40",,,,,,,,,,"184.243,47",,,,,,,"468.063,87",,,,,,,,"5.448.739,82",,,,,,,,,
CAMAMU-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
CANAVIEIRAS-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
CANDEAL-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
CANDEIAS-BA,,,,,BA,,,"454.812,86",,,,,,,,,,"401.750,69",,,,,,,"856.563,55",,,,,,,,"9.256.048,80",,,,,,,,,
CANDIDO SALES-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
CANSANCAO-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
CANUDOS-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
CAPIM GROSSO-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
CARAVELAS-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,BA,,,"124.685,65",,,,,,,,,,"33.878,17",,,,,,,"158.563,82",,,,,,,,"1.430.732,50",,,,,,,,,
CASTRO ALVES-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
CATU-BA,,,,,BA,,,"245.301,34",,,,,,,,,,"122.442,87",,,,,,,"367.744,21",,,,,,,,"4.027.843,62",,,,,,,,,
CICERO DANTAS-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
CIPO-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
COARACI-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
CONDE-BA,,,,,BA,,,"5.488,31",,,,,,,,,,"2.452,46",,,,,,,"7.940,77",,,,,,,,"63.760,98",,,,,,,,,
CORACAO DE MARIA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
CORONEL JOAO SA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
CRAVOLANDIA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
CRISOPOLIS-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
DARIO MEIRA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
DIAS D'AVILA-BA,,,,,BA,,,"2.204,83",,,,,,,,,,-,,,,,,,"2.204,83",,,,,,,,"23.493,40",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ELISIO MEDRADO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ENCRUZILHADA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
ENTRE RIOS-BA,,,,,BA,,,"253.764,47",,,,,,,,,,"175.975,64",,,,,,,"429.740,11",,,,,,,,"4.830.564,32",,,,,,,,,
ESPLANADA-BA,,,,,BA,,,"388.291,34",,,,,,,,,,"293.631,49",,,,,,,"681.922,83",,,,,,,,"8.157.356,00",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
EUNAPOLIS-BA,,,,,BA,,,"242.033,33",,,,,,,,,,"861,42",,,,,,,"242.894,75",,,,,,,,"2.830.217,51",,,,,,,,,
FATIMA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,BA,,,"2.593,91",,,,,,,,,,-,,,,,,,"2.593,91",,,,,,,,"27.639,30",,,,,,,,,
FIRMINO ALVES-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
FLORESTA AZUL-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
GANDU-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
GAVIAO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
GLORIA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
GONGOGI-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
GUARATINGA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
HELIOPOLIS-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
IACU-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
IBICARAI-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
IBICUI-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
IBIQUERA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
IBIRAPITANGA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
IBIRAPUA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIRATAIA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
ICHU-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
IGRAPIUNA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
IGUAI-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
ILHEUS-BA,,,,,BA,,,"2.593,91",,,,,,,,,,-,,,,,,,"2.593,91",,,,,,,,"27.639,30",,,,,,,,,
INHAMBUPE-BA,,,,,BA,,,"2.494,66",,,,,,,,,,"280,11",,,,,,,"2.774,77",,,,,,,,"34.253,70",,,,,,,,,
IPECAETA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
IPIAU-BA,,,,,BA,,,"2.010,28",,,,,,,,,,-,,,,,,,"2.010,28",,,,,,,,"21.420,43",,,,,,,,,
IPIRA-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
