ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,"2.596,38",,,,,,,,"2.596,38",,,,,,,,"17.665,08",,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,"2.596,38",,,,,,,,"2.596,38",,,,,,,,"17.665,08",,,,,,,,,
MANAUS-AM,,,,,,,,AM,,"401.852,50",,,,,"265.392,02",,,,,,,,"667.244,52",,,,,,,,"4.152.927,91",,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
TEFE-AM,,,,,,,,AM,,"46.596,42",,,,,"16.774,71",,,,,,,,"63.371,13",,,,,,,,"213.955,34",,,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"3.664.324,27",,,,,"3.129.624,34",,,,,,,,"6.793.948,61",,,,,,,,"45.281.316,55",,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,"8.988,88",,,,,,,,"8.988,88",,,,,,,,"59.116,53",,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,"26.966,64",,,,,,,,"26.966,64",,,,,,,,"177.349,59",,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"396.760,99",,,,,"265.455,37",,,,,,,,"662.216,36",,,,,,,,"4.423.629,60",,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
ANTAS-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
APORA-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
ARACAS-BA,,,,,,,,BA,,"457.000,22",,,,,"272.413,56",,,,,,,,"729.413,78",,,,,,,,"4.805.791,88",,,,,,,,,
ARACI-BA,,,,,,,,BA,,"2.104,43",,,,,-,,,,,,,,"2.104,43",,,,,,,,"13.030,10",,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"2.937,53",,,,,"653,73",,,,,,,,"3.591,26",,,,,,,,"21.738,73",,,,,,,,,
ARATACA-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"1.446,80",,,,,-,,,,,,,,"1.446,80",,,,,,,,"8.958,18",,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
BANZAE-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
BREJOES-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.644,09",,,,,-,,,,,,,,"1.644,09",,,,,,,,"10.179,75",,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
CAEM-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"1.446,80",,,,,-,,,,,,,,"1.446,80",,,,,,,,"8.958,18",,,,,,,,,
CAIRU-BA,,,,,,,,BA,,"45.436,70",,,,,"497.013,50",,,,,,,,"542.450,20",,,,,,,,"3.348.828,89",,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.841,38",,,,,-,,,,,,,,"1.841,38",,,,,,,,"11.401,34",,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"404.948,97",,,,,"212.332,21",,,,,,,,"617.281,18",,,,,,,,"4.116.340,11",,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"618.902,63",,,,,"539.006,19",,,,,,,,"1.157.908,82",,,,,,,,"7.093.786,93",,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"118.970,29",,,,,"40.556,68",,,,,,,,"159.526,97",,,,,,,,"1.008.296,74",,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
CATU-BA,,,,,,,,BA,,"316.841,47",,,,,"159.333,48",,,,,,,,"476.174,95",,,,,,,,"3.063.930,54",,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.907,14",,,,,-,,,,,,,,"1.907,14",,,,,,,,"11.808,53",,,,,,,,,
CIPO-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"2.170,20",,,,,-,,,,,,,,"2.170,20",,,,,,,,"13.437,29",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.841,38",,,,,-,,,,,,,,"1.841,38",,,,,,,,"11.401,34",,,,,,,,,
CONDE-BA,,,,,,,,BA,,"3.096,97",,,,,"894,69",,,,,,,,"3.991,66",,,,,,,,"33.478,22",,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"2.170,20",,,,,-,,,,,,,,"2.170,20",,,,,,,,"13.437,29",,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"1.446,80",,,,,-,,,,,,,,"1.446,80",,,,,,,,"8.958,18",,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"2.235,96",,,,,-,,,,,,,,"2.235,96",,,,,,,,"13.844,48",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"354.649,48",,,,,"247.517,61",,,,,,,,"602.167,09",,,,,,,,"4.069.755,44",,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"658.931,11",,,,,"516.085,11",,,,,,,,"1.175.016,22",,,,,,,,"7.617.463,28",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"2.170,20",,,,,-,,,,,,,,"2.170,20",,,,,,,,"13.437,29",,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"404.322,26",,,,,"3.280,78",,,,,,,,"407.603,04",,,,,,,,"2.370.809,82",,,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.578,32",,,,,-,,,,,,,,"1.578,32",,,,,,,,"9.772,56",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"2.630,54",,,,,-,,,,,,,,"2.630,54",,,,,,,,"16.287,64",,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"1.381,03",,,,,-,,,,,,,,"1.381,03",,,,,,,,"8.550,99",,,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.841,38",,,,,-,,,,,,,,"1.841,38",,,,,,,,"11.401,34",,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
GLORIA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.644,09",,,,,-,,,,,,,,"1.644,09",,,,,,,,"10.179,75",,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"1.446,80",,,,,-,,,,,,,,"1.446,80",,,,,,,,"8.958,18",,,,,,,,,
IACU-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
IBICUI-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.709,85",,,,,-,,,,,,,,"1.709,85",,,,,,,,"10.586,95",,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.644,09",,,,,-,,,,,,,,"1.644,09",,,,,,,,"10.179,75",,,,,,,,,
ICHU-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"1.446,80",,,,,-,,,,,,,,"1.446,80",,,,,,,,"8.958,18",,,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"2.630,54",,,,,-,,,,,,,,"2.630,54",,,,,,,,"16.287,64",,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"2.394,14",,,,,"214,83",,,,,,,,"2.608,97",,,,,,,,"20.173,65",,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"1.512,56",,,,,-,,,,,,,,"1.512,56",,,,,,,,"9.365,38",,,,,,,,,
IPIAU-BA,,,,,,,,BA,,"2.038,67",,,,,-,,,,,,,,"2.038,67",,,,,,,,"12.622,90",,,,,,,,,
IPIRA-BA,,,,,,,,BA,,"2.170,20",,,,,-,,,,,,,,"2.170,20",,,,,,,,"13.437,29",,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"1.315,27",,,,,-,,,,,,,,"1.315,27",,,,,,,,"8.143,80",,,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,"1.841,38",,,,,-,,,,,,,,"1.841,38",,,,,,,,"11.401,34",,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"2.170,20",,,,,-,,,,,,,,"2.170,20",,,,,,,,"13.437,29",,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"404.519,55",,,,,"1.188,23",,,,,,,,"405.707,78",,,,,,,,"2.337.175,63",,,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.775,62",,,,,-,,,,,,,,"1.775,62",,,,,,,,"10.994,15",,,,,,,,,
