ANGUERA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ANTAS-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
ANTONIO CARDOSO-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
APORA-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
APUAREMA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ARACAS-BA,,,BA,,,"99.091,65",,,,,,,,"44.697,19",,,,,,,"143.788,84",,,,,,,"583.551,80",,,,,,,,,,
ARACI-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
ARAMARI -BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ARATUIPE-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
BAIXA GRANDE-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
BANZAE-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
BARRA DO CHOCA-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
BARROCAS-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
BELO CAMPO-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
BIRITINGA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
BOA NOVA-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
BREJOES-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
CAATIBA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
CACHOEIRA-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
CAEM-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
CAETANOS-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
CAMACARI-BA,,,BA,,,"461,21",,,,,,,,"158,60",,,,,,,"619,81",,,,,,,"38.715,47",,,,,,,,,,
CANDEAL-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
CANDEIAS-BA,,,BA,,,"104.191,84",,,,,,,,"86.383,04",,,,,,,"190.574,88",,,,,,,"1.112.366,17",,,,,,,,,,
CANDIDO SALES-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
CANSANCAO-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
CANUDOS-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
CAPIM GROSSO-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
CARAVELAS-BA,,,BA,,,-,,,,,,,,-,,,,,,,-,,,,,,,"69.605,28",,,,,,,,,,
CARDEAL DA SILVA-BA,,,BA,,,"49.353,87",,,,,,,,"11.332,52",,,,,,,"60.686,39",,,,,,,"227.149,63",,,,,,,,,,
CASTRO ALVES-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
CATU-BA,,,BA,,,"85.608,36",,,,,,,,"39.117,64",,,,,,,"124.726,00",,,,,,,"680.622,53",,,,,,,,,,
CICERO DANTAS-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
CIPO-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
CONCEICAO DO COITE-BA,,,BA,,,"69,12",,,,,,,,-,,,,,,,"69,12",,,,,,,"298,94",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
CONDE-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
CORACAO DE MARIA-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
CORONEL JOAO SA-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
CRAVOLANDIA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
CRISOPOLIS-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,BA,,,"66,92",,,,,,,,-,,,,,,,"66,92",,,,,,,"289,65",,,,,,,,,,
DARIO MEIRA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
DIAS D'AVILA-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
DOM MACEDO COSTA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ELISIO MEDRADO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ENCRUZILHADA-BA,,,BA,,,"60,54",,,,,,,,-,,,,,,,"60,54",,,,,,,"262,28",,,,,,,,,,
ENTRE RIOS-BA,,,BA,,,"84.924,53",,,,,,,,"45.960,28",,,,,,,"130.884,81",,,,,,,"504.494,97",,,,,,,,,,
ESPLANADA-BA,,,BA,,,"144.979,19",,,,,,,,"86.765,78",,,,,,,"231.744,97",,,,,,,"930.880,40",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,BA,,,"66,92",,,,,,,,-,,,,,,,"66,92",,,,,,,"289,65",,,,,,,,,,
FATIMA-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
FEIRA DE SANTANA-BA,,,BA,,,"83,58",,,,,,,,-,,,,,,,"83,58",,,,,,,"361,94",,,,,,,,,,
GAVIAO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
GLORIA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
HELIOPOLIS-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
IACU-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
IBIQUERA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ICHU-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
INHAMBUPE-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
IPECAETA-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
IPIRA-BA,,,BA,,,"69,12",,,,,,,,-,,,,,,,"69,12",,,,,,,"298,94",,,,,,,,,,
IRAJUBA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
IRARA-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
ITABERABA-BA,,,BA,,,"69,12",,,,,,,,-,,,,,,,"69,12",,,,,,,"298,94",,,,,,,,,,
ITAGI-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
ITAMBE-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
ITANAGRA-BA,,,BA,,,"40.697,45",,,,,,,,"6.779,66",,,,,,,"47.477,11",,,,,,,"163.328,46",,,,,,,,,,
ITAPARICA-BA,,,BA,,,"1.446,15",,,,,,,,"36.420,30",,,,,,,"37.866,45",,,,,,,"83.338,67",,,,,,,,,,
ITAPETINGA-BA,,,BA,,,"69,12",,,,,,,,-,,,,,,,"69,12",,,,,,,"298,94",,,,,,,,,,
ITAPICURU-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
ITAQUARA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
ITARANTIM-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITATIM-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
ITIRUCU-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
ITIUBA-BA,,,BA,,,"60,54",,,,,,,,-,,,,,,,"60,54",,,,,,,"262,28",,,,,,,,,,
JACOBINA-BA,,,BA,,,"73,04",,,,,,,,-,,,,,,,"73,04",,,,,,,"316,50",,,,,,,,,,
JAGUAQUARA-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
JAGUARIPE-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
JANDAIRA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
JEQUIE-BA,,,BA,,,"83,58",,,,,,,,-,,,,,,,"83,58",,,,,,,"361,94",,,,,,,,,,
JEREMOABO-BA,,,BA,,,"60,54",,,,,,,,-,,,,,,,"60,54",,,,,,,"262,28",,,,,,,,,,
JIQUIRICA-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
JITAUNA-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
LAJE-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
LAJEDINHO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
LAMARAO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
LAURO DE FREITAS-BA,,,BA,,,"79,42",,,,,,,,-,,,,,,,"79,42",,,,,,,"343,86",,,,,,,,,,
MACAJUBA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
MACARANI-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
MADRE DE DEUS-BA,,,BA,,,"496.977,53",,,,,,,,"163.387,88",,,,,,,"660.365,41",,,,,,,"2.394.936,64",,,,,,,,,,
MAIQUINIQUE-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
MAIRI-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
MANOEL VITORINO-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
MARACAS-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
MARAGOGIPE-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
MATA DE SAO JOAO-BA,,,BA,,,"94.793,40",,,,,,,,"39.924,37",,,,,,,"134.717,77",,,,,,,"498.360,52",,,,,,,,,,
MIGUEL CALMON-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
MILAGRES-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
MIRANTE-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
MONTE SANTO-BA,,,BA,,,"66,92",,,,,,,,-,,,,,,,"66,92",,,,,,,"289,65",,,,,,,,,,
MUNDO NOVO-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
MUNIZ FERREIRA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
MURITIBA-BA,,,BA,,,"58,58",,,,,,,,-,,,,,,,"58,58",,,,,,,"253,51",,,,,,,,,,
MUTUIPE-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
NAZARE-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
NORDESTINA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
NOVA CANAA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
NOVA FATIMA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
NOVA ITARANA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
NOVA SOURE-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
NOVO TRIUNFO-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
OLINDINA-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
OURICANGAS-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
OUROLANDIA-BA,,,BA,,,"48,04",,,,,,,,-,,,,,,,"48,04",,,,,,,"208,07",,,,,,,,,,
PARIPIRANGA-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
PAULO AFONSO-BA,,,BA,,,"77,46",,,,,,,,-,,,,,,,"77,46",,,,,,,"335,09",,,,,,,,,,
PE DE SERRA-BA,,,BA,,,"46,08",,,,,,,,-,,,,,,,"46,08",,,,,,,"199,29",,,,,,,,,,
PEDRAO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,BA,,,"50,25",,,,,,,,-,,,,,,,"50,25",,,,,,,"217,37",,,,,,,,,,
PINTADAS-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
PIRITIBA-BA,,,BA,,,"52,21",,,,,,,,-,,,,,,,"52,21",,,,,,,"226,15",,,,,,,,,,
PLANALTINO-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
PLANALTO-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
POCOES-BA,,,BA,,,"64,71",,,,,,,,-,,,,,,,"64,71",,,,,,,"280,36",,,,,,,,,,
POJUCA-BA,,,BA,,,"272.784,78",,,,,,,,"236.179,54",,,,,,,"508.964,32",,,,,,,"1.840.629,15",,,,,,,,,,
QUEIMADAS-BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
QUIJINGUE -BA,,,BA,,,"56,37",,,,,,,,-,,,,,,,"56,37",,,,,,,"244,20",,,,,,,,,,
QUIXABEIRA-BA,,,BA,,,"41,66",,,,,,,,-,,,,,,,"41,66",,,,,,,"180,70",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,"54,42",,,,,,,,-,,,,,,,"54,42",,,,,,,"235,44",,,,,,,,,,
RETIROLANDIA-BA,,,BA,,,"43,87",,,,,,,,-,,,,,,,"43,87",,,,,,,"189,99",,,,,,,,,,
