ITAPETINGA-BA,,,,,BA,,,,"969,94",,,,,,,,-,,,,,,,"969,94",,,,,,,"8.097,08",,,,,,,
ITAPICURU-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
ITAPITANGA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.036,47",,,,,,,
ITAQUARA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
ITARANTIM-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
ITATIM-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
ITIRUCU-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
ITIUBA-BA,,,,,BA,,,,"852,38",,,,,,,,-,,,,,,,"852,38",,,,,,,"7.115,64",,,,,,,
ITORORO-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"5.995,80",,,,,,,
ITUBERA-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.475,46",,,,,,,
JACOBINA-BA,,,,,BA,,,,"1.028,73",,,,,,,,-,,,,,,,"1.028,73",,,,,,,"8.587,81",,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,"911,16",,,,,,,,-,,,,,,,"911,16",,,,,,,"7.606,34",,,,,,,
JAGUARIPE-BA,,,,,BA,,,,"21.038,44",,,,,,,,-,,,,,,,"21.038,44",,,,,,,"25.789,86",,,,,,,
JANDAIRA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
JEQUIE-BA,,,,,BA,,,,"1.175,69",,,,,,,,-,,,,,,,"1.175,69",,,,,,,"9.814,65",,,,,,,
JEREMOABO-BA,,,,,BA,,,,"852,38",,,,,,,,-,,,,,,,"852,38",,,,,,,"7.115,64",,,,,,,
JIQUIRICA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
JITAUNA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
JUCURUCU-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.276,30",,,,,,,
JUSSARI-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
LAJE-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"6.134,14",,,,,,,
LAJEDAO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
LAJEDINHO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
LAMARAO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,"1.116,91",,,,,,,,-,,,,,,,"1.116,91",,,,,,,"9.323,92",,,,,,,
MACAJUBA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
MACARANI-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.643,40",,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,"902.427,52",,,,,,,,"797.830,78",,,,,,,"1.700.258,30",,,,,,,"17.885.308,11",,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
MAIRI-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
MARACAS-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,"21.038,44",,,,,,,,-,,,,,,,"21.038,44",,,,,,,"27.733,62",,,,,,,
MARAU-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"5.995,80",,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
MASCOTE-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.755,95",,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,,"153.405,56",,,,,,,,"68.019,11",,,,,,,"221.424,67",,,,,,,"2.390.713,86",,,,,,,
MEDEIROS NETO-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
MILAGRES-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
MIRANTE-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,"940,55",,,,,,,,-,,,,,,,"940,55",,,,,,,"7.851,72",,,,,,,
MUCURI-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.715,29",,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
MURITIBA-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
MUTUIPE-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
NAZARE-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
NILO PECANHA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.036,47",,,,,,,
NORDESTINA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
NOVA CANAA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.643,40",,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
NOVA IBIA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
NOVA VICOSA-BA,,,,,BA,,,,"852,38",,,,,,,,-,,,,,,,"852,38",,,,,,,"6.955,15",,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
OLINDINA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
OURICANGAS-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.643,40",,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
PAU BRASIL-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.276,30",,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"1.087,51",,,,,,,,-,,,,,,,"1.087,51",,,,,,,"9.078,55",,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
PEDRAO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
PINTADAS-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
PIRAI DO NORTE-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.036,47",,,,,,,
PIRITIBA-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"6.134,14",,,,,,,
PLANALTINO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
PLANALTO-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
POCOES-BA,,,,,BA,,,,"911,16",,,,,,,,-,,,,,,,"911,16",,,,,,,"7.606,34",,,,,,,
POJUCA-BA,,,,,BA,,,,"504.949,70",,,,,,,,"428.524,35",,,,,,,"933.474,05",,,,,,,"11.069.089,06",,,,,,,
PORTO SEGURO-BA,,,,,BA,,,,"1.058,12",,,,,,,,-,,,,,,,"1.058,12",,,,,,,"8.633,98",,,,,,,
POTIRAGUA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.516,12",,,,,,,
PRADO-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.475,46",,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"5.995,80",,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"911,16",,,,,,,,-,,,,,,,"911,16",,,,,,,"7.606,34",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.643,40",,,,,,,
RIO REAL-BA,,,,,BA,,,,"852,38",,,,,,,,-,,,,,,,"852,38",,,,,,,"7.115,64",,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"21.377,77",,,,,,,,"172.848,80",,,,,,,"194.226,57",,,,,,,"1.821.537,72",,,,,,,
SALVADOR-BA,,,,,BA,,,,"40.719,56",,,,,,,,"172.848,80",,,,,,,"213.568,36",,,,,,,"1.986.204,63",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
SANTA INES-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
SANTA LUZIA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.516,12",,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
SANTALUZ-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"33.593,63",,,,,,,,"172.848,80",,,,,,,"206.442,43",,,,,,,"1.925.537,87",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"1.028,73",,,,,,,,-,,,,,,,"1.028,73",,,,,,,"8.587,81",,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"911,16",,,,,,,,-,,,,,,,"911,16",,,,,,,"7.606,34",,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
SAO FELIX-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"1.025.826,82",,,,,,,,"1.389.131,06",,,,,,,"2.414.957,88",,,,,,,"13.957.504,44",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
SAO JOSE DA VITORIA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"617,24",,,,,,,,-,,,,,,,"617,24",,,,,,,"5.152,68",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"271.243,36",,,,,,,,"146.785,31",,,,,,,"418.028,67",,,,,,,"4.847.226,04",,,,,,,
SAPEACU-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"17.888,29",,,,,,,,"8.763,27",,,,,,,"26.651,56",,,,,,,"373.330,83",,,,,,,
SAUBARA-BA,,,,,BA,,,,"21.377,77",,,,,,,,"172.848,80",,,,,,,"194.226,57",,,,,,,"1.821.537,72",,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
SERRINHA-BA,,,,,BA,,,,"999,34",,,,,,,,-,,,,,,,"999,34",,,,,,,"8.342,46",,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"1.060,29",,,,,,,,-,,,,,,,"1.060,29",,,,,,,"641.479,45",,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
TANQUINHO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
TAPEROA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.516,12",,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"705,41",,,,,,,,-,,,,,,,"705,41",,,,,,,"5.888,75",,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,BA,,,,"1.087,51",,,,,,,,-,,,,,,,"1.087,51",,,,,,,"8.873,79",,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
TEOLANDIA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.276,30",,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
TUCANO-BA,,,,,BA,,,,"940,55",,,,,,,,-,,,,,,,"940,55",,,,,,,"7.851,72",,,,,,,
UAUA-BA,,,,,BA,,,,"793,59",,,,,,,,-,,,,,,,"793,59",,,,,,,"6.624,86",,,,,,,
UBAIRA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.379,51",,,,,,,
UBAITABA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
UBATA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
UNA-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.715,29",,,,,,,
URUCUCA-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
VALENCA-BA,,,,,BA,,,,"21.038,44",,,,,,,,-,,,,,,,"21.038,44",,,,,,,"28.403,83",,,,,,,
VALENTE-BA,,,,,BA,,,,"734,81",,,,,,,,-,,,,,,,"734,81",,,,,,,"6.134,14",,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"646,63",,,,,,,,-,,,,,,,"646,63",,,,,,,"5.398,05",,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"676,02",,,,,,,,-,,,,,,,"676,02",,,,,,,"5.643,40",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.907,28",,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"822,98",,,,,,,,-,,,,,,,"822,98",,,,,,,"6.870,23",,,,,,,
VEREDA-BA,,,,,BA,,,,"587,84",,,,,,,,-,,,,,,,"587,84",,,,,,,"4.796,62",,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"1.175,69",,,,,,,,-,,,,,,,"1.175,69",,,,,,,"9.814,65",,,,,,,
WENCESLAU GUIMARAES-BA,,,,,BA,,,,"764,20",,,,,,,,-,,,,,,,"764,20",,,,,,,"6.235,64",,,,,,,
BAHIA TOTAL,,,,,,,,,"5.260.469,16",,,,,,,,"5.197.745,09",,,,,,,"10.458.214,25",,,,,,,"97.082.071,99",,,,,,,
ACARAU-CE,,,,,CE,,,,"2.872,45",,,,,,,,-,,,,,,,"2.872,45",,,,,,,"28.744,71",,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
AMONTADA-CE,,,,,CE,,,,"59.958,84",,,,,,,,"67.941,06",,,,,,,"127.899,90",,,,,,,"1.319.642,68",,,,,,,
APUIARES-CE,,,,,CE,,,,"1.974,80",,,,,,,,-,,,,,,,"1.974,80",,,,,,,"19.761,97",,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,,,,"17.004,98",,,,,,,"17.004,98",,,,,,,"59.530,02",,,,,,,
ARACATI-CE,,,,,CE,,,,"538.429,57",,,,,,,,"19.736,62",,,,,,,"558.166,19",,,,,,,"6.984.067,62",,,,,,,
ARARENDA-CE,,,,,CE,,,,"1.885,04",,,,,,,,-,,,,,,,"1.885,04",,,,,,,"18.863,69",,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"1.974,80",,,,,,,,-,,,,,,,"1.974,80",,,,,,,"19.761,97",,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"2.513,39",,,,,,,,-,,,,,,,"2.513,39",,,,,,,"25.151,63",,,,,,,
CAMOCIM-CE,,,,,CE,,,,"2.872,45",,,,,,,,-,,,,,,,"2.872,45",,,,,,,"28.744,71",,,,,,,
CANINDE-CE,,,,,CE,,,,"3.051,97",,,,,,,,-,,,,,,,"3.051,97",,,,,,,"30.541,26",,,,,,,
CARIDADE-CE,,,,,CE,,,,"2.064,57",,,,,,,,-,,,,,,,"2.064,57",,,,,,,"20.660,24",,,,,,,
CARIRE-CE,,,,,CE,,,,"2.244,10",,,,,,,,-,,,,,,,"2.244,10",,,,,,,"22.456,80",,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"2.064,57",,,,,,,,-,,,,,,,"2.064,57",,,,,,,"20.660,24",,,,,,,
CATUNDA-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,,,,"17.004,98",,,,,,,"17.004,98",,,,,,,"59.530,02",,,,,,,
CHAVAL-CE,,,,,CE,,,,"1.974,80",,,,,,,,-,,,,,,,"1.974,80",,,,,,,"19.761,97",,,,,,,
COREAU-CE,,,,,CE,,,,"2.244,10",,,,,,,,-,,,,,,,"2.244,10",,,,,,,"22.456,80",,,,,,,
CRATEUS-CE,,,,,CE,,,,"3.051,97",,,,,,,,-,,,,,,,"3.051,97",,,,,,,"30.541,26",,,,,,,
CROATA-CE,,,,,CE,,,,"2.154,33",,,,,,,,-,,,,,,,"2.154,33",,,,,,,"21.558,52",,,,,,,
CRUZ-CE,,,,,CE,,,,"2.244,10",,,,,,,,-,,,,,,,"2.244,10",,,,,,,"22.456,80",,,,,,,
FORQUILHA-CE,,,,,CE,,,,"2.154,33",,,,,,,,-,,,,,,,"2.154,33",,,,,,,"21.558,52",,,,,,,
FORTALEZA-CE,,,,,CE,,,,"932.064,30",,,,,,,,"22.673,01",,,,,,,"954.737,31",,,,,,,"1.940.067,85",,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"1.885,04",,,,,,,,-,,,,,,,"1.885,04",,,,,,,"18.863,69",,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
GRACA-CE,,,,,CE,,,,"2.064,57",,,,,,,,-,,,,,,,"2.064,57",,,,,,,"20.660,24",,,,,,,
GRANJA-CE,,,,,CE,,,,"2.872,45",,,,,,,,-,,,,,,,"2.872,45",,,,,,,"28.744,71",,,,,,,
GROAIRAS-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"2.603,15",,,,,,,,-,,,,,,,"2.603,15",,,,,,,"26.049,89",,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"2.154,33",,,,,,,,-,,,,,,,"2.154,33",,,,,,,"21.558,52",,,,,,,
HORIZONTE-CE,,,,,CE,,,,"472.272,72",,,,,,,,-,,,,,,,"472.272,72",,,,,,,"3.410.092,43",,,,,,,
IBIAPINA-CE,,,,,CE,,,,"2.333,86",,,,,,,,-,,,,,,,"2.333,86",,,,,,,"23.355,09",,,,,,,
ICAPUI-CE,,,,,CE,,,,"80.408,21",,,,,,,,"16.688,01",,,,,,,"97.096,22",,,,,,,"1.028.221,61",,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"2.423,63",,,,,,,,-,,,,,,,"2.423,63",,,,,,,"24.253,35",,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"1.885,04",,,,,,,,-,,,,,,,"1.885,04",,,,,,,"18.863,69",,,,,,,
IPU-CE,,,,,CE,,,,"2.692,92",,,,,,,,-,,,,,,,"2.692,92",,,,,,,"26.948,17",,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"2.692,92",,,,,,,,-,,,,,,,"2.692,92",,,,,,,"26.948,17",,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"2.244,10",,,,,,,,-,,,,,,,"2.244,10",,,,,,,"22.456,80",,,,,,,
ITAPAGE-CE,,,,,CE,,,,"2.782,68",,,,,,,,-,,,,,,,"2.782,68",,,,,,,"27.846,45",,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"74.431,66",,,,,,,,"62.014,09",,,,,,,"136.445,75",,,,,,,"1.373.993,40",,,,,,,
ITAREMA-CE,,,,,CE,,,,"57.891,29",,,,,,,,"65.169,51",,,,,,,"123.060,80",,,,,,,"1.183.161,28",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"1.974,80",,,,,,,,-,,,,,,,"1.974,80",,,,,,,"19.761,97",,,,,,,
MARACANAU-CE,,,,,CE,,,,"472.272,72",,,,,,,,-,,,,,,,"472.272,72",,,,,,,"6.192.963,14",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,,CE,,,,"2.333,86",,,,,,,,-,,,,,,,"2.333,86",,,,,,,"23.355,09",,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
MASSAPE-CE,,,,,CE,,,,"2.513,39",,,,,,,,-,,,,,,,"2.513,39",,,,,,,"25.151,63",,,,,,,
MERUOCA-CE,,,,,CE,,,,"1.885,04",,,,,,,,-,,,,,,,"1.885,04",,,,,,,"18.863,69",,,,,,,
MIRAIMA-CE,,,,,CE,,,,"1.885,04",,,,,,,,-,,,,,,,"1.885,04",,,,,,,"18.863,69",,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"2.154,33",,,,,,,,-,,,,,,,"2.154,33",,,,,,,"21.558,52",,,,,,,
MORAUJO-CE,,,,,CE,,,,"1.795,28",,,,,,,,-,,,,,,,"1.795,28",,,,,,,"17.965,44",,,,,,,
MORRINHOS-CE,,,,,CE,,,,"2.154,33",,,,,,,,-,,,,,,,"2.154,33",,,,,,,"21.558,52",,,,,,,
