RIO LARGO-AL,,,,,,,,AL,,"13.860,91",,,,,,,"8.332,95",,,,,,,"22.193,86",,,,,,"217.339,56",,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,"1.564,33",,,,,,,"651,74",,,,,,,"2.216,07",,,,,,"16.763,47",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,"567,97",,,,,,,"8,51",,,,,,,"576,48",,,,,,"101.802,13",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,"581,57",,,,,,,-,,,,,,,"581,57",,,,,,"6.624,04",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,"720,04",,,,,,,-,,,,,,,"720,04",,,,,,"8.201,19",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,"775,43",,,,,,,-,,,,,,,"775,43",,,,,,"8.832,07",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,"292.729,90",,,,,,,"202.315,02",,,,,,,"495.044,92",,,,,,"4.509.214,42",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,"553,88",,,,,,,-,,,,,,,"553,88",,,,,,"6.308,62",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,"675.115,13",,,,,,,"20.637,28",,,,,,,"695.752,41",,,,,,"5.232.283,08",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,"858,52",,,,,,,-,,,,,,,"858,52",,,,,,"9.778,37",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,"913,90",,,,,,,-,,,,,,,"913,90",,,,,,"10.409,24",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,"747,74",,,,,,,-,,,,,,,"747,74",,,,,,"8.516,64",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,"2.354.254,32",,,,,,,"518.077,92",,,,,,,"2.872.332,24",,,,,,"27.279.220,43",,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,58",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
COARI-AM,,,,,,,,AM,,"1.996.647,13",,,,,,,"1.915.931,17",,,,,,,"3.912.578,30",,,,,,"32.642.396,86",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,58",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,,,"2.515,33",,,,,,,"2.515,33",,,,,,"20.171,78",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,"464.254,44",,,,,,,"75.186,14",,,,,,,"539.440,58",,,,,,"7.929.635,03",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"2.460.901,57",,,,,,,"2.065.191,97",,,,,,,"4.526.093,54",,,,,,"41.199.991,51",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,,,"6.274,15",,,,,,,"6.274,15",,,,,,"54.084,00",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,,,"18.822,45",,,,,,,"18.822,45",,,,,,"162.252,00",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"264.963,20",,,,,,,"144.244,58",,,,,,,"409.207,78",,,,,,"3.371.225,60",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
APORA-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,"247.766,22",,,,,,,"125.025,93",,,,,,,"372.792,15",,,,,,"2.982.264,13",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,"1.328,79",,,,,,,-,,,,,,,"1.328,79",,,,,,"14.303,36",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"1.604,41",,,,,,,"325,04",,,,,,,"1.929,45",,,,,,"20.775,86",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,"31.200,77",,,,,,,"318.068,61",,,,,,,"349.269,38",,,,,,"3.861.953,34",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.162,69",,,,,,,-,,,,,,,"1.162,69",,,,,,"12.515,43",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"2.138,14",,,,,,,"200,40",,,,,,,"2.338,54",,,,,,"27.774,74",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"190.917,70",,,,,,,"216.316,40",,,,,,,"407.234,10",,,,,,"3.496.830,80",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.204,22",,,,,,,-,,,,,,,"1.204,22",,,,,,"12.962,41",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.635,75",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"121.062,61",,,,,,,"37.368,59",,,,,,,"158.431,20",,,,,,"1.358.004,57",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
CATU-BA,,,,,,,,BA,,"160.820,71",,,,,,,"71.054,68",,,,,,,"231.875,39",,,,,,"2.179.115,51",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.162,69",,,,,,,-,,,,,,,"1.162,69",,,,,,"12.515,43",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"1.370,32",,,,,,,-,,,,,,,"1.370,32",,,,,,"14.750,34",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,"2.245,20",,,,,,,"751,78",,,,,,,"2.996,98",,,,,,"29.540,35",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"1.328,79",,,,,,,-,,,,,,,"1.328,79",,,,,,"14.303,36",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"1.328,79",,,,,,,-,,,,,,,"1.328,79",,,,,,"14.303,36",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"224.092,22",,,,,,,"158.104,07",,,,,,,"382.196,29",,,,,,"3.008.544,80",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"1.098.266,85",,,,,,,"326.329,11",,,,,,,"1.424.595,96",,,,,,"11.972.797,96",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"1.370,32",,,,,,,-,,,,,,,"1.370,32",,,,,,"14.750,34",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"1.494,89",,,,,,,-,,,,,,,"1.494,89",,,,,,"16.091,29",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"1.660,99",,,,,,,-,,,,,,,"1.660,99",,,,,,"17.879,21",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"872,02",,,,,,,-,,,,,,,"872,02",,,,,,"9.386,56",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.162,69",,,,,,,-,,,,,,,"1.162,69",,,,,,"12.515,43",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.038,12",,,,,,,-,,,,,,,"1.038,12",,,,,,"11.174,48",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
IACU-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,"955,07",,,,,,,-,,,,,,,"955,07",,,,,,"10.280,53",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"1.660,99",,,,,,,-,,,,,,,"1.660,99",,,,,,"17.879,21",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"2.395,31",,,,,,,"607,45",,,,,,,"3.002,76",,,,,,"25.245,90",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,"1.287,27",,,,,,,-,,,,,,,"1.287,27",,,,,,"13.856,40",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,"1.370,32",,,,,,,-,,,,,,,"1.370,32",,,,,,"14.750,34",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"1.370,32",,,,,,,-,,,,,,,"1.370,32",,,,,,"14.750,34",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"1.660,99",,,,,,,-,,,,,,,"1.660,99",,,,,,"17.879,21",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.121,17",,,,,,,-,,,,,,,"1.121,17",,,,,,"12.068,45",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,"913,54",,,,,,,-,,,,,,,"913,54",,,,,,"9.833,54",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,"996,59",,,,,,,-,,,,,,,"996,59",,,,,,"10.727,51",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,"830,49",,,,,,,-,,,,,,,"830,49",,,,,,"8.939,56",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,"1.079,64",,,,,,,-,,,,,,,"1.079,64",,,,,,"11.621,46",,,,,,,,,,
