MESSIAS-AL,,,,,,,,AL,,,,"443,69",,,,,,,-,,,,,,"443,69",,,,,,"965,86",,,,,,,,,,,,
MURICI-AL,,,,,,,,AL,,,,"520,86",,,,,,,-,,,,,,"520,86",,,,,,"1.133,84",,,,,,,,,,,,
NOVO LINO-AL,,,,,,,,AL,,,,"424,40",,,,,,,-,,,,,,"424,40",,,,,,"923,87",,,,,,,,,,,,
PARIPUEIRA-AL,,,,,,,,AL,,,,"405,11",,,,,,,"3.820,34",,,,,,"4.225,45",,,,,,"10.458,44",,,,,,,,,,,,
PASSO DE CAMARAGIBE-AL,,,,,,,,AL,,,,"443,69",,,,,,,-,,,,,,"443,69",,,,,,"965,86",,,,,,,,,,,,
PENEDO-AL,,,,,,,,AL,,,,"318.270,57",,,,,,,"0,58",,,,,,"318.271,15",,,,,,"654.403,03",,,,,,,,,,,,
PIACABUCU-AL,,,,,,,,AL,,,,"462,99",,,,,,,-,,,,,,"462,99",,,,,,"1.007,86",,,,,,,,,,,,
PILAR-AL,,,,,,,,AL,,,,"142.898,99",,,,,,,"79.575,43",,,,,,"222.474,42",,,,,,"494.754,90",,,,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,,,"385,82",,,,,,,-,,,,,,"385,82",,,,,,"839,88",,,,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,,,"520,86",,,,,,,-,,,,,,"520,86",,,,,,"1.133,84",,,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,,,"385,82",,,,,,,-,,,,,,"385,82",,,,,,"839,88",,,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,,"482,28",,,,,,,-,,,,,,"482,28",,,,,,"1.049,86",,,,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,,"318.958,72",,,,,,,"576,42",,,,,,"319.535,14",,,,,,"657.549,88",,,,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,,"1.148.899,09",,,,,,,"512,27",,,,,,"1.149.411,36",,,,,,"2.756.971,82",,,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,,"42.715,22",,,,,,,"157,27",,,,,,"42.872,49",,,,,,"91.298,01",,,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,,"405,11",,,,,,,-,,,,,,"405,11",,,,,,"881,87",,,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,,"501,57",,,,,,,-,,,,,,"501,57",,,,,,"1.091,85",,,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,,"559,44",,,,,,,-,,,,,,"559,44",,,,,,"1.217,83",,,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,,"467.592,22",,,,,,,"118.451,74",,,,,,"586.043,96",,,,,,"1.256.807,21",,,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,,"385,82",,,,,,,-,,,,,,"385,82",,,,,,"839,88",,,,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,,"10.231,17",,,,,,,"6.312,92",,,,,,"16.544,09",,,,,,"36.268,20",,,,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,,"598,03",,,,,,,-,,,,,,"598,03",,,,,,"1.301,83",,,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,,"636,61",,,,,,,-,,,,,,"636,61",,,,,,"1.385,81",,,,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,,"520,86",,,,,,,-,,,,,,"520,86",,,,,,"1.133,84",,,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"4.768.951,65",,,,,,,"315.283,20",,,,,,"5.084.234,85",,,,,,"11.419.306,56",,,,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,,"42.311,64",,,,,,,"1.985,86",,,,,,"44.297,50",,,,,,"94.197,74",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,AM,,,,"42.311,64",,,,,,,"2.113,63",,,,,,"44.425,27",,,,,,"94.475,57",,,,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
BERURI-AM,,,,,,,,AM,,,,-,,,,,,,"1.800,41",,,,,,"1.800,41",,,,,,"3.948,93",,,,,,,,,,,,
CAAPIRANGA-AM,,,,,,,,AM,,,,"42.311,64",,,,,,,"185,91",,,,,,"42.497,55",,,,,,"90.247,06",,,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,,-,,,,,,,"1.800,41",,,,,,"1.800,41",,,,,,"3.948,93",,,,,,,,,,,,
COARI-AM,,,,,,,,AM,,,,"2.015.075,26",,,,,,,"1.867.179,08",,,,,,"3.882.254,34",,,,,,"8.737.944,12",,,,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,,"42.113,19",,,,,,,"2.247,11",,,,,,"44.360,30",,,,,,"94.378,78",,,,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,,-,,,,,,,"1.800,41",,,,,,"1.800,41",,,,,,"3.948,93",,,,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,,-,,,,,,,"1.800,41",,,,,,"1.800,41",,,,,,"3.948,93",,,,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,,"317.633,96",,,,,,,"184.141,84",,,,,,"501.775,80",,,,,,"1.072.209,56",,,,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
SILVES-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
TEFE-AM,,,,,,,,AM,,,,"171.150,84",,,,,,,"68.528,51",,,,,,"239.679,35",,,,,,"487.188,09",,,,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"2.672.908,17",,,,,,,"2.195.478,02",,,,,,"4.868.386,19",,,,,,"10.820.692,52",,,,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,,-,,,,,,,"6.877,16",,,,,,"6.877,16",,,,,,"14.917,32",,,,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,,,"20.631,48",,,,,,"20.631,48",,,,,,"44.751,96",,,,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,,"302.944,01",,,,,,,"197.316,73",,,,,,"500.260,74",,,,,,"1.062.860,16",,,,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
APORA-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,,"376.957,84",,,,,,,"222.516,36",,,,,,"599.474,20",,,,,,"1.305.474,44",,,,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,,"1.930,27",,,,,,,-,,,,,,"1.930,27",,,,,,"3.911,39",,,,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,,"2.630,41",,,,,,,"572,74",,,,,,"3.203,15",,,,,,"7.030,43",,,,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,,"1.327,06",,,,,,,-,,,,,,"1.327,06",,,,,,"2.689,08",,,,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,,"1.508,02",,,,,,,-,,,,,,"1.508,02",,,,,,"3.055,77",,,,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,,"1.327,06",,,,,,,-,,,,,,"1.327,06",,,,,,"2.689,08",,,,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,,"41.676,40",,,,,,,"480.172,40",,,,,,"521.848,80",,,,,,"1.056.453,13",,,,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,,"1.688,99",,,,,,,-,,,,,,"1.688,99",,,,,,"3.422,47",,,,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,,"320.794,80",,,,,,,"155.148,72",,,,,,"475.943,52",,,,,,"981.630,74",,,,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,,"469.586,06",,,,,,,"356.208,74",,,,,,"825.794,80",,,,,,"1.761.199,92",,,,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,,"87.484,75",,,,,,,"28.693,36",,,,,,"116.178,11",,,,,,"242.432,93",,,,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
CATU-BA,,,,,,,,BA,,,,"219.469,10",,,,,,,"106.630,44",,,,,,"326.099,54",,,,,,"698.493,34",,,,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,,"1.749,31",,,,,,,-,,,,,,"1.749,31",,,,,,"3.544,70",,,,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,,"1.990,59",,,,,,,-,,,,,,"1.990,59",,,,,,"4.033,62",,,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,,"1.688,99",,,,,,,-,,,,,,"1.688,99",,,,,,"3.422,47",,,,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,,"3.082,14",,,,,,,"976,39",,,,,,"4.058,53",,,,,,"8.525,27",,,,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,,"1.990,59",,,,,,,-,,,,,,"1.990,59",,,,,,"4.033,62",,,,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,,"1.327,06",,,,,,,-,,,,,,"1.327,06",,,,,,"2.689,08",,,,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,,"2.050,92",,,,,,,-,,,,,,"2.050,92",,,,,,"4.155,86",,,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,,"243.886,09",,,,,,,"173.477,75",,,,,,"417.363,84",,,,,,"900.879,38",,,,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,,"387.543,81",,,,,,,"292.550,86",,,,,,"680.094,67",,,,,,"1.537.040,58",,,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,,"1.990,59",,,,,,,-,,,,,,"1.990,59",,,,,,"4.033,62",,,,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,,"277.832,13",,,,,,,"6.232,90",,,,,,"284.065,03",,,,,,"580.504,19",,,,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,,"1.447,70",,,,,,,-,,,,,,"1.447,70",,,,,,"2.933,54",,,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,,"2.412,84",,,,,,,-,,,,,,"2.412,84",,,,,,"4.889,25",,,,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,,"1.266,74",,,,,,,-,,,,,,"1.266,74",,,,,,"2.566,85",,,,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,,"1.688,99",,,,,,,-,,,,,,"1.688,99",,,,,,"3.422,47",,,,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,,"1.508,02",,,,,,,-,,,,,,"1.508,02",,,,,,"3.055,77",,,,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,,"1.327,06",,,,,,,-,,,,,,"1.327,06",,,,,,"2.689,08",,,,,,,,,,,,
IACU-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,,"1.568,35",,,,,,,-,,,,,,"1.568,35",,,,,,"3.178,01",,,,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,,"1.508,02",,,,,,,-,,,,,,"1.508,02",,,,,,"3.055,77",,,,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,,"1.206,42",,,,,,,-,,,,,,"1.206,42",,,,,,"2.444,62",,,,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,,"1.327,06",,,,,,,-,,,,,,"1.327,06",,,,,,"2.689,08",,,,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,,"1.628,67",,,,,,,-,,,,,,"1.628,67",,,,,,"3.300,24",,,,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,,"2.412,84",,,,,,,-,,,,,,"2.412,84",,,,,,"4.889,25",,,,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,,"2.525,93",,,,,,,"365,31",,,,,,"2.891,24",,,,,,"6.268,55",,,,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,,"1.387,38",,,,,,,-,,,,,,"1.387,38",,,,,,"2.811,31",,,,,,,,,,,,
