IBATEGUARA,,,AL,,,,"540,93",,,,,-,,,,,,"540,93",,,,,"540,93",,,,,,,,,,,
IGREJA NOVA,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
JACUIPE,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
JAPARATINGA,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
JEQUIA DA PRAIA,,,AL,,,,"3.250,38",,,,,"1.147,84",,,,,,"4.398,22",,,,,"4.398,22",,,,,,,,,,,
JOAQUIM GOMES,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
JUNDIA,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
JUNQUEIRO,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
MACEIO,,,AL,,,,"61.168,41",,,,,"10.089,85",,,,,,"71.258,26",,,,,"71.258,26",,,,,,,,,,,
MARAGOGI,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
MARECHAL DEODORO,,,AL,,,,"106.779,10",,,,,"76.969,35",,,,,,"183.748,45",,,,,"183.748,45",,,,,,,,,,,
MATRIZ DE CAMARAGIBE,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
MESSIAS,,,AL,,,,"493,90",,,,,-,,,,,,"493,90",,,,,"493,90",,,,,,,,,,,
MURICI,,,AL,,,,"635,01",,,,,-,,,,,,"635,01",,,,,"635,01",,,,,,,,,,,
NOVO LINO,,,AL,,,,"493,90",,,,,-,,,,,,"493,90",,,,,"493,90",,,,,,,,,,,
PARIPUEIRA,,,AL,,,,"470,38",,,,,"5.177,51",,,,,,"5.647,89",,,,,"5.647,89",,,,,,,,,,,
PASSO DE CAMARAGIBE,,,AL,,,,"517,41",,,,,-,,,,,,"517,41",,,,,"517,41",,,,,,,,,,,
PENEDO,,,AL,,,,"776,12",,,,,-,,,,,,"776,12",,,,,"776,12",,,,,,,,,,,
PIACABUCU,,,AL,,,,"564,45",,,,,-,,,,,,"564,45",,,,,"564,45",,,,,,,,,,,
PILAR,,,AL,,,,"101.152,19",,,,,"64.818,41",,,,,,"165.970,60",,,,,"165.970,60",,,,,,,,,,,
PINDOBA,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
PORTO CALVO,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
PORTO DE PEDRAS,,,AL,,,,"493,90",,,,,-,,,,,,"493,90",,,,,"493,90",,,,,,,,,,,
PORTO REAL DO COLEGIO,,,AL,,,,"587,97",,,,,-,,,,,,"587,97",,,,,"587,97",,,,,,,,,,,
RIO LARGO,,,AL,,,,"4.902,81",,,,,"2.661,71",,,,,,"7.564,52",,,,,"7.564,52",,,,,,,,,,,
ROTEIRO,,,AL,,,,"673,13",,,,,"130,77",,,,,,"803,90",,,,,"803,90",,,,,,,,,,,
SANTA LUZIA DO NORTE,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
SANTANA DO MUNDAU,,,AL,,,,"493,90",,,,,-,,,,,,"493,90",,,,,"493,90",,,,,,,,,,,
SAO JOSE DA LAJE,,,AL,,,,"611,49",,,,,-,,,,,,"611,49",,,,,"611,49",,,,,,,,,,,
SAO LUIS DO QUITUNDE,,,AL,,,,"658,53",,,,,-,,,,,,"658,53",,,,,"658,53",,,,,,,,,,,
SAO MIGUEL DOS CAMPOS,,,AL,,,,"171.614,68",,,,,"92.354,25",,,,,,"263.968,93",,,,,"263.968,93",,,,,,,,,,,
SAO MIGUEL DOS MILAGRES,,,AL,,,,"470,38",,,,,-,,,,,,"470,38",,,,,"470,38",,,,,,,,,,,
SATUBA,,,AL,,,,"45.397,37",,,,,"28.947,57",,,,,,"74.344,94",,,,,"74.344,94",,,,,,,,,,,
TEOTONIO VILELA,,,AL,,,,"705,57",,,,,-,,,,,,"705,57",,,,,"705,57",,,,,,,,,,,
UNIAO DOS PALMARES,,,AL,,,,"776,12",,,,,-,,,,,,"776,12",,,,,"776,12",,,,,,,,,,,
VICOSA,,,AL,,,,"635,01",,,,,-,,,,,,"635,01",,,,,"635,01",,,,,,,,,,,
TOTAL ALAGOAS,,,,,,,"1.225.447,34",,,,,"347.645,35",,,,,,"1.573.092,69",,,,,"1.573.092,69",,,,,,,,,,,
ANAMA,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
AUTAZES,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
BERURI,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
CAREIRO DA VARZEA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
CAREIRO,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
COARI,,,AM,,,,"1.287.971,61",,,,,"1.197.886,74",,,,,,"2.485.858,35",,,,,"2.485.858,35",,,,,,,,,,,
CODAJAS,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
IRANDUBA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
ITACOATIARA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
ITAPIRANGA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
MANACAPURU,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
MANAQUIRI,,,AM,,,,-,,,,,"1.533,49",,,,,,"1.533,49",,,,,"1.533,49",,,,,,,,,,,
MANAUS,,,AM,,,,"716.573,83",,,,,"50.829,67",,,,,,"767.403,50",,,,,"767.403,50",,,,,,,,,,,
PARINTINS,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
SILVES,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
URUCARA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
URUCURITUBA,,,AM,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
TOTAL AMAZONAS,,,,,,,"2.004.545,44",,,,,"1.296.200,36",,,,,,"3.300.745,80",,,,,"3.300.745,80",,,,,,,,,,,
LARANJAL DO JARI,,,AP,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
MACAPA,,,AP,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
MAZAGAO,,,AP,,,,-,,,,,"4.083,28",,,,,,"4.083,28",,,,,"4.083,28",,,,,,,,,,,
TOTAL AMAPA,,,,,,,-,,,,,"12.249,84",,,,,,"12.249,84",,,,,"12.249,84",,,,,,,,,,,
ACAJUTIBA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
ADUSTINA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
AGUA FRIA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
AIQUARA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ALAGOINHAS,,,BA,,,,"216.901,04",,,,,"115.135,90",,,,,,"332.036,94",,,,,"332.036,94",,,,,,,,,,,
AMARGOSA,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
AMELIA RODRIGUES,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
ANAGE,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
ANGUERA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ANTAS,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
ANTONIO CARDOSO,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
APORA,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
APUAREMA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ARACAS,,,BA,,,,"172.966,18",,,,,"76.907,29",,,,,,"249.873,47",,,,,"249.873,47",,,,,,,,,,,
ARACI,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
ARAMARI,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ARATUIPE,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
BAIXA GRANDE,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
BANZAE,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
BARRA DO CHOCA,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
BARROCAS,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
BELO CAMPO,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
BIRITINGA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
BOA NOVA,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
BOA VISTA DO TUPIM,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
BOM JESUS DA SERRA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
BREJOES,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
CAATIBA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
CABACEIRAS DO PARAGUACU,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
CACHOEIRA,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
CAEM,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
CAETANOS,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
CAMACARI,,,BA,,,,"258,67",,,,,"49,40",,,,,,"308,07",,,,,"308,07",,,,,,,,,,,
CANDEAL,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
CANDEIAS,,,BA,,,,"174.505,48",,,,,"117.165,47",,,,,,"291.670,95",,,,,"291.670,95",,,,,,,,,,,
CANDIDO SALES,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
CANSANCAO,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANUDOS,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
CAPELA DO ALTO ALEGRE,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
CAPIM GROSSO,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
CARDEAL DA SILVA,,,BA,,,,"85.022,08",,,,,"19.196,03",,,,,,"104.218,11",,,,,"104.218,11",,,,,,,,,,,
CASTRO ALVES,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
CATU,,,BA,,,,"165.761,69",,,,,"88.613,11",,,,,,"254.374,80",,,,,"254.374,80",,,,,,,,,,,
CICERO DANTAS,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
CIPO,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
CONCEICAO DA FEIRA,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
CONCEICAO DO ALMEIDA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
CONCEICAO DO COITE,,,BA,,,,"116,35",,,,,-,,,,,,"116,35",,,,,"116,35",,,,,,,,,,,
CONCEICAO DO JACUIPE,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
CONDE,,,BA,,,,"578,79",,,,,"314,19",,,,,,"892,98",,,,,"892,98",,,,,,,,,,,
CORACAO DE MARIA,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
CORONEL JOAO SA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
CRAVOLANDIA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
CRISOPOLIS,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
CRUZ DAS ALMAS,,,BA,,,,"112,83",,,,,-,,,,,,"112,83",,,,,"112,83",,,,,,,,,,,
DARIO MEIRA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
DIAS D'AVILA,,,BA,,,,"880,87",,,,,"324,06",,,,,,"1.204,93",,,,,"1.204,93",,,,,,,,,,,
DOM MACEDO COSTA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ELISIO MEDRADO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ENCRUZILHADA,,,BA,,,,"102,25",,,,,-,,,,,,"102,25",,,,,"102,25",,,,,,,,,,,
ENTRE RIOS,,,BA,,,,"165.552,30",,,,,"102.135,43",,,,,,"267.687,73",,,,,"267.687,73",,,,,,,,,,,
ESPLANADA,,,BA,,,,"274.317,23",,,,,"163.674,17",,,,,,"437.991,40",,,,,"437.991,40",,,,,,,,,,,
EUCLIDES DA CUNHA,,,BA,,,,"112,83",,,,,-,,,,,,"112,83",,,,,"112,83",,,,,,,,,,,
FATIMA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
FEIRA DE SANTANA,,,BA,,,,"141,04",,,,,-,,,,,,"141,04",,,,,"141,04",,,,,,,,,,,
GAVIAO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
GLORIA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
GOVERNADOR MANGABEIRA,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
HELIOPOLIS,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
IACU,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
IBIQUERA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ICHU,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
INHAMBUPE,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
IPECAETA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
IPIRA,,,BA,,,,"116,35",,,,,-,,,,,,"116,35",,,,,"116,35",,,,,,,,,,,
IRAJUBA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
IRARA,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
ITABERABA,,,BA,,,,"116,35",,,,,-,,,,,,"116,35",,,,,"116,35",,,,,,,,,,,
ITAGI,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
ITAMBE,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
ITANAGRA,,,BA,,,,"71.150,91",,,,,"12.368,84",,,,,,"83.519,75",,,,,"83.519,75",,,,,,,,,,,
ITAPARICA,,,BA,,,,"2.441,49",,,,,"21.526,69",,,,,,"23.968,18",,,,,"23.968,18",,,,,,,,,,,
ITAPETINGA,,,BA,,,,"116,35",,,,,-,,,,,,"116,35",,,,,"116,35",,,,,,,,,,,
ITAPICURU,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
ITAQUARA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
ITARANTIM,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
ITATIM,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
ITIRUCU,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
ITIUBA,,,BA,,,,"102,25",,,,,-,,,,,,"102,25",,,,,"102,25",,,,,,,,,,,
JACOBINA,,,BA,,,,"123,41",,,,,-,,,,,,"123,41",,,,,"123,41",,,,,,,,,,,
JAGUAQUARA,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
JAGUARIPE,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
JANDAIRA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
JEQUIE,,,BA,,,,"141,04",,,,,-,,,,,,"141,04",,,,,"141,04",,,,,,,,,,,
JEREMOABO,,,BA,,,,"102,25",,,,,-,,,,,,"102,25",,,,,"102,25",,,,,,,,,,,
JIQUIRICA,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JITAUNA,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
LAFAIETE COUTINHO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
LAJE,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
LAJEDINHO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
LAJEDO DO TABOCAL,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
LAMARAO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
LAURO DE FREITAS,,,BA,,,,"133,98",,,,,-,,,,,,"133,98",,,,,"133,98",,,,,,,,,,,
MACAJUBA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
MACARANI,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
MADRE DE DEUS,,,BA,,,,"718.722,34",,,,,"89.447,41",,,,,,"808.169,75",,,,,"808.169,75",,,,,,,,,,,
MAIQUINIQUE,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
MAIRI,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
MANOEL VITORINO,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
MARACAS,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
MARAGOGIPE,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
MARCIONILIO SOUZA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
MATA DE SAO JOAO,,,BA,,,,"132.608,41",,,,,"56.286,40",,,,,,"188.894,81",,,,,"188.894,81",,,,,,,,,,,
MIGUEL CALMON,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
MILAGRES,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
MIRANTE,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
MONTE SANTO,,,BA,,,,"112,83",,,,,-,,,,,,"112,83",,,,,"112,83",,,,,,,,,,,
MUNDO NOVO,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
MUNIZ FERREIRA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
MURITIBA,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
MUTUIPE,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
NAZARE,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
NORDESTINA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
NOVA CANAA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
NOVA FATIMA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
NOVA ITARANA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
NOVA SOURE,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
NOVO TRIUNFO,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
OLINDINA,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
OURICANGAS,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
OUROLANDIA,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
PARIPIRANGA,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
PAULO AFONSO,,,BA,,,,"130,46",,,,,-,,,,,,"130,46",,,,,"130,46",,,,,,,,,,,
PE DE SERRA,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
PEDRAO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
PEDRO ALEXANDRE,,,BA,,,,"84,62",,,,,-,,,,,,"84,62",,,,,"84,62",,,,,,,,,,,
PINTADAS,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
PIRITIBA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,,"88,15",,,,,,,,,,,
PLANALTINO,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
PLANALTO,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
POCOES,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
POJUCA,,,BA,,,,"569.224,64",,,,,"529.957,75",,,,,,"1.099.182,39",,,,,"1.099.182,39",,,,,,,,,,,
QUEIMADAS,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
QUIJINGUE,,,BA,,,,"95,20",,,,,-,,,,,,"95,20",,,,,"95,20",,,,,,,,,,,
QUIXABEIRA,,,BA,,,,"70,52",,,,,-,,,,,,"70,52",,,,,"70,52",,,,,,,,,,,
RAFAEL JAMBEIRO,,,BA,,,,"91,67",,,,,-,,,,,,"91,67",,,,,"91,67",,,,,,,,,,,
RETIROLANDIA,,,BA,,,,"74,04",,,,,-,,,,,,"74,04",,,,,"74,04",,,,,,,,,,,
RIACHAO DO JACUIPE,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
RIBEIRA DO AMPARO,,,BA,,,,"77,57",,,,,-,,,,,,"77,57",,,,,"77,57",,,,,,,,,,,
RIBEIRA DO POMBAL,,,BA,,,,"109,30",,,,,-,,,,,,"109,30",,,,,"109,30",,,,,,,,,,,
RIBEIRAO DO LARGO,,,BA,,,,"81,09",,,,,-,,,,,,"81,09",,,,,"81,09",,,,,,,,,,,
RIO REAL,,,BA,,,,"102,25",,,,,-,,,,,,"102,25",,,,,"102,25",,,,,,,,,,,
RUY BARBOSA,,,BA,,,,"98,72",,,,,-,,,,,,"98,72",,,,,"98,72",,,,,,,,,,,
