COARI,,,,AM,,,,"1.326.396,04",,,,,,,"1.225.315,32",,,,,,,,"2.551.711,36",,,,,,,,"10.374.957,07",,,,,,,,
CODAJAS,,,,AM,,,,-,,,,,,,"1.580,82",,,,,,,,"1.580,82",,,,,,,,"6.974,41",,,,,,,,
IRANDUBA,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
ITACOATIARA,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
ITAPIRANGA,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
MANACAPURU,,,,AM,,,,-,,,,,,,"1.580,82",,,,,,,,"1.580,82",,,,,,,,"6.974,41",,,,,,,,
MANAQUIRI,,,,AM,,,,-,,,,,,,"1.580,82",,,,,,,,"1.580,82",,,,,,,,"6.974,41",,,,,,,,
MANAUS,,,,AM,,,,"57.111,62",,,,,,,"41.515,01",,,,,,,,"98.626,63",,,,,,,,"2.578.267,27",,,,,,,,
PARINTINS,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
SILVES,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
URUCARA,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
URUCURITUBA,,,,AM,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
TOTAL AMAZONAS,,,,,,,,"1.383.507,66",,,,,,,"1.310.713,40",,,,,,,,"2.694.221,06",,,,,,,,"13.159.817,10",,,,,,,,
LARANJAL DO JARI,,,,AP,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
MACAPA,,,,AP,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
MAZAGAO,,,,AP,,,,-,,,,,,,"3.646,37",,,,,,,,"3.646,37",,,,,,,,"17.530,21",,,,,,,,
TOTAL AMAPA,,,,,,,,-,,,,,,,"10.939,11",,,,,,,,"10.939,11",,,,,,,,"52.590,63",,,,,,,,
ACAJUTIBA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
ADUSTINA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
AGUA FRIA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
AIQUARA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ALAGOINHAS,,,,BA,,,,"193.313,53",,,,,,,"97.846,21",,,,,,,,"291.159,74",,,,,,,,"1.309.594,13",,,,,,,,
AMARGOSA,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
AMELIA RODRIGUES,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
ANAGE,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"429,48",,,,,,,,
ANGUERA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ANTAS,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
ANTONIO CARDOSO,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
APORA,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"339,62",,,,,,,,
APUAREMA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ARACAS,,,,BA,,,,"169.790,85",,,,,,,"75.483,98",,,,,,,,"245.274,83",,,,,,,,"1.035.100,27",,,,,,,,
ARACI,,,,BA,,,,"95,08",,,,,,,-,,,,,,,,"95,08",,,,,,,,"438,69",,,,,,,,
ARAMARI,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ARATUIPE,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
BAIXA GRANDE,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
BANZAE,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
BARRA DO CHOCA,,,,BA,,,,"95,08",,,,,,,-,,,,,,,,"95,08",,,,,,,,"438,69",,,,,,,,
BARROCAS,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
BELO CAMPO,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"339,62",,,,,,,,
BIRITINGA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
BOA NOVA,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
BOA VISTA DO TUPIM,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
BOM JESUS DA SERRA,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
BREJOES,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
CAATIBA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
CABACEIRAS DO PARAGUACU,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
CACHOEIRA,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
CAEM,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
CAETANOS,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
CAMACARI,,,,BA,,,,"122,68",,,,,,,-,,,,,,,,"122,68",,,,,,,,"2.367,65",,,,,,,,
CANDEAL,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
CANDEIAS,,,,BA,,,,"168.957,39",,,,,,,"174.729,03",,,,,,,,"343.686,42",,,,,,,,"1.475.360,78",,,,,,,,
CANDIDO SALES,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANSANCAO,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
CANUDOS,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
CAPELA DO ALTO ALEGRE,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
CAPIM GROSSO,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
CARDEAL DA SILVA,,,,BA,,,,"29.155,33",,,,,,,"18.758,42",,,,,,,,"47.913,75",,,,,,,,"314.257,49",,,,,,,,
CASTRO ALVES,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
CATU,,,,BA,,,,"146.840,36",,,,,,,"73.297,63",,,,,,,,"220.137,99",,,,,,,,"1.015.081,52",,,,,,,,
CICERO DANTAS,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
CIPO,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
CONCEICAO DA FEIRA,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"339,62",,,,,,,,
CONCEICAO DO ALMEIDA,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
CONCEICAO DO COITE,,,,BA,,,,"101,21",,,,,,,-,,,,,,,,"101,21",,,,,,,,"466,99",,,,,,,,
CONCEICAO DO JACUIPE,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
CONDE,,,,BA,,,,"616,64",,,,,,,"346,30",,,,,,,,"962,94",,,,,,,,"4.062,27",,,,,,,,
CORACAO DE MARIA,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
CORONEL JOAO SA,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
CRAVOLANDIA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
CRISOPOLIS,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
CRUZ DAS ALMAS,,,,BA,,,,"98,14",,,,,,,-,,,,,,,,"98,14",,,,,,,,"452,83",,,,,,,,
DARIO MEIRA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
DIAS D'AVILA,,,,BA,,,,"1.094,65",,,,,,,"419,82",,,,,,,,"1.514,47",,,,,,,,"5.834,54",,,,,,,,
DOM MACEDO COSTA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ELISIO MEDRADO,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ENCRUZILHADA,,,,BA,,,,"88,94",,,,,,,-,,,,,,,,"88,94",,,,,,,,"410,38",,,,,,,,
ENTRE RIOS,,,,BA,,,,"156.129,85",,,,,,,"93.255,60",,,,,,,,"249.385,45",,,,,,,,"1.073.331,82",,,,,,,,
ESPLANADA,,,,BA,,,,"277.414,50",,,,,,,"164.639,89",,,,,,,,"442.054,39",,,,,,,,"1.864.605,79",,,,,,,,
EUCLIDES DA CUNHA,,,,BA,,,,"98,14",,,,,,,-,,,,,,,,"98,14",,,,,,,,"452,83",,,,,,,,
FATIMA,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
FEIRA DE SANTANA,,,,BA,,,,"122,68",,,,,,,-,,,,,,,,"122,68",,,,,,,,"566,05",,,,,,,,
GAVIAO,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
GLORIA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
GOVERNADOR MANGABEIRA,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"339,62",,,,,,,,
HELIOPOLIS,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
IACU,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
IBIQUERA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ICHU,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
INHAMBUPE,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
IPECAETA,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
IPIRA,,,,BA,,,,"101,21",,,,,,,-,,,,,,,,"101,21",,,,,,,,"466,99",,,,,,,,
IRAJUBA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
IRARA,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
ITABERABA,,,,BA,,,,"101,21",,,,,,,-,,,,,,,,"101,21",,,,,,,,"466,99",,,,,,,,
ITAGI,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
ITAMBE,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
ITANAGRA,,,,BA,,,,"70.832,50",,,,,,,"12.125,43",,,,,,,,"82.957,93",,,,,,,,"344.279,30",,,,,,,,
ITAPARICA,,,,BA,,,,"2.121,91",,,,,,,"82.722,50",,,,,,,,"84.844,41",,,,,,,,"369.335,83",,,,,,,,
ITAPETINGA,,,,BA,,,,"101,21",,,,,,,-,,,,,,,,"101,21",,,,,,,,"466,99",,,,,,,,
ITAPICURU,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
ITAQUARA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
ITARANTIM,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"328,54",,,,,,,,
ITATIM,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
ITIRUCU,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
ITIUBA,,,,BA,,,,"88,94",,,,,,,-,,,,,,,,"88,94",,,,,,,,"410,38",,,,,,,,
JACOBINA,,,,BA,,,,"107,34",,,,,,,-,,,,,,,,"107,34",,,,,,,,"495,29",,,,,,,,
JAGUAQUARA,,,,BA,,,,"95,08",,,,,,,-,,,,,,,,"95,08",,,,,,,,"438,69",,,,,,,,
JAGUARIPE,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
JANDAIRA,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
JEQUIE,,,,BA,,,,"122,68",,,,,,,-,,,,,,,,"122,68",,,,,,,,"566,05",,,,,,,,
JEREMOABO,,,,BA,,,,"88,94",,,,,,,-,,,,,,,,"88,94",,,,,,,,"410,38",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIQUIRICA,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
JITAUNA,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
LAFAIETE COUTINHO,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
LAJE,,,,BA,,,,"76,67",,,,,,,-,,,,,,,,"76,67",,,,,,,,"353,78",,,,,,,,
LAJEDINHO,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
LAJEDO DO TABOCAL,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
LAMARAO,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
LAURO DE FREITAS,,,,BA,,,,"116,54",,,,,,,-,,,,,,,,"116,54",,,,,,,,"537,73",,,,,,,,
MACAJUBA,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
MACARANI,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
MADRE DE DEUS,,,,BA,,,,"780.673,32",,,,,,,"376.631,75",,,,,,,,"1.157.305,07",,,,,,,,"4.731.563,23",,,,,,,,
MAIQUINIQUE,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
MAIRI,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
MANOEL VITORINO,,,,BA,,,,"73,61",,,,,,,-,,,,,,,,"73,61",,,,,,,,"339,62",,,,,,,,
MARACAS,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
MARAGOGIPE,,,,BA,,,,"95,08",,,,,,,-,,,,,,,,"95,08",,,,,,,,"438,69",,,,,,,,
MARCIONILIO SOUZA,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
MATA DE SAO JOAO,,,,BA,,,,"123.396,71",,,,,,,"50.290,61",,,,,,,,"173.687,32",,,,,,,,"762.556,75",,,,,,,,
MIGUEL CALMON,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
MILAGRES,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
MIRANTE,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
MONTE SANTO,,,,BA,,,,"98,14",,,,,,,-,,,,,,,,"98,14",,,,,,,,"452,83",,,,,,,,
MUNDO NOVO,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
MUNIZ FERREIRA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
MURITIBA,,,,BA,,,,"85,87",,,,,,,-,,,,,,,,"85,87",,,,,,,,"396,22",,,,,,,,
MUTUIPE,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
NAZARE,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
NORDESTINA,,,,BA,,,,"64,40",,,,,,,-,,,,,,,,"64,40",,,,,,,,"297,16",,,,,,,,
NOVA CANAA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
NOVA FATIMA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
NOVA ITARANA,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
NOVA SOURE,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
NOVO TRIUNFO,,,,BA,,,,"67,47",,,,,,,-,,,,,,,,"67,47",,,,,,,,"311,32",,,,,,,,
OLINDINA,,,,BA,,,,"79,74",,,,,,,-,,,,,,,,"79,74",,,,,,,,"367,92",,,,,,,,
OURICANGAS,,,,BA,,,,"61,34",,,,,,,-,,,,,,,,"61,34",,,,,,,,"283,02",,,,,,,,
OUROLANDIA,,,,BA,,,,"70,54",,,,,,,-,,,,,,,,"70,54",,,,,,,,"325,47",,,,,,,,
PARIPIRANGA,,,,BA,,,,"82,81",,,,,,,-,,,,,,,,"82,81",,,,,,,,"382,08",,,,,,,,
PAULO AFONSO,,,,BA,,,,"113,48",,,,,,,-,,,,,,,,"113,48",,,,,,,,"523,60",,,,,,,,
