SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,AL,,"289.195,78",,,,,,"177.874,28",,,,,,,"467.070,06",,,,,,"4.329.598,36",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,AL,,"573,19",,,,,,-,,,,,,,"573,19",,,,,,"3.073,53",,,,,,,,,,
SATUBA-AL,,,,,,,,,AL,,"28.791,28",,,,,,"18.570,37",,,,,,,"47.361,65",,,,,,"257.735,80",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,AL,,"888,45",,,,,,-,,,,,,,"888,45",,,,,,"4.764,01",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,AL,,"945,77",,,,,,-,,,,,,,"945,77",,,,,,"5.071,35",,,,,,,,,,
VICOSA-AL,,,,,,,,,AL,,"773,81",,,,,,-,,,,,,,"773,81",,,,,,"4.149,28",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"2.713.753,02",,,,,,"466.132,97",,,,,,,"3.179.885,99",,,,,,"27.030.156,59",,,,,,,,,,
ANAMA-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
AUTAZES-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
BERURI-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
CAREIRO-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
COARI-AM,,,,,,,,,AM,,"3.027.249,60",,,,,,"2.977.073,20",,,,,,,"6.004.322,80",,,,,,"55.632.683,09",,,,,,,,,,
CODAJAS-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
IRANDUBA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
MANACAPURU-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,,AM,,-,,,,,,"3.841,10",,,,,,,"3.841,10",,,,,,"33.534,52",,,,,,,,,,
MANAUS-AM,,,,,,,,,AM,,"1.877.241,44",,,,,,"122.127,63",,,,,,,"1.999.369,07",,,,,,"18.957.602,95",,,,,,,,,,
PARINTINS-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
SILVES-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
TEFE-AM,,,,,,,,,AM,,"141.321,09",,,,,,"43.851,52",,,,,,,"185.172,61",,,,,,"1.342.923,80",,,,,,,,,,
URUCARA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,,AM,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"5.045.812,13",,,,,,"3.259.574,38",,,,,,,"8.305.386,51",,,,,,"76.938.667,92",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,-,,,,,,"9.959,37",,,,,,,"9.959,37",,,,,,"85.635,16",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,"29.878,11",,,,,,,"29.878,11",,,,,,"256.905,48",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,"509.466,95",,,,,,"298.019,49",,,,,,,"807.486,44",,,,,,"7.479.057,02",,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
APORA-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,"447.627,13",,,,,,"249.690,84",,,,,,,"697.317,97",,,,,,"5.180.684,40",,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,"1.924,21",,,,,,-,,,,,,,"1.924,21",,,,,,"15.986,11",,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,"1.503,29",,,,,,-,,,,,,,"1.503,29",,,,,,"12.489,13",,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,"41.545,44",,,,,,"469.932,06",,,,,,,"511.477,50",,,,,,"4.265.989,53",,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,"1.683,68",,,,,,-,,,,,,,"1.683,68",,,,,,"13.987,83",,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,"2.630,78",,,,,,"94,72",,,,,,,"2.725,50",,,,,,"32.303,68",,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,"301.077,91",,,,,,"402.359,77",,,,,,,"703.437,68",,,,,,"6.200.474,70",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,"170.431,43",,,,,,"50.059,43",,,,,,,"220.490,86",,,,,,"2.183.451,19",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
CATU-BA,,,,,,,,,BA,,"340.260,36",,,,,,"191.726,53",,,,,,,"531.986,89",,,,,,"4.103.046,06",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,"1.743,81",,,,,,-,,,,,,,"1.743,81",,,,,,"14.487,41",,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,"1.984,34",,,,,,-,,,,,,,"1.984,34",,,,,,"16.485,67",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,"1.683,68",,,,,,-,,,,,,,"1.683,68",,,,,,"13.987,83",,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,"4.356,11",,,,,,"1.801,29",,,,,,,"6.157,40",,,,,,"77.182,97",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,"1.984,34",,,,,,-,,,,,,,"1.984,34",,,,,,"16.485,67",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,"2.044,47",,,,,,-,,,,,,,"2.044,47",,,,,,"16.985,22",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,"415.327,13",,,,,,"271.830,15",,,,,,,"687.157,28",,,,,,"6.628.728,32",,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,"728.194,58",,,,,,"489.858,76",,,,,,,"1.218.053,34",,,,,,"11.128.101,51",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,"1.984,34",,,,,,-,,,,,,,"1.984,34",,,,,,"16.485,67",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,"2.224,87",,,,,,-,,,,,,,"2.224,87",,,,,,"18.483,94",,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,"1.443,15",,,,,,-,,,,,,,"1.443,15",,,,,,"11.989,56",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,"2.405,26",,,,,,-,,,,,,,"2.405,26",,,,,,"19.982,65",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,"1.262,76",,,,,,-,,,,,,,"1.262,76",,,,,,"10.490,86",,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,"1.683,68",,,,,,-,,,,,,,"1.683,68",,,,,,"13.987,83",,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,"1.503,29",,,,,,-,,,,,,,"1.503,29",,,,,,"12.489,13",,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
IACU-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,"1.563,42",,,,,,-,,,,,,,"1.563,42",,,,,,"12.988,70",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,"1.503,29",,,,,,-,,,,,,,"1.503,29",,,,,,"12.489,13",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,"2.405,26",,,,,,-,,,,,,,"2.405,26",,,,,,"19.982,65",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,"2.482,15",,,,,,"345,89",,,,,,,"2.828,04",,,,,,"27.074,27",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,"1.864,08",,,,,,-,,,,,,,"1.864,08",,,,,,"15.486,53",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,"1.984,34",,,,,,-,,,,,,,"1.984,34",,,,,,"16.485,67",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,"1.202,63",,,,,,-,,,,,,,"1.202,63",,,,,,"9.991,30",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,"1.683,68",,,,,,-,,,,,,,"1.683,68",,,,,,"13.987,83",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,"1.984,34",,,,,,-,,,,,,,"1.984,34",,,,,,"16.485,67",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,"2.405,26",,,,,,-,,,,,,,"2.405,26",,,,,,"19.982,65",,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,"1.623,55",,,,,,-,,,,,,,"1.623,55",,,,,,"13.488,27",,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,"1.322,89",,,,,,-,,,,,,,"1.322,89",,,,,,"10.990,43",,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,"1.383,02",,,,,,-,,,,,,,"1.383,02",,,,,,"11.490,01",,,,,,,,,,
