PILAR-AL,,,,,,,,AL,,,"104.939,40",,,,,,"67.212,32",,,,,,,"172.151,72",,,,,,"1.163.765,79",,,,,,,,,,
PINDOBA-AL,,,,,,,,AL,,,"524,46",,,,,,-,,,,,,,"524,46",,,,,,"5.212,84",,,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,,"708,03",,,,,,-,,,,,,,"708,03",,,,,,"7.037,34",,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,,"550,69",,,,,,-,,,,,,,"550,69",,,,,,"5.473,48",,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,,"629,36",,,,,,-,,,,,,,"629,36",,,,,,"6.255,41",,,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,,"12.927,35",,,,,,"7.763,07",,,,,,,"20.690,42",,,,,,"174.870,93",,,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,,"1.601,94",,,,,,"694,97",,,,,,,"2.296,91",,,,,,"12.290,87",,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,,"524,46",,,,,,-,,,,,,,"524,46",,,,,,"100.683,75",,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,,"550,69",,,,,,-,,,,,,,"550,69",,,,,,"5.473,48",,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,,"681,80",,,,,,-,,,,,,,"681,80",,,,,,"6.776,68",,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,,"734,25",,,,,,-,,,,,,,"734,25",,,,,,"7.297,98",,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,,"263.573,19",,,,,,"178.196,61",,,,,,,"441.769,80",,,,,,"3.589.378,31",,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,,"524,46",,,,,,-,,,,,,,"524,46",,,,,,"5.212,84",,,,,,,,,,
SATUBA-AL,,,,,,,,AL,,,"607.319,43",,,,,,"11.759,42",,,,,,,"619.078,85",,,,,,"3.944.552,29",,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,,"812,92",,,,,,-,,,,,,,"812,92",,,,,,"8.079,91",,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,,"865,37",,,,,,-,,,,,,,"865,37",,,,,,"8.601,21",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICOSA-AL,,,,,,,,AL,,,"708,03",,,,,,-,,,,,,,"708,03",,,,,,"7.037,34",,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,"2.621.472,45",,,,,,"440.876,43",,,,,,,"3.062.348,88",,,,,,"21.410.858,35",,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
ANORI-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
BERURI-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.156,11",,,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
COARI-AM,,,,,,,,AM,,,"1.922.344,59",,,,,,"1.845.057,93",,,,,,,"3.767.402,52",,,,,,"24.998.783,82",,,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.156,11",,,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,,-,,,,,,"2.320,91",,,,,,,"2.320,91",,,,,,"15.250,53",,,,,,,,,,
MANAUS-AM,,,,,,,,AM,,,"885.915,76",,,,,,"94.693,36",,,,,,,"980.609,12",,,,,,"6.467.595,63",,,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
SILVES-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
URUCARA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,"2.808.260,35",,,,,,"2.019.886,86",,,,,,,"4.828.147,21",,,,,,"31.952.534,09",,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
MACAPA-AP,,,,,,,,AP,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,,-,,,,,,"7.098,80",,,,,,,"7.098,80",,,,,,"42.155,53",,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,-,,,,,,"21.296,40",,,,,,,"21.296,40",,,,,,"126.466,59",,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,,"246.053,58",,,,,,"133.780,49",,,,,,,"379.834,07",,,,,,"2.576.007,67",,,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
ANAGE-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
ANTAS-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
APORA-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
ARACAS-BA,,,,,,,,BA,,,"212.133,53",,,,,,"104.588,44",,,,,,,"316.721,97",,,,,,"2.258.264,44",,,,,,,,,,
ARACI-BA,,,,,,,,BA,,,"1.530,60",,,,,,-,,,,,,,"1.530,60",,,,,,"11.176,95",,,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,,"1.553,55",,,,,,"250,71",,,,,,,"1.804,26",,,,,,"16.914,16",,,,,,,,,,
ARATACA-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
BANZAE-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
CAEM-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
CAIRU-BA,,,,,,,,BA,,,"35.939,32",,,,,,"373.251,61",,,,,,,"409.190,93",,,,,,"3.029.915,34",,,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,,"1.339,27",,,,,,-,,,,,,,"1.339,27",,,,,,"9.779,82",,,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,,"2.473,81",,,,,,"235,43",,,,,,,"2.709,24",,,,,,"22.595,84",,,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,,"187.726,22",,,,,,"199.334,56",,,,,,,"387.060,78",,,,,,"2.736.688,29",,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,,"1.387,10",,,,,,-,,,,,,,"1.387,10",,,,,,"10.129,09",,,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.095,54",,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,,"119.784,27",,,,,,"39.622,10",,,,,,,"159.406,37",,,,,,"1.047.906,26",,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
CATU-BA,,,,,,,,BA,,,"152.699,63",,,,,,"80.624,75",,,,,,,"233.324,38",,,,,,"1.729.679,63",,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,,"1.339,27",,,,,,-,,,,,,,"1.339,27",,,,,,"9.779,82",,,,,,,,,,
CIPO-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
COARACI-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,,"1.578,43",,,,,,-,,,,,,,"1.578,43",,,,,,"11.526,22",,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
CONDE-BA,,,,,,,,BA,,,"2.229,99",,,,,,"636,21",,,,,,,"2.866,20",,,,,,"23.655,65",,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,,"1.530,60",,,,,,-,,,,,,,"1.530,60",,,,,,"11.176,95",,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,,"1.530,60",,,,,,-,,,,,,,"1.530,60",,,,,,"11.176,95",,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,,"199.281,98",,,,,,"140.181,42",,,,,,,"339.463,40",,,,,,"2.293.092,28",,,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,,"1.021.724,34",,,,,,"310.221,72",,,,,,,"1.331.946,06",,,,,,"9.275.631,29",,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,,"1.578,43",,,,,,-,,,,,,,"1.578,43",,,,,,"11.526,22",,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,,"1.721,92",,,,,,-,,,,,,,"1.721,92",,,,,,"12.574,07",,,,,,,,,,
FATIMA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,,"1.913,25",,,,,,-,,,,,,,"1.913,25",,,,,,"13.971,19",,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,,"1.004,45",,,,,,-,,,,,,,"1.004,45",,,,,,"7.334,85",,,,,,,,,,
GANDU-BA,,,,,,,,BA,,,"1.339,27",,,,,,-,,,,,,,"1.339,27",,,,,,"9.779,82",,,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
GLORIA-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,,"1.195,78",,,,,,-,,,,,,,"1.195,78",,,,,,"8.731,97",,,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
IACU-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
IBICUI-BA,,,,,,,,BA,,,"1.100,12",,,,,,-,,,,,,,"1.100,12",,,,,,"8.033,42",,,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,,"1.243,61",,,,,,-,,,,,,,"1.243,61",,,,,,"9.081,25",,,,,,,,,,
ICHU-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
IGUAI-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.913,25",,,,,,-,,,,,,,"1.913,25",,,,,,"13.971,19",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"2.194,96",,,,,,"412,01",,,,,,,"2.606,97",,,,,,"18.890,44",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.482,77",,,,,,-,,,,,,,"1.482,77",,,,,,"10.827,68",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.578,43",,,,,,-,,,,,,,"1.578,43",,,,,,"11.526,22",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.578,43",,,,,,-,,,,,,,"1.578,43",,,,,,"11.526,22",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.913,25",,,,,,-,,,,,,,"1.913,25",,,,,,"13.971,19",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.291,44",,,,,,-,,,,,,,"1.291,44",,,,,,"9.430,54",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.052,29",,,,,,-,,,,,,,"1.052,29",,,,,,"7.684,14",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.147,95",,,,,,-,,,,,,,"1.147,95",,,,,,"8.382,70",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"956,62",,,,,,-,,,,,,,"956,62",,,,,,"6.985,56",,,,,,,,,,
