ITABELA-BA,,,,,,,,,BA,,,,"686,25",,,,,,,,,-,,,,,,"686,25",,,,,,,,,"5.609,13",,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,,"808,80",,,,,,,,,-,,,,,,"808,80",,,,,,,,,"6.825,65",,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,,"980,36",,,,,,,,,-,,,,,,"980,36",,,,,,,,,"8.273,53",,,,,,,
ITACARE-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
ITAGI-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.550,43",,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.939,60",,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,,"808,80",,,,,,,,,-,,,,,,"808,80",,,,,,,,,"7.007,99",,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.924,78",,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,,"100.490,91",,,,,,,,,"15.108,07",,,,,,"115.598,98",,,,,,,,,"506.073,69",,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,,"104.238,54",,,,,,,,,"246.483,10",,,,,,"350.721,64",,,,,,,,,"1.525.275,13",,,,,,,
ITAPE-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,,"833,31",,,,,,,,,-,,,,,,"833,31",,,,,,,,,"6.850,16",,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,,"710,76",,,,,,,,,-,,,,,,"710,76",,,,,,,,,"5.815,97",,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"4.988,61",,,,,,,
ITATIM-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.732,76",,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,,"735,27",,,,,,,,,-,,,,,,"735,27",,,,,,,,,"6.022,82",,,,,,,
ITORORO-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.353,27",,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.402,29",,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,,"857,81",,,,,,,,,-,,,,,,"857,81",,,,,,,,,"7.239,33",,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,,"784,29",,,,,,,,,-,,,,,,"784,29",,,,,,,,,"6.436,49",,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,,"17.608,45",,,,,,,,,-,,,,,,"17.608,45",,,,,,,,,"148.379,32",,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.161,27",,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,,"980,36",,,,,,,,,-,,,,,,"980,36",,,,,,,,,"8.273,53",,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,,"735,27",,,,,,,,,-,,,,,,"735,27",,,,,,,,,"6.205,15",,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.574,94",,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.939,60",,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
LAJE-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.319,09",,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,,"980,36",,,,,,,,,-,,,,,,"980,36",,,,,,,,,"8.273,53",,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
MACARANI-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"4.964,10",,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,,"1.801.147,44",,,,,,,,,"1.136.943,46",,,,,,"2.938.090,90",,,,,,,,,"12.349.201,35",,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
MAIRI-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.170,94",,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
MARACAS-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.949,29",,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,,"17.608,45",,,,,,,,,-,,,,,,"17.608,45",,,,,,,,,"148.379,32",,,,,,,
MARAU-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"4.988,61",,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.939,60",,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,,"218.528,45",,,,,,,,,"105.904,37",,,,,,"324.432,82",,,,,,,,,"1.357.287,62",,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.161,27",,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,,"784,29",,,,,,,,,-,,,,,,"784,29",,,,,,,,,"6.618,82",,,,,,,
MUCURI-BA,,,,,,,,,BA,,,,"735,27",,,,,,,,,-,,,,,,"735,27",,,,,,,,,"6.022,82",,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.402,29",,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,,"686,25",,,,,,,,,-,,,,,,"686,25",,,,,,,,,"5.609,13",,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
NAZARE-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.550,43",,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.550,43",,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"5.146,43",,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,,"735,27",,,,,,,,,-,,,,,,"735,27",,,,,,,,,"6.022,82",,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.402,29",,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"4.964,10",,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.766,95",,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.525,92",,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,,"906,83",,,,,,,,,-,,,,,,"906,83",,,,,,,,,"7.653,01",,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.732,76",,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"4.964,10",,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.560,11",,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.402,29",,,,,,,
POCOES-BA,,,,,,,,,BA,,,,"759,78",,,,,,,,,-,,,,,,"759,78",,,,,,,,,"6.411,98",,,,,,,
POJUCA-BA,,,,,,,,,BA,,,,"578.576,75",,,,,,,,,"453.544,90",,,,,,"1.032.121,65",,,,,,,,,"4.637.998,79",,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,,"931,34",,,,,,,,,-,,,,,,"931,34",,,,,,,,,"7.859,85",,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.319,09",,,,,,,
PRADO-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.368,11",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,,"710,76",,,,,,,,,-,,,,,,"710,76",,,,,,,,,"5.998,31",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,,"759,78",,,,,,,,,-,,,,,,"759,78",,,,,,,,,"6.411,98",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.683,74",,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,,"735,27",,,,,,,,,-,,,,,,"735,27",,,,,,,,,"6.205,15",,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,,"686,25",,,,,,,,,-,,,,,,"686,25",,,,,,,,,"5.791,46",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,,"18.158,71",,,,,,,,,"245.855,72",,,,,,"264.014,43",,,,,,,,,"1.142.090,38",,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,,"33.015,84",,,,,,,,,"245.855,72",,,,,,"278.871,56",,,,,,,,,"1.269.036,84",,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.170,94",,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.732,76",,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,,"710,76",,,,,,,,,-,,,,,,"710,76",,,,,,,,,"5.998,31",,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,,"27.238,07",,,,,,,,,"245.855,72",,,,,,"273.093,79",,,,,,,,,"1.219.668,78",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,,"882,32",,,,,,,,,-,,,,,,"882,32",,,,,,,,,"7.446,17",,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,,"759,78",,,,,,,,,-,,,,,,"759,78",,,,,,,,,"6.411,98",,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,,"1.970.097,19",,,,,,,,,"625.400,87",,,,,,"2.595.498,06",,,,,,,,,"12.594.438,20",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,,"710,76",,,,,,,,,-,,,,,,"710,76",,,,,,,,,"5.815,97",,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,,"514,69",,,,,,,,,-,,,,,,"514,69",,,,,,,,,"4.343,60",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,,"387.272,56",,,,,,,,,"215.632,96",,,,,,"602.905,52",,,,,,,,,"2.593.142,38",,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"4.964,10",,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,,"90.231,47",,,,,,,,,"7.222,64",,,,,,"97.454,11",,,,,,,,,"421.957,22",,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,,"17.333,31",,,,,,,,,"245.855,72",,,,,,"263.189,03",,,,,,,,,"1.135.037,80",,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.757,27",,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,,"857,81",,,,,,,,,-,,,,,,"857,81",,,,,,,,,"7.057,00",,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.550,43",,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,,"84.625,92",,,,,,,,,"2.031,86",,,,,,"86.657,78",,,,,,,,,"386.717,59",,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.732,76",,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.170,94",,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,,"588,21",,,,,,,,,-,,,,,,"588,21",,,,,,,,,"4.964,10",,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,,"955,85",,,,,,,,,-,,,,,,"955,85",,,,,,,,,"7.884,36",,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,,"83.755,88",,,,,,,,,"1.624,46",,,,,,"85.380,34",,,,,,,,,"369.832,71",,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,,"563,71",,,,,,,,,-,,,,,,"563,71",,,,,,,,,"4.574,94",,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,,"620,47",,,,,,,,,"52,42",,,,,,"672,89",,,,,,,,,"6.198,40",,,,,,,
TUCANO-BA,,,,,,,,,BA,,,,"784,29",,,,,,,,,-,,,,,,"784,29",,,,,,,,,"6.618,82",,,,,,,
UAUA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.353,27",,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
UBATA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
UNA-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.584,62",,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,,"612,72",,,,,,,,,-,,,,,,"612,72",,,,,,,,,"5.353,27",,,,,,,
VALENCA-BA,,,,,,,,,BA,,,,"17.608,45",,,,,,,,,-,,,,,,"17.608,45",,,,,,,,,"148.379,32",,,,,,,
VALENTE-BA,,,,,,,,,BA,,,,"661,74",,,,,,,,,-,,,,,,"661,74",,,,,,,,,"5.402,29",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.732,76",,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,,"539,20",,,,,,,,,-,,,,,,"539,20",,,,,,,,,"4.550,43",,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,,"83.159,44",,,,,,,,,"178,08",,,,,,"83.337,52",,,,,,,,,"361.132,00",,,,,,,
VEREDA-BA,,,,,,,,,BA,,,,"490,18",,,,,,,,,-,,,,,,"490,18",,,,,,,,,"4.136,76",,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,,"980,36",,,,,,,,,-,,,,,,"980,36",,,,,,,,,"8.273,53",,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,,,"637,23",,,,,,,,,-,,,,,,"637,23",,,,,,,,,"5.377,78",,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,,"8.260.832,42",,,,,,,,,"5.630.661,13",,,,,,"13.891.493,55",,,,,,,,,"63.043.145,08",,,,,,,
ACARAU-CE,,,,,,,,,CE,,,,"2.816,24",,,,,,,,,-,,,,,,"2.816,24",,,,,,,,,"10.638,99",,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.925,82",,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,,"57.912,88",,,,,,,,,"84.935,79",,,,,,"142.848,67",,,,,,,,,"542.466,32",,,,,,,
APUIARES-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,,-,,,,,,,,,"8.262,39",,,,,,"8.262,39",,,,,,,,,"56.994,63",,,,,,,
ARACATI-CE,,,,,,,,,CE,,,,"138.695,03",,,,,,,,,"26.335,82",,,,,,"165.030,85",,,,,,,,,"729.700,18",,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.925,82",,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,,"1.962,83",,,,,,,,,-,,,,,,"1.962,83",,,,,,,,,"7.585,42",,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,,"2.389,54",,,,,,,,,-,,,,,,"2.389,54",,,,,,,,,"9.234,44",,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,,"2.816,24",,,,,,,,,-,,,,,,"2.816,24",,,,,,,,,"10.883,44",,,,,,,
CANINDE-CE,,,,,,,,,CE,,,,"2.986,92",,,,,,,,,-,,,,,,"2.986,92",,,,,,,,,"11.543,05",,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.085,90",,,,,,,
CARIRE-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.245,03",,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.915,22",,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,,"1.706,81",,,,,,,,,-,,,,,,"1.706,81",,,,,,,,,"6.840,48",,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,,-,,,,,,,,,"8.262,39",,,,,,"8.262,39",,,,,,,,,"56.994,63",,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
COREAU-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,,"2.986,92",,,,,,,,,-,,,,,,"2.986,92",,,,,,,,,"11.543,05",,,,,,,
CROATA-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.915,22",,,,,,,
